Sr.No,watershed code,gw watershed name,Village code,village name,Population [command area],Population [non command area],total Population,LPCD,,
901,12_C_63_09,ATP_C_67_VonavoluG,3,Jakkasamudram,,712,712,39160,,
902,12_C_63_09,ATP_C_67_VonavoluG,4,Bynakuntapalli,,0,0,0,,
903,12_C_67_02,ATP_C_67_VonavoluG,7,Beedupalli,,2672,2672,146960,,
904,12_C_67_02,ATP_C_67_VonavoluG,6,Brahmanapalli,,2540,2540,139700,,
905,12_C_67_02,ATP_C_67_VonavoluG,5,Enumulapalli,,10482,10482,576510,,
906,12_C_67_02,ATP_C_67_VonavoluG,3,Satarlapalli,,474,474,26070,,
907,12_C_67_02,ATP_C_67_VonavoluG,4,Anagondapalem,,3256,3256,179080,,
908,12_D_46_22,ATP_D_46_Appilepalli,1,Mulakaledu,,13518,13518,743490,,
909,12_D_46_23,ATP_D_46_Appilepalli,3,Basapuram,,5555,5555,305525,,
910,12_D_46_24,ATP_D_46_Appilepalli,4,Appilepalli,,3559,3559,195745,,
911,12_C_67_05,ATP_C_67_Thippepalli,4,Allapalle,,5634,5634,309870,,
912,12_C_67_05,ATP_C_67_Thippepalli,5,Thippepalle,,2680,2680,147400,,
913,12_C_67_05,ATP_C_67_Thippepalli,6,M.Kothapalle,,825,825,45375,,
914,12_C_67_05,ATP_C_67_Thippepalli,7,Enagaluru,,5715,5715,314325,,
915,12_C_67_05,ATP_C_67_Thippepalli,10,Venkatapuram,,1375,1375,75625,,
916,12_C_67_05,ATP_C_67_Thippepalli,11,O.D.Cheruvu,,6639,6639,365145,,
917,12_C_67_05,ATP_C_67_Thippepalli,12,Sunnampalli,,4109,4109,225995,,
918,12_C_67_05,ATP_C_67_Thippepalli,13,Tangedukunta,,3670,3670,201850,,
919,12_C_67_05,ATP_C_67_Thippepalli,14,Arakabavipalli,,58,58,3190,,
920,12_C_67_05,ATP_C_67_Thippepalli,1,S.Kuruvapalle,,0,0,0,,
921,12_C_67_05,ATP_C_67_Thippepalli,2,J.Kothapalli,,3818,3818,209990,,
922,12_C_67_05,ATP_C_67_Thippepalli,3,Mohammadabad,,4123,4123,226765,,
923,12_C_67_05,ATP_C_67_Thippepalli,4,Kassamudram,,1686,1686,92730,,
924,12_C_66_07,ATP_C_66_Kurugunta,5,Goridindla,,5918,5918,325490,,
925,12_C_66_07,ATP_C_66_Kurugunta,6,Sanapa,,4087,4087,224785,,
926,12_C_66_07,ATP_C_66_Kurugunta,3,Madigubba,,2444,2444,134420,,
927,12_C_66_07,ATP_C_66_Kurugunta,7,B.Yaleru,,2555,2555,140525,,
928,12_C_66_07,ATP_C_66_Kurugunta,8,Thopudurthi,,2990,2990,164450,,
929,12_C_66_07,ATP_C_66_Kurugunta,7,Kurugunta,,4586,4586,252230,,
930,12_C_66_07,ATP_C_66_Kurugunta,9,Kamarupalli,,1389,1389,76395,,
931,12_C_66_01,ATP_C_66_Thumucherla,1,Thumucherla,,4515,4515,248325,,
932,12_C_66_01,ATP_C_66_Thumucherla,2,Tagarakunta,,4059,4059,223245,,
933,12_C_66_01,ATP_C_66_Thumucherla,5,Narasampalli,,1562,1562,85910,,
934,12_C_66_01,ATP_C_66_Thumucherla,6,Elakuntla,,3094,3094,170170,,
935,12_C_66_01,ATP_C_66_Thumucherla,7,Palcherla,,2279,2279,125345,,
936,12_C_66_01,ATP_C_66_Thumucherla,8,Gandlaparthy,,2221,2221,122155,,
937,12_C_66_02,ATP_C_66_Vaddupalli,1,P. Yelaru,,6051,6051,332805,,
938,12_C_66_02,ATP_C_66_Vaddupalli,2,Talupuru,,4292,4292,236060,,
939,12_C_66_02,ATP_C_66_Vaddupalli,8,Gollapalle,,130,130,7150,,
940,12_C_66_02,ATP_C_66_Vaddupalli,6,Sajjalakalva,,532,532,29260,,
941,12_C_66_02,ATP_C_66_Vaddupalli,13,Papampeta,,13850,13850,761750,,
942,12_C_66_02,ATP_C_66_Vaddupalli,5,Rachanapalli,,8235,8235,452925,,
943,12_C_66_02,ATP_C_66_Vaddupalli,8,Brahmanapalle,,579,579,31845,,
944,12_C_66_02,ATP_C_66_Vaddupalli,6,Kammuru,,3441,3441,189255,,
945,12_C_66_02,ATP_C_66_Vaddupalli,7,Gotukuru,,1862,1862,102410,,
946,12_C_66_02,ATP_C_66_Vaddupalli,9,Kuderu,,6315,6315,347325,,
947,12_C_66_02,ATP_C_66_Vaddupalli,5,Ipperu,,5390,5390,296450,,
948,12_C_66_02,ATP_C_66_Vaddupalli,10,Cholasamudram,,2034,2034,111870,,
949,12_C_66_02,ATP_C_66_Vaddupalli,4,Atmakur,,10633,10633,584815,,
950,12_C_66_02,ATP_C_66_Vaddupalli,13,Thimmapuram,,4231,4231,232705,,
951,12_C_67_14,ATP_C_67_Dorigallu,8,P.C.Revu,,1365,1365,75075,,
952,12_C_67_14,ATP_C_67_Dorigallu,9,Uppalapadu,,1198,1198,65890,,
953,12_C_67_14,ATP_C_67_Dorigallu,14,Dorigallu,,5856,5856,322080,,
954,12_C_67_14,ATP_C_67_Dorigallu,3,Kodavandlapalli,,2898,2898,159390,,
955,12_C_67_14,ATP_C_67_Dorigallu,4,Marthadu,,1597,1597,87835,,
956,12_C_67_14,ATP_C_67_Dorigallu,5,S.Bandlapalli,,572,572,31460,,
957,12_C_67_14,ATP_C_67_Dorigallu,6,Gandlavallapalli,,689,689,37895,,
958,12_C_67_14,ATP_C_67_Dorigallu,22,Yellareddypalli,,367,367,20185,,
959,12_C_67_14,ATP_C_67_Dorigallu,23,Thimmanayanipalyam,,824,824,45320,,
960,12_C_67_14,ATP_C_67_Dorigallu,24,Mallepalli,,3248,3248,178640,,
961,12_C_67_14,ATP_C_67_Dorigallu,25,Tappetavaripalli,,856,856,47080,,
962,12_C_67_14,ATP_C_67_Dorigallu,26,Kondaguttpalli,,3471,3471,190905,,
963,12_C_67_14,ATP_C_67_Dorigallu,27,Devaaragudipalli,,829,829,45595,,
964,12_C_67_14,ATP_C_67_Dorigallu,1,Lakkasamudram,,2248,2248,123640,,
,,,,1,1,1,1,1,1,1
