Sr.no,,,Village name,T.Area (ha),Watershed command area,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total
206,12_C_66_06,ATP_C_66_Rotarypuram,Podaralla,2157,2157,0,0,2157,0,0,0,0,0,,,
207,12_C_66_06,ATP_C_66_Rotarypuram,Taticherla,1657,1657,0,0,1657,0,0,0,0,0,,,
208,12_C_66_06,ATP_C_66_Rotarypuram,Kotanka,1789,0,0,0,0,1789,0,85,1789,0,,,
209,12_C_66_06,ATP_C_66_Rotarypuram,Marthadu,2931,2931,0,117,2931,0,0,0,0,0,,,
210,12_C_66_06,ATP_C_66_Rotarypuram,Jambuladine,571,571,0,0,571,0,0,0,0,0,,,
211,12_C_66_06,ATP_C_66_Rotarypuram,Obulapuram,284,0,0,0,0,284,0,17,284,0,,,
212,12_C_66_06,ATP_C_66_Rotarypuram,Garladinne,2250,2250,0,9,2250,0,0,0,0,0,,,
213,12_C_66_06,ATP_C_66_Rotarypuram,Chedulla,1045,1045,0,0,1045,0,0,0,0,0,,,
214,12_C_66_06,ATP_C_66_Rotarypuram,Korrapadu,1611,1611,0,0,1611,0,0,0,0,0,,,
215,12_C_66_06,ATP_C_66_Rotarypuram,Rotarypuram,1508,1508,0,0,1508,0,0,0,0,0,,,
216,12_C_66_06,ATP_C_66_Rotarypuram,Chennarayanipalli,139,139,0,0,139,0,0,0,0,0,,,
217,12_C_66_06,ATP_C_66_Rotarypuram,Siddarampeta,200,200,0,0,200,0,0,0,0,0,,,
218,12_C_66_10,ATP_C_66_Salakamcheruvu,Salakamcheruvu,2527,1357,1170,1170,2527,0,0,0,0,0,,,
219,12_C_66_10,ATP_C_66_Salakamcheruvu,Matlagondi,1087,0,0,0,0,840.25,246.75,246.75,1087,0,,,
220,12_C_66_10,ATP_C_66_Salakamcheruvu,Sodanapalli,1540,0,0,0,0,1540,0,0,1540,0,,,
