,,,,Command Area,,,,,,,,Non-Command Area,,,,,,,,Poor GW quality area,,,,,,,,,,,,,,,,,,,,,,
,,,,Irrigated,,,,,,,,Irrigated,,,,,,,,Irrigated,,,,,,,,,,,,,,,,,,,,,,
Sr.no,Watershed code,GW watershed name,village name,DW,DW PS,BW,STW,MTW,DTW,FP,Total,DW,DW PS,BW,STW,MTW,DTW,FP,Total,DW,DW PS,BW,STW,MTW,DTW,FP,Total,,,,,,,,,,,,,,,
847,12_D_46_09,ATP_D_46_Basavanahalli,Karikera,,,,,,,,0,,,280,,,,,280,,,,,,,,0,,,,,,,,,,,,,,,
848,12_D_46_09,ATP_D_46_Basavanahalli,Chigathurpi,,,,,,,,0,,,60,,,,,60,,,,,,,,0,,,,,,,,,,,,,,,
849,12_D_46_03,ATP_D_46_Beluguppa,Sree Rangapuram,,,,,,,,0,,,177,,,,,177,,,,,,,,0,,,,,,,,,,,,,,,
850,12_D_46_03,ATP_D_46_Beluguppa,Beluguppa,,,,,,,,0,,,124,,,,,124,,,,,,,,0,,,,,,,,,,,,,,,
851,12_D_46_03,ATP_D_46_Beluguppa,Thagguparthi,,,,,,,,0,,,2,,,,,2,,,,,,,,0,,,,,,,,,,,,,,,
852,12_D_46_03,ATP_D_46_Beluguppa,Yerragudi,,,,,,,,0,,,6,,,,,6,,,,,,,,0,,,,,,,,,,,,,,,
853,12_D_46_03,ATP_D_46_Beluguppa,Avulanne,,,,,,,,0,,,66,,,,,66,,,,,,,,0,,,,,,,,,,,,,,,
854,12_D_46_03,ATP_D_46_Beluguppa,Siripi,,,,,,,,0,,,178,,,,,178,,,,,,,,0,,,,,,,,,,,,,,,
855,12_D_46_03,ATP_D_46_Beluguppa,Duddekunta,,,,,,,,0,,,11,,,,,11,,,,,,,,0,,,,,,,,,,,,,,,
856,12_D_46_03,ATP_D_46_Beluguppa,Gangavaram,,,,,,,,0,,,48,,,,,48,,,,,,,,0,,,,,,,,,,,,,,,
857,12_D_46_02,ATP_D_46_Beluguppa,Rachumarri,,,,,,,,0,,,211,,,,,211,,,,,,,,0,,,,,,,,,,,,,,,
858,12_D_46_03,ATP_D_46_Beluguppa,Kalekurthi,,,,,,,,0,,,92,,,,,92,,,,,,,,0,,,,,,,,,,,,,,,
859,12_D_46_03,ATP_D_46_Beluguppa,Hanakanahal,,,,,,,,0,,,19,,,,,19,,,,,,,,0,,,,,,,,,,,,,,,
860,12_D_46_11,ATP_D_46_Brahmasamudram,Kannepalli,,,,,,,,0,,,547,,,,,547,,,,,,,,0,,,,,,,,,,,,,,,
861,12_D_46_11,ATP_D_46_Brahmasamudram,Theetakal,,,,,,,,0,,,163,,,,,163,,,,,,,,0,,,,,,,,,,,,,,,
862,12_D_46_11,ATP_D_46_Brahmasamudram,Pillapalalli,,,,,,,,0,,,262,,,,,262,,,,,,,,0,,,,,,,,,,,,,,,
863,12_D_46_11,ATP_D_46_Brahmasamudram,Byrasamudram,,,,,,,,0,,,210,,,,,210,,,,,,,,0,,,,,,,,,,,,,,,
864,12_D_46_11,ATP_D_46_Brahmasamudram,Chalimenahalli,,,,,,,,0,,,94,,,,,94,,,,,,,,0,,,,,,,,,,,,,,,
865,12_D_46_11,ATP_D_46_Brahmasamudram,Vepulaparthi,,,,,,,,0,,,232,,,,,232,,,,,,,,0,,,,,,,,,,,,,,,
866,12_D_46_11,ATP_D_46_Brahmasamudram,Gundiganipalli,,,,,,,,0,,,61,,,,,61,,,,,,,,0,,,,,,,,,,,,,,,
867,12_D_46_11,ATP_D_46_Brahmasamudram,Byravanithippa,,,,,,,,0,,,175,,,,,175,,,,,,,,0,,,,,,,,,,,,,,,
868,12_D_46_11,ATP_D_46_Brahmasamudram,W.Kodipalli,,,,,,,,0,,,186,,,,,186,,,,,,,,0,,,,,,,,,,,,,,,
869,12_D_46_11,ATP_D_46_Brahmasamudram,Eradikera,,,,,,,,0,,,175,,,,,175,,,,,,,,0,,,,,,,,,,,,,,,
870,12_D_46_11,ATP_D_46_Brahmasamudram,N.Gundpalli,,,,,,,,0,,,91,,,,,91,,,,,,,,0,,,,,,,,,,,,,,,
871,12_D_46_11,ATP_D_46_Brahmasamudram,Narasapuram,,,,,,,,0,,,238,,,,,238,,,,,,,,0,,,,,,,,,,,,,,,
872,12_D_46_11,ATP_D_46_Brahmasamudram,Hulikal,,,,,,,,0,,,122,,,,,122,,,,,,,,0,,,,,,,,,,,,,,,
873,12_D_46_11,ATP_D_46_Brahmasamudram,Chapiri,,,,,,,,0,,,123,,,,,123,,,,,,,,0,,,,,,,,,,,,,,,
874,12_D_46_11,ATP_D_46_Brahmasamudram,Kalyandurg,,,,,,,,0,,,319,,,,,319,,,,,,,,0,,,,,,,,,,,,,,,
875,12_D_46_11,ATP_D_46_Brahmasamudram,Adavigollapalli,,,,,,,,0,,,53,,,,,53,,,,,,,,0,,,,,,,,,,,,,,,
876,12_D_46_11,ATP_D_46_Brahmasamudram,Yatakal,,,,,,,,0,,,275,,,,,275,,,,,,,,0,,,,,,,,,,,,,,,
877,12_D_46_11,ATP_D_46_Brahmasamudram,Brahmasamudram,,,,,,,,0,,,300,,,,,300,,,,,,,,0,,,,,,,,,,,,,,,
878,12_D_46_22,ATP_D_46_Kunduripi,Kundurpi,,,,,,,,0,,,568,,,,,568,,,,,,,,0,,,,,,,,,,,,,,,
879,12_D_46_22,ATP_D_46_Kunduripi,Malayanur,,,,,,,,0,,,361,,,,,361,,,,,,,,0,,,,,,,,,,,,,,,
880,12_D_46_22,ATP_D_46_Kunduripi,Nijavalli,,,,,,,,0,,,176,,,,,176,,,,,,,,0,,,,,,,,,,,,,,,
881,12_D_46_22,ATP_D_46_Kunduripi,Jambugumpala,,,,,,,,0,,,230,,,,,230,,,,,,,,0,,,,,,,,,,,,,,,
882,12_D_46_01,ATP_D_46_Settur,Settur,,,,,,,,0,,,261,,,,,261,,,,,,,,0,,,,,,,,,,,,,,,
883,12_D_46_01,ATP_D_46_Settur,Bachepalli,,,,,,,,0,,,184,,,,,184,,,,,,,,0,,,,,,,,,,,,,,,
884,12_D_46_01,ATP_D_46_Settur,Kanthanahalli,,,,,,,,0,,,20,,,,,20,,,,,,,,0,,,,,,,,,,,,,,,
885,12_D_46_01,ATP_D_46_Settur,Ayyagarlapalli,,,,,,,,0,,,74,,,,,74,,,,,,,,0,,,,,,,,,,,,,,,
886,12_D_46_01,ATP_D_46_Settur,Chintarlapalli,,,,,,,,0,,,248,,,,,248,,,,,,,,0,,,,,,,,,,,,,,,
887,12_D_46_01,ATP_D_46_Settur,Khairevu,,,,,,,,0,,,539,,,,,539,,,,,,,,0,,,,,,,,,,,,,,,
888,12_D_46_01,ATP_D_46_Settur,Lakshmampalli,,,,,,,,0,,,209,,,,,209,,,,,,,,0,,,,,,,,,,,,,,,
889,12_D_46_01,ATP_D_46_Settur,Yerrakondapuram,,,,,,,,0,,,54,,,,,54,,,,,,,,0,,,,,,,,,,,,,,,
890,12_D_46_01,ATP_D_46_Settur,Santhukondapuram,,,,,,,,0,,,442,,,,,442,,,,,,,,0,,,,,,,,,,,,,,,
891,12_C_ 66_04,ATP_C_66_Hampapuram,Gangulakunta,,,,,,,,0,,,35,,,,,35,,,,,,,,0,,,,,,,,,,,,,,,
892,12_C_ 66_04,ATP_C_66_Hampapuram,Bommeparthy,,,,,,,,0,,,98,,,,,98,,,,,,,,0,,,,,,,,,,,,,,,
893,12_C_ 66_04,ATP_C_66_Hampapuram,Hampapuram,,,,,,,,0,,,159,,,,,159,,,,,,,,0,,,,,,,,,,,,,,,
894,12_C_ 66_04,ATP_C_66_Hampapuram,Gondireddipalli,,,,,,,,0,,,204,,,,,204,,,,,,,,0,,,,,,,,,,,,,,,
895,12_C_ 66_04,ATP_C_66_Hampapuram,Kandukur,,,,,,,,0,,,171,,,,,171,,,,,,,,0,,,,,,,,,,,,,,,
896,12_C_ 66_04,ATP_C_66_Hampapuram,Jangalapalle,,,,,,,,0,,,14,,,,,14,,,,,,,,0,,,,,,,,,,,,,,,
897,12_C_ 66_04,ATP_C_66_Hampapuram,Itikalapalli,,,,,,,,0,,,174,,,,,174,,,,,,,,0,,,,,,,,,,,,,,,
898,12_C_ 66_05,ATP_C_66_Hampapuram,Upparapalli,,,,,,,,0,,,95,,,,,95,,,,,,,,0,,,,,,,,,,,,,,,
899,12_C_ 66_06,ATP_C_66_Hampapuram,Rapthadu,,,,,,,,0,,,274,,,,,274,,,,,,,,0,,,,,,,,,,,,,,,
900,12_C_63_09,ATP_C_67_VonavoluG,Vanavolu,,,,,,,,0,,,310,,,,,310,,,,,,,,0,,,,,,,,,,,,,,,
901,12_C_63_09,ATP_C_67_VonavoluG,Jakkasamudram,,,,,,,,0,,,122,,,,,122,,,,,,,,0,,,,,,,,,,,,,,,
902,12_C_63_09,ATP_C_67_VonavoluG,Bynakuntapalli,,,,,,,,0,,,52,,,,,52,,,,,,,,0,,,,,,,,,,,,,,,
903,12_C_67_02,ATP_C_67_VonavoluG,Beedupalli,,,,,,,,0,,,110,,,,,110,,,,,,,,0,,,,,,,,,,,,,,,
904,12_C_67_02,ATP_C_67_VonavoluG,Brahmanapalli,,,,,,,,0,,,136,,,,,136,,,,,,,,0,,,,,,,,,,,,,,,
905,12_C_67_02,ATP_C_67_VonavoluG,Enumulapalli,,,,,,,,0,,,208,,,,,208,,,,,,,,0,,,,,,,,,,,,,,,
906,12_C_67_02,ATP_C_67_VonavoluG,Satarlapalli,,,,,,,,0,,,21,,,,,21,,,,,,,,0,,,,,,,,,,,,,,,
907,12_C_67_02,ATP_C_67_VonavoluG,Anagondapalem,,,,,,,,0,,,418,,,,,418,,,,,,,,0,,,,,,,,,,,,,,,
908,12_D_46_22,ATP_D_46_Appilepalli,Mulakaledu,,,,,,,,0,,,802,,,,,802,,,,,,,,0,,,,,,,,,,,,,,,
909,12_D_46_23,ATP_D_46_Appilepalli,Basapuram,,,,,,,,0,,,372,,,,,372,,,,,,,,0,,,,,,,,,,,,,,,
910,12_D_46_24,ATP_D_46_Appilepalli,Appilepalli,,,,,,,,0,,,304,,,,,304,,,,,,,,0,,,,,,,,,,,,,,,
911,12_C_67_05,ATP_C_67_Thippepalli,Allapalle,,,,,,,,0,,,342,,,,,342,,,,,,,,0,,,,,,,,,,,,,,,
912,12_C_67_05,ATP_C_67_Thippepalli,Thippepalle,,,,,,,,0,,,196,,,,,196,,,,,,,,0,,,,,,,,,,,,,,,
913,12_C_67_05,ATP_C_67_Thippepalli,M.Kothapalle,,,,,,,,0,,,49,,,,,49,,,,,,,,0,,,,,,,,,,,,,,,
914,12_C_67_05,ATP_C_67_Thippepalli,Enagaluru,,,,,,,,0,,,302,,,,,302,,,,,,,,0,,,,,,,,,,,,,,,
915,12_C_67_05,ATP_C_67_Thippepalli,Venkatapuram,,,,,,,,0,,,111,,,,,111,,,,,,,,0,,,,,,,,,,,,,,,
916,12_C_67_05,ATP_C_67_Thippepalli,O.D.Cheruvu,,,,,,,,0,,,137,,,,,137,,,,,,,,0,,,,,,,,,,,,,,,
917,12_C_67_05,ATP_C_67_Thippepalli,Sunnampalli,,,,,,,,0,,,168,,,,,168,,,,,,,,0,,,,,,,,,,,,,,,
918,12_C_67_05,ATP_C_67_Thippepalli,Tangedukunta,,,,,,,,0,,,266,,,,,266,,,,,,,,0,,,,,,,,,,,,,,,
919,12_C_67_05,ATP_C_67_Thippepalli,Arakabavipalli,,,,,,,,0,,,1,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,
920,12_C_67_05,ATP_C_67_Thippepalli,S.Kuruvapalle,,,,,,,,0,,,52,,,,,52,,,,,,,,0,,,,,,,,,,,,,,,
921,12_C_67_05,ATP_C_67_Thippepalli,J.Kothapalli,,,,,,,,0,,,201,,,,,201,,,,,,,,0,,,,,,,,,,,,,,,
922,12_C_67_05,ATP_C_67_Thippepalli,Mohammadabad,,,,,,,,0,,,202,,,,,202,,,,,,,,0,,,,,,,,,,,,,,,
923,12_C_67_05,ATP_C_67_Thippepalli,Kassamudram,,,,,,,,0,,,144,,,,,144,,,,,,,,0,,,,,,,,,,,,,,,
924,12_C_66_07,ATP_C_66_Kurugunta,Goridindla,,,,,,,,0,,,398,,,,,398,,,,,,,,0,,,,,,,,,,,,,,,
925,12_C_66_07,ATP_C_66_Kurugunta,Sanapa,,,,,,,,0,,,215,,,,,215,,,,,,,,0,,,,,,,,,,,,,,,
926,12_C_66_07,ATP_C_66_Kurugunta,Madigubba,,,,,,,,0,,,86,,,,,86,,,,,,,,0,,,,,,,,,,,,,,,
927,12_C_66_07,ATP_C_66_Kurugunta,B.Yaleru,,,,,,,,0,,,87,,,,,87,,,,,,,,0,,,,,,,,,,,,,,,
928,12_C_66_07,ATP_C_66_Kurugunta,Thopudurthi,,,,,,,,0,,,142,,,,,142,,,,,,,,0,,,,,,,,,,,,,,,
929,12_C_66_07,ATP_C_66_Kurugunta,Kurugunta,,,,,,,,0,,,141,,,,,141,,,,,,,,0,,,,,,,,,,,,,,,
930,12_C_66_07,ATP_C_66_Kurugunta,Kamarupalli,,,,,,,,0,,,124,,,,,124,,,,,,,,0,,,,,,,,,,,,,,,
931,12_C_66_01,ATP_C_66_Thumucherla,Thumucherla,,,,,,,,0,,,225,,,,,225,,,,,,,,0,,,,,,,,,,,,,,,
932,12_C_66_01,ATP_C_66_Thumucherla,Tagarakunta,,,,,,,,0,,,307,,,,,307,,,,,,,,0,,,,,,,,,,,,,,,
933,12_C_66_01,ATP_C_66_Thumucherla,Narasampalli,,,,,,,,0,,,129,,,,,129,,,,,,,,0,,,,,,,,,,,,,,,
934,12_C_66_01,ATP_C_66_Thumucherla,Elakuntla,,,,,,,,0,,,173,,,,,173,,,,,,,,0,,,,,,,,,,,,,,,
935,12_C_66_01,ATP_C_66_Thumucherla,Palcherla,,,,,,,,0,,,257,,,,,257,,,,,,,,0,,,,,,,,,,,,,,,
936,12_C_66_01,ATP_C_66_Thumucherla,Gandlaparthy,,,,,,,,0,,,92,,,,,92,,,,,,,,0,,,,,,,,,,,,,,,
937,12_C_66_02,ATP_C_66_Vaddupalli,P. Yelaru,,,,,,,,0,,,142,,,,,142,,,,,,,,0,,,,,,,,,,,,,,,
938,12_C_66_02,ATP_C_66_Vaddupalli,Talupuru,,,,,,,,0,,,98,,,,,98,,,,,,,,0,,,,,,,,,,,,,,,
939,12_C_66_02,ATP_C_66_Vaddupalli,Gollapalle,,,,,,,,0,,,36,,,,,36,,,,,,,,0,,,,,,,,,,,,,,,
940,12_C_66_02,ATP_C_66_Vaddupalli,Sajjalakalva,,,,,,,,0,,,35,,,,,35,,,,,,,,0,,,,,,,,,,,,,,,
941,12_C_66_02,ATP_C_66_Vaddupalli,Papampeta,,,,,,,,0,,,0,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
942,12_C_66_02,ATP_C_66_Vaddupalli,Rachanapalli,,,,,,,,0,,,86,,,,,86,,,,,,,,0,,,,,,,,,,,,,,,
943,12_C_66_02,ATP_C_66_Vaddupalli,Brahmanapalle,,,,,,,,0,,,16,,,,,16,,,,,,,,0,,,,,,,,,,,,,,,
944,12_C_66_02,ATP_C_66_Vaddupalli,Kammuru,,,,,,,,0,,,201,,,,,201,,,,,,,,0,,,,,,,,,,,,,,,
945,12_C_66_02,ATP_C_66_Vaddupalli,Gotukuru,,,,,,,,0,,,108,,,,,108,,,,,,,,0,,,,,,,,,,,,,,,
946,12_C_66_02,ATP_C_66_Vaddupalli,Kuderu,,,,,,,,0,,,206,,,,,206,,,,,,,,0,,,,,,,,,,,,,,,
947,12_C_66_02,ATP_C_66_Vaddupalli,Ipperu,,,,,,,,0,,,321,,,,,321,,,,,,,,0,,,,,,,,,,,,,,,
948,12_C_66_02,ATP_C_66_Vaddupalli,Cholasamudram,,,,,,,,0,,,109,,,,,109,,,,,,,,0,,,,,,,,,,,,,,,
949,12_C_66_02,ATP_C_66_Vaddupalli,Atmakur,,,,,,,,0,,,345,,,,,345,,,,,,,,0,,,,,,,,,,,,,,,
950,12_C_66_02,ATP_C_66_Vaddupalli,Thimmapuram,,,,,,,,0,,,185,,,,,185,,,,,,,,0,,,,,,,,,,,,,,,
951,12_C_67_14,ATP_C_67_Dorigallu,P.C.Revu,,,,,,,,0,,,87,,,,,87,,,,,,,,0,,,,,,,,,,,,,,,
952,12_C_67_14,ATP_C_67_Dorigallu,Uppalapadu,,,,,,,,0,,,109,,,,,109,,,,,,,,0,,,,,,,,,,,,,,,
953,12_C_67_14,ATP_C_67_Dorigallu,Dorigallu,,,,,,,,0,,,296,,,,,296,,,,,,,,0,,,,,,,,,,,,,,,
954,12_C_67_14,ATP_C_67_Dorigallu,Kodavandlapalli,,,,,,,,0,,,223,,,,,223,,,,,,,,0,,,,,,,,,,,,,,,
955,12_C_67_14,ATP_C_67_Dorigallu,Marthadu,,,,,,,,0,,,178,,,,,178,,,,,,,,0,,,,,,,,,,,,,,,
956,12_C_67_14,ATP_C_67_Dorigallu,S.Bandlapalli,,,,,,,,0,,,109,,,,,109,,,,,,,,0,,,,,,,,,,,,,,,
957,12_C_67_14,ATP_C_67_Dorigallu,Gandlavallapalli,,,,,,,,0,,,59,,,,,59,,,,,,,,0,,,,,,,,,,,,,,,
958,12_C_67_14,ATP_C_67_Dorigallu,Yellareddypalli,,,,,,,,0,,,10,,,,,10,,,,,,,,0,,,,,,,,,,,,,,,
959,12_C_67_14,ATP_C_67_Dorigallu,Thimmanayanipalyam,,,,,,,,0,,,28,,,,,28,,,,,,,,0,,,,,,,,,,,,,,,
960,12_C_67_14,ATP_C_67_Dorigallu,Mallepalli,,,,,,,,0,,,103,,,,,103,,,,,,,,0,,,,,,,,,,,,,,,
961,12_C_67_14,ATP_C_67_Dorigallu,Tappetavaripalli,,,,,,,,0,,,40,,,,,40,,,,,,,,0,,,,,,,,,,,,,,,
962,12_C_67_14,ATP_C_67_Dorigallu,Kondaguttpalli,,,,,,,,0,,,176,,,,,176,,,,,,,,0,,,,,,,,,,,,,,,
963,12_C_67_14,ATP_C_67_Dorigallu,Devaaragudipalli,,,,,,,,0,,,87,,,,,87,,,,,,,,0,,,,,,,,,,,,,,,
964,12_C_67_14,ATP_C_67_Dorigallu,Lakkasamudram,,,,,,,,0,,,197,,,,,197,,,,,,,,0,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
