Sr.no,,,Village name,T.Area (ha),Watershed command area ,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total
932,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Pinakiltharu,28.34,0,0,0,0,25.3400809717,3,0,28.3400809717,0,0,0,0
933,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Poolagondi,18,0,0,0,0,18,0,0,18,0,0,0,0
934,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Rachapalli,13.36,0,0,0,0,12.3603238866,1,0,13.3603238866,0,0,0,0
935,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Reemali,23.08,0,0,0,0,21.0769230769,2,0,23.0769230769,0,0,0,0
936,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Regadi,17,0,0,0,0,15.004048583,2,0,17.004048583,0,0,0,0
937,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Royyalagedda,10.93,0,0,0,0,9.9311740891,1,0,10.9311740891,0,0,0,0
938,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Rudibayalu,31,0,0,0,0,31,0,0,31,0,0,0,0
939,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Sadeku,120,0,0,0,0,106,14,0,120,0,0,0,0
940,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,SANGAMBANDA,13.77,0,0,0,0,12.7651821862,1,0,13.7651821862,0,0,0,0
941,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Saria,44.94,0,0,0,0,40.9392712551,4,0,44.9392712551,0,0,0,0
942,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,SIKARAM,0,0,0,0,0,0,0,0,0,0,0,0,0
943,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,SURITIPALLI,38.87,0,0,0,0,34.8663967611,4,0,38.8663967611,0,0,0,0
944,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Surtipalli,66.8,0,0,0,0,59.8016194332,7,0,66.8016194332,0,0,0,0
945,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Tharabusingi,20.65,0,0,0,0,18.6477732794,2,0,20.6477732794,0,0,0,0
946,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Thatipalem,28.74,0,0,0,0,25.7449392713,3,0,28.7449392713,0,0,0,0
947,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,VALLANGULA,14.98,0,0,0,0,13.979757085,1,0,14.979757085,0,0,0,0
948,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Vanabhampadu,38.06,0,0,0,0,34.0566801619,4,0,38.0566801619,0,0,0,0
949,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Vanjari,57.49,0,0,0,0,51.4898785425,6,0,57.4898785425,0,0,0,0
950,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Vantlamamidi,38.46,0,0,0,0,34.4615384615,4,0,38.4615384615,0,0,0,0
951,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Vayyampalli,44.13,0,0,0,0,40.1295546559,4,0,44.1295546559,0,0,0,0
952,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Veerlamamidi,22.67,0,0,0,0,20.6720647773,2,0,22.6720647773,0,0,0,0
953,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Vennelakota,44.53,0,0,0,0,40.5344129555,4,0,44.5344129555,0,0,0,0
954,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Vullivarapadu,12.55,0,0,0,0,11.5506072874,1,0,12.5506072874,0,0,0,0
955,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Yeduchavallu,21.05,0,0,0,0,19.0526315789,2,0,21.0526315789,0,0,0,0
956,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Yegarthachapalli,7.29,0,0,0,0,6.2874493927,1,0,7.2874493927,0,0,0,0
957,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Yerragoppu,100,0,0,0,0,83,17,0,100,0,0,0,0
958,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Chadalapadu,0,0,0,0,0,0,0,0,0,0,0,0,0
959,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Chintapalle,421,0,0,0,0,379,42,0,421,0,0,0,0
960,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Genjigedda,0,0,0,0,0,0,0,0,0,0,0,0,0
961,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Sathyavaram,61,0,0,0,0,55,6,0,61,0,0,0,0
962,03_E_27_5,VSP_E_27_NC_SABARI-3_G.MADUGULA,Forest area,30310,0,0,0,0,0,30310,0,30310,0,0,0,0
963,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Balapam,82.59,0,0,0,0,74.5910931174,8,0,82.5910931174,0,0,0,0
964,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Bheemanapalli,36.84,0,0,0,0,32.8421052632,4,0,36.8421052632,0,0,0,0
965,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Boddaputtu,54,0,0,0,0,49,5,0,54,0,0,0,0
966,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Buradamamidi,16,0,0,0,0,14,2,0,16,0,0,0,0
967,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Burugubayalu,119.03,0,0,0,0,107.028340081,12,0,119.028340081,0,0,0,0
968,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Cheruvuru,33,0,0,0,0,30,3,0,33,0,0,0,0
969,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Digajaneba,37,0,0,0,0,33,4,0,37,0,0,0,0
970,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Diguvavalasapalli,7.29,0,0,0,0,6.2874493927,1,0,7.2874493927,0,0,0,0
971,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Egajamba,10.12,0,0,0,0,9.1214574899,1,0,10.1214574899,0,0,0,0
972,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Eguvavalasapalli,43.32,0,0,0,0,39.3198380567,4,0,43.3198380567,0,0,0,0
973,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Etikabedda,21.46,0,0,0,0,19.4574898785,2,0,21.4574898785,0,0,0,0
974,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Gasaigondi,44.94,0,0,0,0,40.9392712551,4,0,44.9392712551,0,0,0,0
975,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Goppugudesalu,14.17,0,0,0,0,13.1700404858,1,0,14.1700404858,0,0,0,0
976,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Gorrelametta,29.15,0,0,0,0,26.1497975709,3,0,29.1497975709,0,0,0,0
977,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,JOHARU,19.84,0,0,0,0,17.8380566802,2,0,19.8380566802,0,0,0,0
978,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Joluguru,36,0,0,0,0,32,4,0,36,0,0,0,0
979,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,K.S.Durgam,226,0,0,0,0,203,23,0,226,0,0,0,0
980,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kappagondi,86.23,0,0,0,0,77.2348178138,9,0,86.2348178138,0,0,0,0
981,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Karakapalli,41,0,0,0,0,37,4,0,41,0,0,0,0
982,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,KITUMULU,204,0,0,0,0,184,20,0,204,0,0,0,0
983,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Korukonda,200,0,0,0,0,180,20,0,200,0,0,0,0
984,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Korukonda,61,0,0,0,0,55,6,0,61,0,0,0,0
985,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kudumulu,93.52,0,0,0,0,84.5222672065,9,0,93.5222672065,0,0,0,0
986,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,LAMBAMPALLY,65,0,0,0,0,58,7,0,65,0,0,0,0
987,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Laxmipuram,71.66,0,0,0,0,71.6599190283,0,0,71.6599190283,0,0,0,0
988,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Merakalu,28,0,0,0,0,25,3,0,28,0,0,0,0
989,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Pedagondhi,47,0,0,0,0,42,5,0,47,0,0,0,0
990,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Pullalamamidi,18.22,0,0,0,0,16.2186234818,2,0,18.2186234818,0,0,0,0
991,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Sampangiputtu,69.64,0,0,0,0,62.6356275304,7,0,69.6356275304,0,0,0,0
992,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Tadlapalli,36.44,0,0,0,0,32.4372469636,4,0,36.4372469636,0,0,0,0
993,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,TAMMINGULA,131,0,0,0,0,118,13,0,131,0,0,0,0
994,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Vanchuaadurgem,25,0,0,0,0,22,3,0,25,0,0,0,0
995,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Vandanapalli,12.55,0,0,0,0,12.5506072874,0,0,12.5506072874,0,0,0,0
996,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Veeravaram,67,0,0,0,0,60,7,0,67,0,0,0,0
997,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Velamjuvvi,40.49,0,0,0,0,36.4858299595,4,0,40.4858299595,0,0,0,0
998,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kammarigoyyi,29.15,0,0,0,0,26.1497975709,3,0,29.1497975709,0,0,0,0
999,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Agaruveedhi,33.2,0,0,0,0,30.1983805668,3,0,33.1983805668,0,0,0,0
1000,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Amadelu,76.52,0,0,0,0,68.5182186235,8,0,76.5182186235,0,0,0,0
1001,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Ambeerupadu,71.26,0,0,0,0,64.2550607287,7,0,71.2550607287,0,0,0,0
1002,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Arlabu,195,0,0,0,0,175,20,0,195,0,0,0,0
1003,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Bandamamidi,52.63,0,0,0,0,47.6315789474,5,0,52.6315789474,0,0,0,0
1004,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Basula,165.99,0,0,0,0,148.991902834,17,0,165.991902834,0,0,0,0
1005,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Boddagondi,57.49,0,0,0,0,51.4898785425,6,0,57.4898785425,0,0,0,0
1006,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Boddupadu,34.41,0,0,0,0,31.4129554656,3,0,34.4129554656,0,0,0,0
1007,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,BONGARAM,99.19,0,0,0,0,89.1902834008,10,0,99.1902834008,0,0,0,0
1008,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Bongujangi,79.35,0,0,0,0,71.3522267206,8,0,79.3522267206,0,0,0,0
1009,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Borraneredu,51.82,0,0,0,0,46.8218623482,5,0,51.8218623482,0,0,0,0
1010,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Buruguveedhi,29.96,0,0,0,0,26.95951417,3,0,29.95951417,0,0,0,0
1011,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Cheekupanasa,5,0,0,0,0,5,0,0,5,0,0,0,0
1012,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Chilakalaputtu,19.03,0,0,0,0,17.028340081,2,0,19.028340081,0,0,0,0
1013,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Chinagullelu,28.34,0,0,0,0,25.3400809717,3,0,28.3400809717,0,0,0,0
1014,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,ChinaVancharangi,82.19,0,0,0,0,74.1862348178,8,0,82.1862348178,0,0,0,0
1015,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Chintagaruvu,245.75,0,0,0,0,220.7489878543,25,0,245.7489878543,0,0,0,0
1016,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Chitrakayaputtu,230,0,0,0,0,207,23,0,230,0,0,0,0
1017,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Devarajumerakalu,43.72,0,0,0,0,39.7246963563,4,0,43.7246963563,0,0,0,0
1018,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Dosalabanda,123.08,0,0,0,0,111.0769230769,12,0,123.0769230769,0,0,0,0
1019,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Duddupalle,10.12,0,0,0,0,9.1214574899,1,0,10.1214574899,0,0,0,0
1020,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Gabuduputtu,70.04,0,0,0,0,63.04048583,7,0,70.04048583,0,0,0,0
1021,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Gaburumamidi,65.18,0,0,0,0,58.1821862348,7,0,65.1821862348,0,0,0,0
1022,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Gajjangiveedhi,139.68,0,0,0,0,125.6761133603,14,0,139.6761133603,0,0,0,0
1023,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Gajjedi,6.48,0,0,0,0,6.4777327935,0,0,6.4777327935,0,0,0,0
1024,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Gandalam,100,0,0,0,0,90,10,0,100,0,0,0,0
1025,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Gindali,43.72,0,0,0,0,39.7246963563,4,0,43.7246963563,0,0,0,0
1026,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Ginnegaruvu,192.71,0,0,0,0,173.7125506073,19,0,192.7125506073,0,0,0,0
1027,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Ginnelakota,103.24,0,0,0,0,93.2388663968,10,0,103.2388663968,0,0,0,0
1028,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,GOCHERI,78.95,0,0,0,0,70.9473684211,8,0,78.9473684211,0,0,0,0
1029,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Gomangi,1082.59,0,0,0,0,974.5910931174,108,0,1082.5910931174,0,0,0,0
1030,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Gullelu,41.7,0,0,0,0,37.7004048583,4,0,41.7004048583,0,0,0,0
1031,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Gulleluputtu,440,0,0,0,0,396,44,0,440,0,0,0,0
1032,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,GURRALABAILU,33.6,0,0,0,0,30.6032388664,3,0,33.6032388664,0,0,0,0
1033,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Injori,174.49,0,0,0,0,157.4939271255,17,0,174.4939271255,0,0,0,0
1034,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Inupatigalu,122.27,0,0,0,0,110.2672064777,12,0,122.2672064777,0,0,0,0
1035,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Jadiguda,166.4,0,0,0,0,149.3967611336,17,0,166.3967611336,0,0,0,0
1036,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Jakkuva,4.86,0,0,0,0,4.8582995951,0,0,4.8582995951,0,0,0,0
1037,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Jalampalle,53.04,0,0,0,0,48.036437247,5,0,53.036437247,0,0,0,0
1038,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Jamiguda,118.62,0,0,0,0,106.6234817814,12,0,118.6234817814,0,0,0,0
1039,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Jamiguda,11,0,0,0,0,10,1,0,11,0,0,0,0
1040,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Jangamputtu,121.05,0,0,0,0,109.0526315789,12,0,121.0526315789,0,0,0,0
1041,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Jarsingi,76.92,0,0,0,0,68.9230769231,8,0,76.9230769231,0,0,0,0
1042,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Jarupulapedabayalu,104.05,0,0,0,0,94.048582996,10,0,104.048582996,0,0,0,0
1043,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kandulagunta,25.51,0,0,0,0,22.5060728745,3,0,25.5060728745,0,0,0,0
1044,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Karjuraguda,181.78,0,0,0,0,163.7813765182,18,0,181.7813765182,0,0,0,0
1045,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kenduguda,39.68,0,0,0,0,35.6761133603,4,0,39.6761133603,0,0,0,0
1046,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kinchuru,243.32,0,0,0,0,219.3198380567,24,0,243.3198380567,0,0,0,0
1047,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kindalam,192.71,0,0,0,0,173.7125506073,19,0,192.7125506073,0,0,0,0
1048,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kondemulu,66.4,0,0,0,0,59.3967611336,7,0,66.3967611336,0,0,0,0
1049,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kondru,6.88,0,0,0,0,5.8825910931,1,0,6.8825910931,0,0,0,0
1050,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kothuru,180.16,0,0,0,0,162.1619433198,18,0,180.1619433198,0,0,0,0
1051,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kothuru,35.22,0,0,0,0,31.2226720648,4,0,35.2226720648,0,0,0,0
1052,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kotipalle,3,0,0,0,0,3,0,0,3,0,0,0,0
1053,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kummarigunda,18.22,0,0,0,0,16.2186234818,2,0,18.2186234818,0,0,0,0
1054,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kunchurai,31.98,0,0,0,0,28.983805668,3,0,31.983805668,0,0,0,0
1055,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kunthuruputtu,79,0,0,0,0,71,8,0,79,0,0,0,0
1056,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Kuntumamidi,109.31,0,0,0,0,98.3117408907,11,0,109.3117408907,0,0,0,0
1057,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Landulu,204.05,0,0,0,0,184.048582996,20,0,204.048582996,0,0,0,0
1058,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Lichabu,129.15,0,0,0,0,116.1497975709,13,0,129.1497975709,0,0,0,0
1059,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Lingeruputtu,191.9,0,0,0,0,172.9028340081,19,0,191.9028340081,0,0,0,0
1060,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Lingeti,140.89,0,0,0,0,126.8906882591,14,0,140.8906882591,0,0,0,0
1061,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Luvvapalle,25.91,0,0,0,0,22.9109311741,3,0,25.9109311741,0,0,0,0
1062,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Maggamveedhi,70.45,0,0,0,0,63.4453441296,7,0,70.4453441296,0,0,0,0
1063,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Malaseethakota,20,0,0,0,0,18,2,0,20,0,0,0,0
1064,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Mallelaputtu,131.98,0,0,0,0,118.983805668,13,0,131.983805668,0,0,0,0
1065,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Marri puttu,38.06,0,0,0,0,34.0566801619,4,0,38.0566801619,0,0,0,0
1066,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Mettaguda,180.16,0,0,0,0,162.1619433198,18,0,180.1619433198,0,0,0,0
1067,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Mettalagummi,134.82,0,0,0,0,121.8178137652,13,0,134.8178137652,0,0,0,0
1068,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Moyyalagummi,41.3,0,0,0,0,37.2955465587,4,0,41.2955465587,0,0,0,0
1069,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Mulagaruvu,20.65,0,0,0,0,18.6477732794,2,0,20.6477732794,0,0,0,0
1070,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Mulalova,61.54,0,0,0,0,55.5384615385,6,0,61.5384615385,0,0,0,0
1071,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Nanubaru,8.5,0,0,0,0,7.5020242915,1,0,8.5020242915,0,0,0,0
1072,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Nittaputtu,89.07,0,0,0,0,80.0688259109,9,0,89.0688259109,0,0,0,0
1073,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Peda gullelu,139.27,0,0,0,0,125.2712550607,14,0,139.2712550607,0,0,0,0
1074,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Peda vancharangi,138.46,0,0,0,0,124.4615384615,14,0,138.4615384615,0,0,0,0
1075,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Pedapadu,86.64,0,0,0,0,77.6396761134,9,0,86.6396761134,0,0,0,0
1076,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Peparuvalasa,59.11,0,0,0,0,53.1093117409,6,0,59.1093117409,0,0,0,0
1077,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Pettalaborra,180.57,0,0,0,0,162.5668016194,18,0,180.5668016194,0,0,0,0
1078,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Pilliputtu,38.46,0,0,0,0,34.4615384615,4,0,38.4615384615,0,0,0,0
1079,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Pinaravalli,153.04,0,0,0,0,138.036437247,15,0,153.036437247,0,0,0,0
1080,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Pothula garuvu,72.47,0,0,0,0,65.4696356275,7,0,72.4696356275,0,0,0,0
1081,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Putta kota,151.82,0,0,0,0,136.8218623482,15,0,151.8218623482,0,0,0,0
1082,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,R.Angaloya,88.26,0,0,0,0,79.2591093117,9,0,88.2591093117,0,0,0,0
1083,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Rai mamidi,238.46,0,0,0,0,214.4615384615,24,0,238.4615384615,0,0,0,0
1084,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Rallagondi,61.54,0,0,0,0,55.5384615385,6,0,61.5384615385,0,0,0,0
1085,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Ranjala mamidi,65.99,0,0,0,0,58.991902834,7,0,65.991902834,0,0,0,0
1086,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Sadarumamidi,39.68,0,0,0,0,35.6761133603,4,0,39.6761133603,0,0,0,0
1087,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Sailamkota,78.95,0,0,0,0,70.9473684211,8,0,78.9473684211,0,0,0,0
1088,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Sakirevu,179.76,0,0,0,0,161.7570850202,18,0,179.7570850202,0,0,0,0
1089,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Salebulu,19.03,0,0,0,0,17.028340081,2,0,19.028340081,0,0,0,0
1090,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Sampangiputtu,37.65,0,0,0,0,33.6518218623,4,0,37.6518218623,0,0,0,0
1091,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Sapparlamamidi,61.13,0,0,0,0,55.1336032389,6,0,61.1336032389,0,0,0,0
1092,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Sarigaguda,143.32,0,0,0,0,129.3198380567,14,0,143.3198380567,0,0,0,0
1093,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Sariyapalle,63.56,0,0,0,0,57.5627530364,6,0,63.5627530364,0,0,0,0
1094,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Seemakonda,10.93,0,0,0,0,10.9311740891,0,0,10.9311740891,0,0,0,0
1095,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Sujjari,5.26,0,0,0,0,4.2631578947,1,0,5.2631578947,0,0,0,0
1096,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Tallabu,146.15,0,0,0,0,131.1538461538,15,0,146.1538461538,0,0,0,0
1097,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Tarabu,129.15,0,0,0,0,116.1497975709,13,0,129.1497975709,0,0,0,0
1098,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Tarlasingi,200,0,0,0,0,180,20,0,200,0,0,0,0
1099,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Thadivalasa,4,0,0,0,0,4,0,0,4,0,0,0,0
1100,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Tulam,143.32,0,0,0,0,129.3198380567,14,0,143.3198380567,0,0,0,0
1101,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Vanagarai,216.6,0,0,0,0,194.5991902834,22,0,216.5991902834,0,0,0,0
1102,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Vanakothuru,70.45,0,0,0,0,63.4453441296,7,0,70.4453441296,0,0,0,0
1103,03_E_27_07,VSP_E_27_NC_SABARI-4_PEDABAYALU,Vancharaba,300,0,0,0,0,270,30,0,300,0,0,0,0
