Sr.no,,,Village name,T.Area (ha),Watershed command area ,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total
169,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Madhavaram,847,0,,,,847,,,847,0,,,
170,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Golla Uppalapadu,631,0,,,,631,,,631,0,,,
171,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Gollapalli,840,0,,,,840,,,840,0,,,
172,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Vaddiralla,1035,0,,,,1035,,,1035,0,,,
173,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Dhannavada,789,0,,,,789,,,789,0,,,
174,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Murapandi,2027,0,,,,2027,,,2027,0,,,
175,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Nakkavanipalli,206,0,,,,206,,,206,0,,,
176,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Dhodium,4181,0,,,,4181,,,4181,0,,,
177,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Kona Anantapuram,571,0,,,,571,,,571,0,,,
178,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Ramachandrayapalli,1071,0,,,,1071,,,1071,0,,,
179,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Ponnampalli,1296,0,,,,1296,,,1296,0,,,
180,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Thorrivemula,1539,1539,,,1539,0,,,,0,,,
181,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Veparala,3242,3242,,,3242,0,,,,0,,,
182,11_C_65_19,KDP_C_68_19_T.M.PATNAM,M.Kambaladinne,3221,0,,,,3221,,,3221,,,,
183,11_C_65_19,KDP_C_68_19_T.M.PATNAM,DommaraNandyala,1269,1269,,,1269,0,,,,,,,
184,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Garisalur,438,438,,,438,0,,,,,,,
185,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Chinnamudium,967,967,,,967,0,,,,,,,
186,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Bodithippanapadu,241,241,,,241,0,,,,,,,
187,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Bhutamapuram,874,0,,,,874,,,874,,,,
188,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Bheemagundam,790,0,,,,790,,,790,,,,
189,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Gundlakunta,1846,1846,,,1846,0,,,,,,,
190,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Medidinne,604,604,,,604,0,,,,,,,
191,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Chadipiralladinne,353,353,,,353,0,,,,,,,
192,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Chinnapasupula,766,766,,,766,0,,,,,,,
193,11_C_65_19,KDP_C_68_19_T.M.PATNAM,Salevariuppaluru,2140,2140,,,2140,0,,,,,,,
194,11_C_65_20,KDP_C_68_20_DIGUVAKALVATALA,Kondasunkesula,2464,0,,,,2464,,,2464,0,0,,
195,11_C_65_20,KDP_C_68_20_DIGUVAKALVATALA,Diguvakalvatala,1960,0,,,,1960,,,1960,0,,,
196,11_C_65_20,KDP_C_68_20_DIGUVAKALVATALA,Papayapalli,399,0,,,,399,,,399,0,,,
197,11_C_65_20,KDP_C_68_20_DIGUVAKALVATALA,Nagireddypalli,563,0,,,,563,,,563,0,,,
198,11_C_65_20,KDP_C_68_20_DIGUVAKALVATALA,Nagarajupalli,620,0,,,,620,,,620,0,,,
199,11_C_65_20,KDP_C_68_20_DIGUVAKALVATALA,Paluru,1449,1449,,,1449,0,,,,0,,,
