,,,,Irrigated with surface water,,,,,,,,,,,,,,,
S.No,Watershed code,Watershed Name,Village Name,command area,,,,Non command area,,,,Poor GW quality area,,,,,,,
,,,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,,,,
,,,,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,,,,
190,13_C_68_16-c,Ku_C_kd_Miduthuru-c,Manchalakatta,11,,26,28,,,,,,,,,,,,
191,13_C_68_16-c,Ku_C_kd_Miduthuru-c,Korapoluru,12,,90,242,,,,,,,,,,,,
192,13_C_68_16-c,Ku_C_kd_Miduthuru-c,Vanala,625,0,62,28,,,,,,,,,,,,
193,13_c_68_31(a),Ku_c_kd_Panyam(a),Pinnapuram,10,0,0,0,,,,,,,,,,,,
194,13_c_68_31(a),Ku_c_kd_Panyam(a),Gorukallu,192,0,0,0,,,,,,,,,,,,
195,13_c_68_31(a),Ku_c_kd_Panyam(a),Kondajuturu,223,,0,48,,,,,,,,,,,,
196,13_c_68_31(a),Ku_c_kd_Panyam(a),Chilakala,207,0,7,163,,,,,,,,,,,,
197,13_c_68_31(a),Ku_c_kd_Panyam(a),Balapanuru,4,0,55,272,,,,,,,,,,,,
198,13_c_68_31(a),Ku_c_kd_Panyam(a),Panyam,340,0,0,446,,,,,,,,,,,,
199,13_c_68_31(a),Ku_c_kd_Panyam(a),Thammarajupalli,0,0,0,0,,,,,,,,,,,,
200,13_c_68_31(a),Ku_c_kd_Panyam(a),Nerawada,8,0,2,342,,,,,,,,,,,,
201,13_c_68_31(a),Ku_c_kd_Panyam(a),Kowluru,4,0,2,171,,,,,,,,,,,,
202,13_c_68_31(a),Ku_c_kd_Panyam(a),Bhupanapadu,108,0,120,257,,,,,,,,,,,,
203,13_c_68_31(a),Ku_c_kd_Panyam(a),Reserve Forest,,,,,,,,,,,,,,,,
204,13_c_68_31(a),Ku_c_kd_Panyam(a),Chennakkapalli,5,0,0,170,,,,,,,,,,,,
205,13_c_68_31(a),Ku_c_kd_Panyam(a),Gadigarevula,24,0,8,316,,,,,,,,,,,,
206,13_c_68_31(a),Ku_c_kd_Panyam(a),Koratamaddi,40,0,2,623,,,,,,,,,,,,
