"sr.no",,,"village name","No. M.I.Tanks command area",,"Number of M.I.Tanks [Non command area]",,"Number of M.I.Tanks PQ Area
[Poor GW Quality area]",
,"Watershed code ","GW watershed name",,"Number","spread ha","Number","spread ha","Number","spread ha"
281,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Gulladurthi",0,0,,,,
282,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Koilkuntla",0,0,,,,
283,"13_c_68_45(b)","KU_C_KD_Sanjamala(b)","Chintakunta",0,0,,,,
284,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Mahadevapuram",0,0,0,0,,
285,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","boyalakuntla",1,45,0,0,,
286,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Govindapalli",1,5,0,0,,
287,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Kanalapalli",0,0,0,0,1,3
288,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Sirivella",1,25,0,0,,
289,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Kaminenipalli",0,0,0,0,,
290,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Gangavaram",1,15,0,0,,
291,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Chennuru",1,25,0,0,,
292,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Kotapadu",0,0,0,0,,
293,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Basapuram",1,35,0,0,,
294,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Gajulapalli",0,0,0,0,,
295,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","Maseedapuram",0,0,0,0,,
296,"13-C-68-36--C","KU_C-KD_SIRIVELLA_C","beeravolu",0,0,0,0,,
297,"KU_C_68_13","KU_C_KD_VELUGODU","Velugodu",1,40,0,0,,
298,"KU_C_68_13","KU_C_KD_VELUGODU","Boyarevula",1,45,0,0,,
299,"KU_C_68_14","KU_C_KD_VELUGODU","Kunta (U.I)",0,0,0,0,,
300,"KU_C_68_15","KU_C_KD_VELUGODU","RF(Pangidiguduru)",0,0,0,0,1,3
301,"KU_C_68_16","KU_C_KD_VELUGODU","RF(Abbirajugunta)",0,0,0,0,,
302,"KU_C_68_13","KU_C_KD_VELUGODU","Reserve Forest",0,0,0,0,,
303,"13_D_44_15","Ku_D_LK_J.Bunglow_C","Tatipadu",0,0,0,0,,
304,"13_D_44_15","Ku_D_LK_J.Bunglow_C","Thangadancha",0,0,0,0,,
305,"13_D_44_15","Ku_D_LK_J.Bunglow_C","Tarthuru",0,0,0,0,,
306,"13_D_44_15","Ku_D_LK_J.Bunglow_C","Bollavaram (Bhaskarapuram)",0,0,0,0,1,3
307,"13_D_44_15","Ku_D_LK_J.Bunglow_C","Mandlam",0,0,0,0,,
308,"13_D_44_15","Ku_D_LK_J.Bunglow_C","Veepanagundla",0,0,0,0,,
309,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Nandikunta",,,,,,
310,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Kokkarancha",,,,,,
311,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Dudyala",,,,,,
312,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Nallakalva",,,,,,
313,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Karivena",,,1,17,,
314,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Kambhalapalli",,,,,,
315,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Pamulapadu",,,,,,
316,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Juturu",,,,,,
317,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Chelimala",,,,,,
318,"13_D_44_10 -c-(b)","Ku_D_lk_Kothapalli(b)","Iskala",,,,,,
319,"13_D_44_09","Ku_D_LK_Pagidyala-C","Beeravolu",0,0,0,0,,
320,"13_D_44_09","Ku_D_LK_Pagidyala-C","Palamarri(U.I.)",0,0,0,0,,
321,"13_D_44_09","Ku_D_LK_Pagidyala-C","Pagidyala",0,0,0,0,,
322,"13_D_44_09","Ku_D_LK_Pagidyala-C","Prathakota West",0,0,0,0,1,3
323,"13_D_44_09","Ku_D_LK_Pagidyala-C","Lakshmipuram",0,0,0,0,,
324,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Hanavalu",,,,,,
325,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Yedavalli",,,,,,
326,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Santekulluru",,,,,,
327,"13_D_45_23(a)","KU_D_TB_ADONI(A)","G.Hosahalli",,,,,1,3
328,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Ganekal",,,,,,
329,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Madire",,,,,,
330,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Kadithota",,,,,,
331,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Isvi",,,3,24,,
332,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Parvathapuram",,,2,2,,
333,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Kallubavi",,,,,,
334,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Adoni",,,3,30,,
335,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Mandagiri",,,,,,
336,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Gonanabavi",,,,,,
337,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Dibbanakal",,,,,,
338,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Honnuru (Huvvanur)",,,,,,
339,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Virupapuram",,,,,,
340,"13_D_45_23(a)","KU_D_TB_ADONI(A)","S.Kondapuram",,,1,4,,
341,"13_D_45_23(a)","KU_D_TB_ADONI(A)","V.Kondapuram",,,,,,
342,"13_D_45_23(a)","KU_D_TB_ADONI(A)","Vengalapuram",,,,,,
343,"13_D_45_23","KU_D_TB_ADONI_C","Pedda Tumbalam",,,2,7,,
344,"13_D_45_23","KU_D_TB_ADONI_C","Kuppagallu",,,,,,
345,"13_D_45_23","KU_D_TB_ADONI_C","Bellikallu",,,,,,
346,"13_D_45_23","KU_D_TB_ADONI_C","Jyalimanchi",,,,,1,3
347,"13_D_45_23","KU_D_TB_ADONI_C","Doddanagari",,,,,,
348,"13_D_45_23","KU_D_TB_ADONI_C","Mantriki",,,,,,
349,"13_D_45_23","KU_D_TB_ADONI_C","Dayalagudem",,,,,,
350,"13_D_45_23","KU_D_TB_ADONI_C","Basapuram",,,,,,
351,"13_D_45_23","KU_D_TB_ADONI_C","Sultanapuram",,,1,4,,
352,"13_D_45_23","KU_D_TB_ADONI_C","Kapati",,,,,,
353,"13_D_45_23","KU_D_TB_ADONI_C","Pesalabanda",,,2,25,,
354,"13_D_45_23","KU_D_TB_ADONI_C","Basaladoddi",,,1,20,,
355,"13_D_45_23","KU_D_TB_ADONI_C","Chinna Tumbalam",2,25,,,,
356,"13_D_45_23","KU_D_TB_ADONI_C","Hulikanivi",,,,,,
357,"13_D_45_23","KU_D_TB_ADONI_C","Muchchigiri",,,,,,
358,"13_D_45_23","KU_D_TB_ADONI_C","Naulikallu",,,,,,
359,"13_D_45_23","KU_D_TB_ADONI_C","Mekadona",,,,,,
360,"13_D_45_23","KU_D_TB_ADONI_C","Chinna Kadaburu",,,,,,
361,"13_D_45_23","KU_D_TB_ADONI_C","Rangapuram",,,,,,
362,"13_D_45_23","KU_D_TB_ADONI_C","Tarapuram",,,,,,
363,"13_D_45_23","KU_D_TB_ADONI_C","Madhavaram",,,,,,
364,"13_D_45_23","KU_D_TB_ADONI_C","Rochumarri",1,18,,,,
365,"13_D_45_23","KU_D_TB_ADONI_C","Sunkeswari",2,30,,,,
366,"13_D_45_23","KU_D_TB_ADONI_C","Malapalli",,,,,,
367,"13_D_45_23","KU_D_TB_ADONI_C","Singarajanipalli",,,,,,
368,"13_D_45_23","KU_D_TB_ADONI_C","Pramandoddi (Omnagaram)",,,,,,
369,"13_D_45_23","KU_D_TB_ADONI_C","Sowlehalli",,,,,,
370,"13_D_45_23","KU_D_TB_ADONI_C","Belagallu",3,11,,,,
371,"13_D_45_23","KU_D_TB_ADONI_C","Chintakunta",,,,,,
372,"13_D_45_23","KU_D_TB_ADONI_C","Pallepadu",,,,,,
373,"13_d_45_19(b)","Ku_D_Tb_Kodumuru(a)","H.Kyaravadi",0,0,0,0,,
374,"13_d_45_19(b)","Ku_D_Tb_Kodumuru(a)","Vemugodu",0,0,0,0,,
375,"13_d_45_19(b)","Ku_D_Tb_Kodumuru(a)","Varkuru",0,0,0,0,,
376,"13_d_45_19(b)","Ku_D_Tb_Kodumuru(a)","Kodumuru",0,0,0,0,1,3
377,"13_d_45_19(b)","Ku_D_Tb_Kodumuru(a)","Mudumalagutti",0,0,0,0,,
378,"13_d_45_19(b)","Ku_D_Tb_Kodumuru(a)","Gorantla",0,0,0,0,,
379,"13_d_45_19(b)","Ku_D_Tb_Kodumuru(a)","Laddagiri",0,0,0,0,,
380,"13_D_45_2","KU-D_TB_KOSIGI_C","Agasanuru",,,,,,
381,"13_D_45_2","KU-D_TB_KOSIGI_C","Bhatrabomulapuram",,,,,,
382,"13_D_45_2","KU-D_TB_KOSIGI_C","Chitranakallu",,,,,,
383,"13_D_45_2","KU-D_TB_KOSIGI_C","Duddi",2,1,,,,
384,"13_D_45_2","KU-D_TB_KOSIGI_C","Yandapalli",,,,,,
385,"13_D_45_2","KU-D_TB_KOSIGI_C","Kalavalagundu",,,,,,
386,"13_D_45_2","KU-D_TB_KOSIGI_C","Devarabetta",,,,,,
387,"13_D_45_2","KU-D_TB_KOSIGI_C","Jampapuram",,,,,,
388,"13_D_45_2","KU-D_TB_KOSIGI_C","Irnagallu",,,,,,
389,"13_D_45_2","KU-D_TB_KOSIGI_C","Kosigi",,,2,5,,
390,"13_D_45_2","KU-D_TB_KOSIGI_C","Kandukuru",,,,,,
391,"13_D_45_2","KU-D_TB_KOSIGI_C","Puttakunta",,,,,,
392,"13_D_45_2","KU-D_TB_KOSIGI_C","Kamandoddi",,,,,,
393,"13_D_45_2","KU-D_TB_KOSIGI_C","Mugaladoddi",,,,,,
394,"13_D_45_2","KU-D_TB_KOSIGI_C","Pendekallu",,,,,,
395,"13_D_45_2","KU-D_TB_KOSIGI_C","Satanuru",,,,,,
396,"13_D_45_2","KU-D_TB_KOSIGI_C","Sajjalagadda",1,1,,,,
397,"13_D_45_2","KU-D_TB_KOSIGI_C","Tunbiganuru",,,,,,
398,"13_D_45_2","KU-D_TB_KOSIGI_C","Kadidoddi",,,,,,
399,"13_D_45_2","KU-D_TB_KOSIGI_C","Nelakosigi",,,,,,
400,"13_D_45_2","KU-D_TB_KOSIGI_C","Bompalli",,,,,,
401,"13_D_45_3","KU-D_TB_KOSIGI_C","Kaggallu",,,1,40,,
402,"13_D_45_3","KU-D_TB_KOSIGI_C","Narayanapuram",,,,,,
403,"13_D_45_3","KU-D_TB_KOSIGI_C","Ramapuram",,,,,,
404,"13_D_45_3","KU-D_TB_KOSIGI_C","Dibbanadoddi",,,,,,
405,"13_D_45_3","KU-D_TB_KOSIGI_C","Basapuram",,,,,,
406,"13_D_45_3","KU-D_TB_KOSIGI_C","Kachapuram",,,,,,
407,"13_D_45_22","KU-D_TB_KOSIGI_C","Pikkalabetta",,,1,1,,
408,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Hardaragiri",,,,,,
409,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Medihal",,,,,,
410,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Kaminihal",,,1,52,,
411,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Nagara Dona",1,50,,,1,3
412,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Thimmapuram",,,1,17,,
413,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Beldona",1,50,,,,
414,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Kundanakurthy",,,,,,
415,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Namakallu",,,,,,
416,"13_d_46_53 --c--(b)","KU_D_V V _Chippagiri -c-(b)","Ramadurgam",,,,,,
417,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Siddapuram",,,,,,
418,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Virupapuram",,,8,1,,
419,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Balagoti",,,10,1,,
420,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Nitravatti",,,8,1,,
421,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Amrutapuram",1,0,,,,
422,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Gulyam",,,,,,
423,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Bapuram",,,,,,
424,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Bella Hallu",,,,,,
425,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Halaharvi",,,,,,
426,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Machanuru",,,,,,
427,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","J.Hosahalli",2,0,,,,
428,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Pacharlapalli",,,,,,
429,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Kuruvalli",,,2,0,,
430,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Hattibelagal",,,2,0,,
431,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Aluru",,,3,0,,
432,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Arikera",,,,,,
433,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Suluyi",,,,,,
434,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Mugamanugundi",,,,,,
435,"13_D_46_54(a)-nc","KU_D_V V_ halaharvi(a)","Nagarakanvi",,,,,,
436,"13_C_68_38","KU_C_KD_ALLAGADDA","Alamuru",1,20,0,0,,
437,"13_C_68_38","KU_C_KD_ALLAGADDA","Reserve forest",0,0,0,0,,
438,"13_C_68_38","KU_C_KD_ALLAGADDA","Krishnapuram",1,30,0,0,,
439,"13_C_68_38","KU_C_KD_ALLAGADDA","Padakandla",0,0,0,0,1,3
440,"13_C_68_38","KU_C_KD_ALLAGADDA","Yadawada",1,30,0,0,,
441,"13_C_68_38","KU_C_KD_ALLAGADDA","Obulampalli",0,0,0,0,,
442,"13_C_68_38","KU_C_KD_ALLAGADDA","Mittapalli",1,15,0,0,,
443,"13_D_44_16","Ku_D_LK_Midthuru_C","Ganapuram",,,,,,
444,"13_D_44_16","Ku_D_LK_Midthuru_C","Bannuru",,,,,,
445,"13_D_44_16","Ku_D_LK_Midthuru_C","Tarigopula",,,,,,
446,"13_D_44_16","Ku_D_LK_Midthuru_C","Parumanchala",,,1,136,,
447,"13_D_44_16","Ku_D_LK_Midthuru_C","Lingapuram",,,,,,
448,"13_D_44_16","Ku_D_LK_Midthuru_C","Thummaluru",,,,,,
449,"13_D_44_16","Ku_D_LK_Midthuru_C","Thimmapuram",,,,,,
450,"13_D_44_17","Ku_D_LK_Midthuru_C","Bairapuram",,,,,,
451,"13_D_44_16","Ku_D_LK_Midthuru_C","Cherukucherla",,,,,,
452,"13_D_44_16","Ku_D_LK_Midthuru_C","Midthuru",,,,,,
453,"13_D_44_16","Ku_D_LK_Midthuru_C","Kadumuru",,,,,,
454,"13_D_44_16","Ku_D_LK_Midthuru_C","Masapet",,,,,,
455,"13_D_45_5","KU-D-TB-C.BELAGAL_C","Gundrevula",1,0,,,,
456,"13_D_45_5","KU-D-TB-C.BELAGAL_C","Rangapuram(kondapuram)",,,,,,
457,"13_D_45_5","KU-D-TB-C.BELAGAL_C","Polukudoddi",,,3,6,,
458,"13_D_45_5","KU-D-TB-C.BELAGAL_C","Polukallu",,,0,,,
459,"13_D_45_5","KU-D-TB-C.BELAGAL_C","Belagallu",,,,,,
460,"13_D_45_5","KU-D-TB-C.BELAGAL_C","Burandoddi",1,1,,,,
461,"13_D_45_5","KU-D-TB-C.BELAGAL_C","Peddanelture",1,1,,,,
462,"13_D_45_5","KU-D-TB-C.BELAGAL_C","Pulakurti",,,,,,
463,"13_D_45_6","KU_D_TB_GUDURU_C","Kothakota",,,,,,
464,"13_D_45_6","KU_D_TB_GUDURU_C","Bramhanadoddi",1,5,,,,
465,"13_D_45_6","KU_D_TB_GUDURU_C","Munagala",,,1,26,,
466,"13_D_45_6","KU_D_TB_GUDURU_C","Mallapuram",,,,,,
467,"13_D_45_6","KU_D_TB_GUDURU_C","Regadikhanapuram",,,,,,
468,"13_D_45_6","KU_D_TB_GUDURU_C","Guduru",0,0,,,,
469,"13_D_45_6","KU_D_TB_GUDURU_C","Ponnekkalu",,,,,,
470,"13_D_45_6","KU_D_TB_GUDURU_C","Julakallu",,,,,,
471,"13_D_45_24","KU_D_TB_HOLAGUNDA_C","Pedda Harivanam",1,76,,,,
472,"13_D_45_24","KU_D_TB_HOLAGUNDA_C","Chinna Harivanam",,,,,,
473,"13_D_45_24","KU_D_TB_HOLAGUNDA_C","Baladoru",,,,,,
474,"13_D_45_24","KU_D_TB_HOLAGUNDA_C","Ingaladahal",,,,,,
475,"13_D_45_24","KU_D_TB_HOLAGUNDA_C","Maddilingalahalli",,,,,,
476,"13_D_45_24","KU_D_TB_HOLAGUNDA_C","Peddagonehal",,,,,,
477,"13_D_45_24","KU_D_TB_HOLAGUNDA_C","Hebbatam",,,,,,
478,"13_D_45_24","KU_D_TB_HOLAGUNDA_C","Lingada halli",,,,,,
479,"13_D_45_24","KU_D_TB_HOLAGUNDA_C","Yellarthi",,,,,,
480,"13_D_45_24","KU_D_TB_HOLAGUNDA_C","Neraniki",2,15,,,,
481,"13_D_45_24","KU_D_TB_HOLAGUNDA_C","Karadigudam",,,,,,
482,"13_D_45_24","KU_D_TB_HOLAGUNDA_C","Muddanageri",,,,,,
483,"13_D_45_24","KU_D_TB_HOLAGUNDA_C","Kurukunda",,,,,,
484,"13-D-45-18(a)","KU-D-TB-KALLURU(A)","K.Markapuram",,,,,,
485,"13-D-45-18(a)","KU-D-TB-KALLURU(A)","Parla",,,,,,
486,"13-D-45-18(a)","KU-D-TB-KALLURU(A)","A.Gokula padu",,,,,,
487,"13-D-45-18(a)","KU-D-TB-KALLURU(A)","Salkapuram",,,,,,
488,"13-D-45-18(a)","KU-D-TB-KALLURU(A)","Kalluru",,,,,,
489,"13-D-45-18(a)","KU-D-TB-KALLURU(A)","Chanugondla",,,,,,
490,"13-D-45-18(a)","KU-D-TB-KALLURU(A)","Gudipadu",,,,,,
491,"13-D-45-18(a)","KU-D-TB-KALLURU(A)","Penchikalapadu",,,,,,
492,"13-D-45-18(a)","KU-D-TB-KALLURU(A)","K.Nagalapuram",,,1,5,,
493,"13-D-45-18(a)","KU-D-TB-KALLURU(A)","Budidapadu",,,,,,
494,"13-D-45-18(a)","KU-D-TB-KALLURU(A)","Pyalakurhi",,,1,2,,
495,"13_D_45_18(b)","KU_D_TB_KALLURU(B)","Amadaguntla",,,1,13,,
496,"13_D_45_18(b)","KU_D_TB_KALLURU(B)","Yerradoddi",,,1,4,,
497,"13_D_45_18(b)","KU_D_TB_KALLURU(B)","Anugonda",,,,,,
498,"13_D_45_18(b)","KU_D_TB_KALLURU(B)","Remaduru",,,,,,
499,"13_D_45_18(b)","KU_D_TB_KALLURU(B)","Pusuluru",,,,,,
500,"13_D_45_18(b)","KU_D_TB_KALLURU(B)","Bollavaram",,,,,,
501,"13_D_45_18(b)","KU_D_TB_KALLURU(B)","Laxmipuram",,,,,,
502,"13_D_45_18(b)","KU_D_TB_KALLURU(B)","Pandipadu",,,,,,
503,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Pandavagallu",1,3,,,,
504,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Bapuram",,,,,,
505,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Badenahallu",,,,,,
506,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Bantakunta",,,,,,
507,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Agasaladinne",,,,,,
508,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Dombaladinne",,,,,,
509,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Erigiri",,,,,,
510,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Kowthalam",,,,,,
511,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Itchenahal",,,,,,
512,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Kamavaram",,,,,,
513,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Kunthanahallu",,,,,,
514,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Lingamdinne",,,,,,
515,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Myaliganuru",,,,,,
516,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Tovi",,,,,,
517,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Upparahallu",,,,,,
518,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Urukunda",,,,,,
519,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Rouduru",,,,,,
520,"13_D_45_1(b)","KU_D_TB_KOWTHALAM(A)_C","Virladinne",,,,,,
521,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Kotedoddi",,,,,,
522,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Gurraladoddi",,,,,,
523,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Chudi",,,1,19,,
524,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Chitrapalli",,,1,19,,
525,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Gudikamballi",,,,,,
526,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Halvi",,,1,2,,
527,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Kambalanuru",,,,,,
528,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Karani",,,,,,
529,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Katriki",,,1,2,,
530,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Madire",,,,,,
531,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Mallanahatti",,,,,,
532,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Murali",,,,,,
533,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Nadichagi",,,,,,
534,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Podalakunta",,,,,,
535,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Sulakeri",,,1,1,,
536,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Thippaaldoddi",1,4,,,,
537,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Valluru",,,2,40,,
538,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Gothuladoddi",,,,,,
539,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Arlabanda",,,1,6,,
540,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Gowdagallu",,,1,4,,
541,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Jumaladinne",,,1,5,,
542,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Vandagallu",1,3,1,4,,
543,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Bapanadoddi",4,1,,,,
544,"13_D_45_1(a)","KU_D_TB_KOWTHALAM","Gavigatti",,,1,1,,
545,"13_D_45_7(b)","KU_D_TB_KURNOOL","R.Kontalapadu",,,,,,
546,"13_D_45_7(b)","KU_D_TB_KURNOOL","Edururu",,,,,,
547,"13_D_45_7(b)","KU_D_TB_KURNOOL","G.Singavaram",,,,,,
548,"13_D_45_7(b)","KU_D_TB_KURNOOL","Nidzuru",,,,,,
549,"13_D_45_7(b)","KU_D_TB_KURNOOL","Munagalapadu",,,,,,
550,"13_D_45_7(b)","KU_D_TB_KURNOOL","Mamidalapadu",,,,,,
551,"13_D_45_7(b)","KU_D_TB_KURNOOL","Ulchela",,,,,,
552,"13_D_45_7(b)","KU_D_TB_KURNOOL","Remata",,,,,,
553,"13_D_45_7(b)","KU_D_TB_KURNOOL","Basavapuram",,,1,3,,
554,"13_D_45_7(b)","KU_D_TB_KURNOOL","Sunkesula",,,1,10,,
555,"13_D_45_7(b)","KU_D_TB_KURNOOL","Kurnool",,,,,,
556,"13_D_45_7(b)","KU_D_TB_KURNOOL","Roja",,,,,,
557,"13_D_45_7(b)","KU_D_TB_KURNOOL","Pedda Padu",,,,,,
558,"13_D_45_04","KU_D_TB_NANDAVARAM_C","Nagaladinne",,,,,,
559,"13_D_45_04","KU_D_TB_NANDAVARAM_C","Chinna Kothiliki",,,,,,
560,"13_D_45_04","KU_D_TB_NANDAVARAM_C","Pedda Kothiliki",,,,,,
561,"13_D_45_04","KU_D_TB_NANDAVARAM_C","Joharapuram",,,,,,
562,"13_D_45_04","KU_D_TB_NANDAVARAM_C","Pulachintha",,,,,,
563,"13_D_45_04","KU_D_TB_NANDAVARAM_C","Machapuram",1,2,,,,
564,"13_D_45_04","KU_D_TB_NANDAVARAM_C","Halaharvi",1,11,,,,
565,"13_D_45_04","KU_D_TB_NANDAVARAM_C","Nandavaram",,,,,,
566,"13_D_45_04","KU_D_TB_NANDAVARAM_C","Mugati",,,,,,
567,"13_D_45_04","KU_D_TB_NANDAVARAM_C","Dharmapuram",,,,,,
568,"13_D_45_04","KU_D_TB_NANDAVARAM_C","Kambadahall",,,,,,
569,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Nandikotkur",,,,,,
570,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Malyala",,,,,,
571,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Satanikota",,,,,,
572,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Alluru",1,3,,,,
573,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Vaddemanu",,,,,,
574,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Brahmanakotkuru",,,3,11,,
575,"13_D_45_09","Ku_D_TB_Nandikotkuru_C","Nagaturu",,,,,,
576,"13_D_45_10","Ku_D_TB_Nandikotkuru_C","Bijinivemula",,,,,,
577,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Konidyala",,,,,,
578,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Maddigatla",,,,,,
579,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Bollavaram",0,0,1,2,,
580,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Damagatla",,,3,23,,
581,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Nehrunagar(Murvakonda)",,,,,,
582,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Muchumarry",,,,,,
583,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Yellala",,,,,,
584,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Veerapuram",,,,,,
585,"13_D_45_08","Ku_D_TB_Nandikotkuru_C","Nagalooti",,,1,4,,
586,"13_D_45_22","KU_D_TB_PEDDAKADABUR_C","Kambaladinne",1,4,,,,
