,,,"Command area",,,,,,,,,,,,"Non-Command area",,,,,,,,,,,,"Poor quality",,,,,,,,,,,
"Sr.No","Watershed name",,"Agriculture",,,,"Domestic",,,,"Industrial",,,,"Agriculture",,,,"Domestic",,,,"Industrial",,,,"Agriculture",,,,,3.401360544,,,"Industrial",,,
,,"Type of well","yield","No.of ","Days of operation of wells          ",,"yield","No.of ","Days of operation of wells          ",,"yield","No.of ","Days of operation of wells          ",,"yield","No.of ","Days of operation of wells          ",,"yield","No.of ","Days of operation of wells          ",,"yield","No.of ","Days of operation of wells          ",,"yield","No.of ","Days of operation of wells          ",,,,,,"yield","No.of ","Days of operation of wells          ",
,,,"lph","wells","Monsoon","Non - Monsoon","lph","wells","Monsoon","Non - Monsoon","lph","wells","Monsoon","Non - Monsoon","lph","wells","Monsoon","Non - Monsoon","lph","wells","Monsoon","Non - Monsoon","lph","wells","Monsoon","Non - Monsoon","lph","wells","Monsoon","Non - Monsoon",,,,,"lph","wells","Monsoon","Non - Monsoon"
,"KU_C_KD_PEAPULLY_(A)_NC","DW+PS/DCB",,,,,,,,,,,,,5000,,45,90,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_PEAPULLY_(A)_NC","BWs",,,,,,,,,,,,,9285.714286,,45,90,3571.428571,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_PEAPULLY_(A)_NC","STW",,,,,,,,,,,,,14285.71429,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_PEAPULLY_(A)_NC","MTW",,,,,,,,,,,,,14285.71429,,40,60,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_PEAPULLY_(A)_NC","Deep TW",,,,,,,,,,,,,17142.85714,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_C_KD_PEAPULLY_(A)_NC","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_UYYALAWADA(A)","DW",,,,,,,,,,,,,1428.571429,,40,90,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_C_KD_UYYALAWADA(A)","DW+PS/DCB",,,,,,,,,,,,,5714.285714,,45,88,4285.714286,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_UYYALAWADA(A)","BWs",,,,,,,,,,,,,8571.428571,,45,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_UYYALAWADA(A)","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_UYYALAWADA(A)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_UYYALAWADA(A)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_C_KD_UYYALAWADA(A)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Banaganapalli(b)","DW",,,,,,,,,,,,,1428.571429,,40,60,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_C_KD_Banaganapalli(b)","DW+PS/DCB",,,,,,,,,,,,,5714.285714,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Banaganapalli(b)","BWs",,,,,,,,,,,,,8571.428571,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Banaganapalli(b)","STW",,,,,,,,,,,,,22000,,40,60,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Banaganapalli(b)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_KD_Banaganapalli(b)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_C_KD_Banaganapalli(b)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_MP_PEAPULLY(B)","DW",,,,,,,,,,,,,2857.142857,,40,60,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_C_MP_PEAPULLY(B)","DW+PS/DCB",,,,,,,,,,,,,5714.285714,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_MP_PEAPULLY(B)","BWs",,,,,,,,,,,,,10000,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_MP_PEAPULLY(B)","STW",,,,,,,,,,,,,14285.71429,,40,60,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_MP_PEAPULLY(B)","MTW",,,,,,,,,,,,,14285.71429,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_MP_PEAPULLY(B)","Deep TW",,,,,,,,,,,,,17142.85714,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_C_MP_PEAPULLY(B)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_C_MP_Tuggali(a)","DW",,,,,,,,,,,,,1428.571429,,40,90,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"Ku_C_MP_Tuggali(a)","DW+PS/DCB",,,,,,,,,,,,,5000,,45,88,4285.714286,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_C_MP_Tuggali(a)","BWs",,,,,,,,,,,,,8571.428571,,45,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_C_MP_Tuggali(a)","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_C_MP_Tuggali(a)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_C_MP_Tuggali(a)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"Ku_C_MP_Tuggali(a)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_MP_Tuggali(b)","DW",,,,,,,,,,,,,1428.571429,,40,90,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_C_MP_Tuggali(b)","DW+PS/DCB",,,,,,,,,,,,,5000,,45,88,4285.714286,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_MP_Tuggali(b)","BWs",,,,,,,,,,,,,7857.142857,,45,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_MP_Tuggali(b)","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_MP_Tuggali(b)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_C_MP_Tuggali(b)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_C_MP_Tuggali(b)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_LK_Atmakuru(a)","DW",,,,,,,,,,,,,1428.571429,,40,80,571.4285714,,180,180,3571.428571,,180,180,,,,,,,,,,,,
,"KU_D_LK_Atmakuru(a)","DW+PS/DCB",,,,,,,,,,,,,5000,,40,80,2857.142857,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_LK_Atmakuru(a)","BWs",,,,,,,,,,,,,7857.142857,,40,80,2857.142857,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_LK_Atmakuru(a)","STW",,,,,,,,,,,,,14285.71429,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_LK_Atmakuru(a)","MTW",,,,,,,,,,,,,14285.71429,,40,90,10285.71429,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_LK_Atmakuru(a)","Deep TW",,,,,,,,,,,,,17142.85714,,40,90,10285.71429,,180,180,14285.71429,,180,180,,,,,,,,,,,,
,"KU_D_LK_Atmakuru(a)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"Ku_D_Lk_Atmakuru(b)","DW",,,,,,,,,,,,,3857.142857,,40,60,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Atmakuru(b)","DW+PS/DCB",,,,,,,,,,,,,4285.714286,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Atmakuru(b)","BWs",,,,,,,,,,,,,7857.142857,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Atmakuru(b)","STW",,,,,,,,,,,,,14285.71429,,40,60,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Atmakuru(b)","MTW",,,,,,,,,,,,,14285.71429,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Atmakuru(b)","Deep TW",,,,,,,,,,,,,17142.85714,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Atmakuru(b)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_Dhone(a)","DW",,,,,,,,,,,,,1428.571429,,40,90,571.4285714,,180,180,3571.428571,,180,180,,,,,,,,,,,,
,"KU_D_TB_Dhone(a)","DW+PS/DCB",,,,,,,,,,,,,5000,,40,90,4285.714286,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_TB_Dhone(a)","BWs",,,,,,,,,,,,,8571.428571,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_TB_Dhone(a)","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_TB_Dhone(a)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_TB_Dhone(a)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,180,180,14285.71429,,180,180,,,,,,,,,,,,
,"KU_D_TB_Dhone(a)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_TB_Dhone (b)","DW",,,,,,,,,,,,,1428.571429,,40,90,571.4285714,,180,180,3571.428571,,180,180,,,,,,,,,,,,
,"KU_D_TB_Dhone (b)","DW+PS/DCB",,,,,,,,,,,,,5000,,40,90,4285.714286,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_TB_Dhone (b)","BWs",,,,,,,,,,,,,8571.428571,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_TB_Dhone (b)","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_TB_Dhone (b)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_TB_Dhone (b)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,180,180,14285.71429,,180,180,,,,,,,,,,,,
,"KU_D_TB_Dhone (b)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"Ku_D_TB_Kalluru(a)","DW",,,,,,,,,,,,,3857.142857,,40,60,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"Ku_D_TB_Kalluru(a)","DW+PS/DCB",,,,,,,,,,,,,3285.714286,,40,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_TB_Kalluru(a)","BWs",,,,,,,,,,,,,7857.142857,,40,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_TB_Kalluru(a)","STW",,,,,,,,,,,,,22000,,40,60,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_TB_Kalluru(a)","MTW",,,,,,,,,,,,,45000,,40,60,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_TB_Kalluru(a)","Deep TW",,,,,,,,,,,,,64285.71429,,40,60,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"Ku_D_TB_Kalluru(a)","Filter Points",,,,,,,,,,,,,7142.857143,,40,60,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Kothapalli (a)","DW",,,,,,,,,,,,,3857.142857,,40,90,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Kothapalli (a)","DW+PS/DCB",,,,,,,,,,,,,3285.714286,,45,88,4285.714286,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Kothapalli (a)","BWs",,,,,,,,,,,,,10714.28571,,45,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Kothapalli (a)","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Kothapalli (a)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Kothapalli (a)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Kothapalli (a)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Kothapalli (c)","DW",,,,,,,,,,,,,3857.142857,,40,60,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Kothapalli (c)","DW+PS/DCB",,,,,,,,,,,,,5000,,45,60,4285.714286,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Kothapalli (c)","BWs",,,,,,,,,,,,,8571.428571,,45,60,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Kothapalli (c)","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Kothapalli (c)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Kothapalli (c)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"Ku_D_Lk_Kothapalli (c)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D-Lk_Kothapalli(d)","DW",,,,,,,,,,,,,1428.571429,,40,60,571.4285714,,180,180,3571.428571,,180,180,,,,,,,,,,,,
,"Ku_D-Lk_Kothapalli(d)","DW+PS/DCB",,,,,,,,,,,,,5000,,40,60,2857.142857,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"Ku_D-Lk_Kothapalli(d)","BWs",,,,,,,,,,,,,8571.428571,,40,60,2857.142857,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"Ku_D-Lk_Kothapalli(d)","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"Ku_D-Lk_Kothapalli(d)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"Ku_D-Lk_Kothapalli(d)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,180,180,14285.71429,,180,180,,,,,,,,,,,,
,"Ku_D-Lk_Kothapalli(d)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_TB_Krishnagiri(a)","DW",,,,,,,,,,,,,3857.142857,,40,90,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_D_TB_Krishnagiri(a)","DW+PS/DCB",,,,,,,,,,,,,5714.285714,,45,88,4285.714286,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_Krishnagiri(a)","BWs",,,,,,,,,,,,,10000,,45,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_Krishnagiri(a)","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_Krishnagiri(a)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_Krishnagiri(a)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_D_TB_Krishnagiri(a)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Tb_Krishnagiri(b)","DW",,,,,,,,,,,,,3857.142857,,40,60,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"Ku_D_Tb_Krishnagiri(b)","DW+PS/DCB",,,,,,,,,,,,,5000,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Tb_Krishnagiri(b)","BWs",,,,,,,,,,,,,8571.428571,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Tb_Krishnagiri(b)","STW",,,,,,,,,,,,,22000,,40,60,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Tb_Krishnagiri(b)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D_Tb_Krishnagiri(b)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"Ku_D_Tb_Krishnagiri(b)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_LK_SRISAILAM (a)","DW",,,,,,,,,,,,,3857.142857,,40,90,571.4285714,,180,180,3571.428571,,180,180,,,,,,,,,,,,
,"KU_D_LK_SRISAILAM (a)","DW+PS/DCB",,,,,,,,,,,,,7142.857143,,40,90,4285.714286,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_LK_SRISAILAM (a)","BWs",,,,,,,,,,,,,14285.71429,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_LK_SRISAILAM (a)","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_LK_SRISAILAM (a)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_LK_SRISAILAM (a)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,180,180,14285.71429,,180,180,,,,,,,,,,,,
,"KU_D_LK_SRISAILAM (a)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_LK_SRISAILAM(b)","DW",,,,,,,,,,,,,1428.571429,,40,90,571.4285714,,180,180,3571.428571,,180,180,,,,,,,,,,,,
,"KU_D_LK_SRISAILAM(b)","DW+PS/DCB",,,,,,,,,,,,,5000,,40,90,4285.714286,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_LK_SRISAILAM(b)","BWs",,,,,,,,,,,,,8571.428571,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_LK_SRISAILAM(b)","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_LK_SRISAILAM(b)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_LK_SRISAILAM(b)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,180,180,14285.71429,,180,180,,,,,,,,,,,,
,"KU_D_LK_SRISAILAM(b)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,180,180,7142.857143,,180,180,,,,,,,,,,,,
,"KU_D_TB_ALURU","DW",,,,,,,,,,,,,3857.142857,,40,90,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_D_TB_ALURU","DW+PS/DCB",,,,,,,,,,,,,7142.857143,,45,88,4285.714286,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_ALURU","BWs",,,,,,,,,,,,,14285.71429,,45,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_ALURU","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_ALURU","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_ALURU","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_D_TB_ALURU","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_ALUR_C","DW",,,,,,,,,,,,,3857.142857,,40,60,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_D_TB_ALUR_C","DW+PS/DCB",,,,,,,,,,,,,5000,,45,60,2857.142857,,120,240,5000,,120,240,,,,,,,,,,,,
,"KU_D_TB_ALUR_C","BWs",,,,,,,,,,,,,8571.428571,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_ALUR_C","STW",,,,,,,,,,,,,22000,,40,60,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_ALUR_C","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_ALUR_C","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_D_TB_ALUR_C","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D-TB_Aspari(a)","DW",,,,,,,,,,,,,3857.142857,,40,90,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"Ku_D-TB_Aspari(a)","DW+PS/DCB",,,,,,,,,,,,,5000,,45,88,4285.714286,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D-TB_Aspari(a)","BWs",,,,,,,,,,,,,7857.142857,,45,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D-TB_Aspari(a)","STW",,,,,,,,,,,,,22000,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D-TB_Aspari(a)","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"Ku_D-TB_Aspari(a)","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"Ku_D-TB_Aspari(a)","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_ASPARI","DW",,,,,,,,,,,,,3857.142857,,40,60,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_D_TB_ASPARI","DW+PS/DCB",,,,,,,,,,,,,5000,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_ASPARI","BWs",,,,,,,,,,,,,7142.857143,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_ASPARI","STW",,,,,,,,,,,,,22000,,40,30,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_ASPARI","MTW",,,,,,,,,,,,,45000,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_ASPARI","Deep TW",,,,,,,,,,,,,64285.71429,,40,90,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_D_TB_ASPARI","Filter Points",,,,,,,,,,,,,7142.857143,,40,90,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_Devanakonda(a)","DW",,,,,,,,,,,,,3857.142857,,40,60,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_D_TB_Devanakonda(a)","DW+PS/DCB",,,,,,,,,,,,,5000,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_Devanakonda(a)","BWs",,,,,,,,,,,,,7142.857143,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_Devanakonda(a)","STW",,,,,,,,,,,,,22000,,40,60,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_Devanakonda(a)","MTW",,,,,,,,,,,,,45000,,40,60,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D_TB_Devanakonda(a)","Deep TW",,,,,,,,,,,,,64285.71429,,40,60,10285.71429,,120,240,14285.71429,,120,240,,,,,,,,,,,,
,"KU_D_TB_Devanakonda(a)","Filter Points",,,,,,,,,,,,,7142.857143,,40,60,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D-TB_GONEGANDLA","DW",,,,,,,,,,,,,3857.142857,,40,60,571.4285714,,120,240,3571.428571,,120,240,,,,,,,,,,,,
,"KU_D-TB_GONEGANDLA","DW+PS/DCB",,,,,,,,,,,,,5000,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D-TB_GONEGANDLA","BWs",,,,,,,,,,,,,7857.142857,,45,60,2857.142857,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D-TB_GONEGANDLA","STW",,,,,,,,,,,,,5000,,40,60,5142.857143,,120,240,7142.857143,,120,240,,,,,,,,,,,,
,"KU_D-TB_GONEGANDLA","MTW",,,,,,,,,,,,,14285.71429,,40,90,10285.71429,,120,240,7142.857143,,120,240,,,,,,,,,,,,
