S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge
,,,,mts,mts,mts,( degrees ),mts,( m.sq mts.),( ha.m/d/m.sq.m ),Monsoon ,N-Monsoon,Monsoon ,Non-Monsoon,( ha.m )
488,05_I_36_38,WG_I_ODJS_Achanta,Achanta,13777,,,,26.978,0.371675906,15,180,145,1003.5249462,808.39509555,1811.92004175
489,05_I_36_38,WG_I_ODJS_Achanta,Penumanchili,3032,,,,3.06,0.00927792,15,180,145,25.050384,20.179476,45.22986
490,05_I_36_38,WG_I_ODJS_Achanta,Kodamanchili,420,,,,3.965,0.0016653,15,180,145,4.49631,3.6220275,8.1183375
491,05_I_36_38,WG_I_ODJS_Achanta,Pedamallam,1318,,,,3.998,0.005269364,15,180,145,14.2272828,11.4608667,25.6881495
492,05_I_36_38,WG_I_ODJS_Achanta,Koderu,1406,,,,3.718,0.005227508,15,180,145,14.1142716,11.3698299,25.4841015
493,05_I_36_38,WG_I_ODJS_Achanta,Kandaravalli,336,,,,3.159,0.001061424,15,180,145,2.8658448,2.3085972,5.174442
494,05_I_36_38,WG_I_ODJS_Achanta,Karugoruvilli,3584,,,,2.797,0.010024448,15,180,145,27.0660096,21.8031744,48.869184
495,05_I_36_38,WG_I_ODJS_Achanta,Bhimalapuram,1002,,,,3.866,0.003873732,15,180,145,10.4590764,8.4253671,18.8844435
496,05_I_36_38,WG_I_ODJS_Achanta,Valluru,1699,,,,4.36,0.00740764,15,180,145,20.000628,16.111617,36.112245
497,05_I_36_38,WG_I_ODJS_Achanta,A.Vemavaram,8792,,,,6.36,0.05591712,15,180,145,150.976224,121.619736,272.59596
498,05_I_36_25,WG_I_ODJS_NIDAMARRU,Nidamarru ,6821,,,,9.5,0.0647995,15,120,200,116.6391,194.3985,311.0376
499,05_I_36_25,WG_I_ODJS_NIDAMARRU,Chinanindrakolanu,3178,,,,9.08,0.02885624,15,120,200,51.941232,86.56872,138.509952
500,05_I_36_25,WG_I_ODJS_NIDAMARRU,Gunaparru,27,,,,5.57,0.00015039,15,120,200,0.270702,0.45117,0.721872
501,05_I_36_25,WG_I_ODJS_NIDAMARRU,Amudalapalli,4783,,,,5.43,0.02597169,15,120,200,46.749042,77.91507,124.664112
502,05_I_36_25,WG_I_ODJS_NIDAMARRU,Tokalapalli,2500,,,,3.6,0.009,15,120,200,16.2,27,43.2
503,05_I_36_25,WG_I_ODJS_NIDAMARRU,Bainepalli,,,,,,0,15,120,200,0,0,0
504,05_I_36_25,WG_I_ODJS_NIDAMARRU,Devaragopavaram,,,,,,0,15,120,200,0,0,0
505,05_I_36_25,WG_I_ODJS_NIDAMARRU,Pedanindrakolanu,,,,,,0,15,120,200,0,0,0
506,05_I_36_25,WG_I_ODJS_NIDAMARRU,Narasimhapuram,,,,,,0,15,120,200,0,0,0
507,05_I_36_25,WG_I_ODJS_NIDAMARRU,V.Khandrika,,,,,,0,15,120,200,0,0,0
508,05_I_36_25,WG_I_ODJS_NIDAMARRU,Mandalaparru,,,,,,0,15,120,200,0,0,0
509,05_I_36_25,WG_I_ODJS_NIDAMARRU,Venkatapuram,,,,,,0,15,120,200,0,0,0
510,05_I_36_25,WG_I_ODJS_NIDAMARRU,timmaraogudem,,,,,,0,15,120,200,0,0,0
511,05_I_36_25,WG_I_ODJS_NIDAMARRU,Adavukolanu,,,,,,0,15,120,200,0,0,0
512,05_I_36_25,WG_I_ODJS_NIDAMARRU,P.Ramachandrapuram,,,,,,0,15,120,200,0,0,0
513,05_I_36_25,WG_I_ODJS_NIDAMARRU,Naganamilli,,,,,,0,15,120,200,0,0,0
514,05_I_36_25,WG_I_ODJS_NIDAMARRU,Buvvanapalli,,,,,,0,15,120,200,0,0,0
515,05_I_36_25,WG_I_ODJS_NIDAMARRU,Kakaramilli,,,,,,0,15,120,200,0,0,0
516,05_I_36_25,WG_I_ODJS_NIDAMARRU,Enikepali,,,,,,0,15,120,200,0,0,0
517,05_I_36_25,WG_I_ODJS_NIDAMARRU,Krishnapuram,,,,,,0,15,120,200,0,0,0
518,05_I_36_25,WG_I_ODJS_NIDAMARRU,Sidhapuram,,,,,,0,15,120,200,0,0,0
519,05_I_36_25,WG_I_ODJS_NIDAMARRU,Chanamilli,,,,,,0,15,120,200,0,0,0
520,05_I_36_25,WG_I_ODJS_NIDAMARRU,Bavaipalem,,,,,,,,,,,,
521,05_I_36_25,WG_I_ODJS_NIDAMARRU,Krovvidi,,,,,,,,,,,,
522,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Ganapavaram,,,,,0,0,15,120,200,0,0,0
523,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Jagannadhapuram,,,,,0,0,15,120,200,0,0,0
524,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Saripalli,,,,,0,0,15,120,200,0,0,0
525,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Kothapalli,,,,,0,0,15,120,200,0,0,0
526,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Varadarajapuram,,,,,0,0,15,120,200,0,0,0
527,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Velagapalli,,,,,0,0,15,120,200,0,0,0
528,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Valluru,,,,,0,0,15,120,200,0,0,0
529,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Vereshwarapuram,,,,,0,0,15,120,200,0,0,0
530,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Vakapalli,,,,,0,0,15,120,200,0,0,0
531,05_I_36_31,WG_I_ODJS_GANAPAVARAM, Jali Kommara,,,,,0,0,15,120,200,0,0,0
532,05_I_36_31,WG_I_ODJS_GANAPAVARAM,A.Gopavaram,,,,,0,0,15,120,200,0,0,0
533,05_I_36_31,WG_I_ODJS_GANAPAVARAM,muggulla,,,,,0,0,15,120,200,0,0,0
534,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Ardhavaram,,,,,0,0,15,120,200,0,0,0
535,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Pippara,1550,0.76,1.83,63.34,3.5294,0.00547057,15,120,200,9.847026,16.41171,26.258736
536,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Venkatrajapuram,,,,,0,0,15,120,200,0,0,0
537,05_I_36_31,WG_I_ODJS_GANAPAVARAM,J.kakinada,,,,,0,0,15,120,200,0,0,0
538,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Kesavaram,4730,0.77,1.83,63.34,3.5517,0.016799541,15,120,200,30.2391738,50.398623,80.6377968
539,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Kasipadu,,,,,0,0,15,120,200,0,0,0
540,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Ch.Agraharam,,,,,0,0,15,120,200,0,0,0
541,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Ch.Ramachandrapuram,,,,,0,0,15,120,200,0,0,0
542,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Moyyeru,2000,0.76,3.96,63.34,5.6594,0.0113188,15,120,200,20.37384,33.9564,54.33024
543,05_I_36_31,WG_I_ODJS_GANAPAVARAM,D.Kumudavalli,2000,0.76,1.83,63.34,3.5294,0.0070588,15,120,200,12.70584,21.1764,33.88224
544,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Komarru,1200,0.91,5.17,63.34,7.2048,0.00864576,15,120,200,15.562368,25.93728,41.499648
545,05_I_36_31,WG_I_ODJS_GANAPAVARAM,Mupparthipadu,1500,0.91,5.17,63.34,7.2048,0.0108072,15,120,200,19.45296,32.4216,51.87456
546,05_I_36_31,WG_I_ODJS_GANAPAVARAM,S.Kondepadu,1930,0.76,3.96,63.34,5.6594,0.010922642,15,120,200,19.6607556,32.767926,52.4286816
547,05_I_36_26,WG_I_ODJS_Pentapadu,Pentapadu ,3014,1.22,8.23,45,10.3,0.0310442,15,120,200,55.87956,93.1326,149.01216
548,05_I_36_26,WG_I_ODJS_Pentapadu,D.Ch.Khandrika,,,,,,0,15,120,200,0,0,0
549,05_I_36_26,WG_I_ODJS_Pentapadu,Umamaheshwaram,,,,,,0,15,120,200,0,0,0
550,05_I_36_26,WG_I_ODJS_Pentapadu,Jatlapalem,805,1.01,6.7,45,8.4,0.006762,15,120,200,12.1716,20.286,32.4576
551,05_I_36_26,WG_I_ODJS_Pentapadu,Bodapadu,2419,1.07,5.64,45,6.7,0.0162073,15,120,200,29.17314,48.6219,77.79504
552,05_I_36_26,WG_I_ODJS_Pentapadu,Mudunuru,,,,,,0,15,120,200,0,0,0
553,05_I_36_26,WG_I_ODJS_Pentapadu,Akutigapadu,,,,,,0,15,120,200,0,0,0
554,05_I_36_26,WG_I_ODJS_Pentapadu,Parimella,,,,,,0,15,120,200,0,0,0
555,05_I_36_26,WG_I_ODJS_Pentapadu,K.Pentapadu,2615,0.61,4.5,45,5.5,0.0143825,15,120,200,25.8885,43.1475,69.036
556,05_I_36_26,WG_I_ODJS_Pentapadu,Yanalapalli,1599,0.61,4.5,45,5.5,0.0087945,15,120,200,15.8301,26.3835,42.2136
557,05_I_36_26,WG_I_ODJS_Pentapadu,N.Apparaopuram,,,,,,0,15,120,200,0,0,0
558,05_I_36_26,WG_I_ODJS_Pentapadu,W.Vipparru,,,,,,0,15,120,200,0,0,0
559,05_I_36_26,WG_I_ODJS_Pentapadu,Recharla,,,,,,0,15,120,200,0,0,0
560,05_I_36_26,WG_I_ODJS_Pentapadu,Vallurupalli,1130,1.07,5.64,45,7.5,0.008475,15,120,200,15.255,25.425,40.68
561,05_I_36_26,WG_I_ODJS_Pentapadu,,4224,1.22,8.23,45,10.3,0.0435072,15,120,200,78.31296,130.5216,208.83456
562,05_I_36_26,WG_I_ODJS_Pentapadu,Alampuram,1206,1.28,9.14,45,11.3,0.0136278,15,120,200,24.53004,40.8834,65.41344
563,05_I_36_26,WG_I_ODJS_Pentapadu,,2212,0.82,5.33,45,6.7,0.0148204,15,120,200,26.67672,44.4612,71.13792
564,05_I_36_26,WG_I_ODJS_Pentapadu,Ravipadu,402,0.82,5.33,45,6.7,0.0026934,15,120,200,4.84812,8.0802,12.92832
565,05_I_36_26,WG_I_ODJS_Pentapadu,chintapalli,,,,,,0,15,120,200,0,0,0
566,05_I_36_26,WG_I_ODJS_Pentapadu,Meenavalluru,,,,,,0,15,120,200,0,0,0
567,05_I_36_26,WG_I_ODJS_Pentapadu,Korumilli,,,,,,0,15,120,200,0,0,0
568,05_I_36_26,WG_I_ODJS_Pentapadu,B.kondepadu,,,,,,0,15,120,200,0,0,0
569,05_I_36_26,WG_I_ODJS_Pentapadu,Prathipadu,3500,2.315,26.5,45,30.4,0.1064,15,120,200,191.52,319.2,510.72
570,05_I_36_26,WG_I_ODJS_Pentapadu,Darsiparru,1600,2.315,26.5,45,30.4,0.04864,15,120,200,87.552,145.92,233.472
571,05_I_36_33,WG_I_ODJS_Undi,Undi ,5400,,,,28.762,0.1553148,15,120,200,279.56664,465.9444,745.51104
572,05_I_36_33,WG_I_ODJS_Undi,Chilukuru,200,,,,21.017,0.0042034,15,120,200,7.56612,12.6102,20.17632
573,05_I_36_33,WG_I_ODJS_Undi,Mahadevapatnam,2659,,,,4.422,0.011758098,15,120,200,21.1645764,35.274294,56.4388704
574,05_I_36_33,WG_I_ODJS_Undi,Velivarru,9269,,,,5.986,0.055484234,15,120,200,99.8716212,166.452702,266.3243232
575,05_I_36_33,WG_I_ODJS_Undi,N.R.P. Agraharam,2912,,,,3.521,0.010253152,15,120,200,18.4556736,30.759456,49.2151296
576,05_I_36_33,WG_I_ODJS_Undi,Yandagandi,1400,,,,4.454,0.0062356,15,120,200,11.22408,18.7068,29.93088
577,05_I_36_33,WG_I_ODJS_Undi,Vunudurru,4562,,,,4.753,0.021683186,15,120,200,39.0297348,65.049558,104.0792928
578,05_I_36_33,WG_I_ODJS_Undi,Pedapulleru,4442,,,,3.155,0.01401451,15,120,200,25.226118,42.04353,67.269648
579,05_I_36_33,WG_I_ODJS_Undi,Chinapulleru,1437,,,,2.492,0.003581004,15,120,200,6.4458072,10.743012,17.1888192
580,05_I_36_33,WG_I_ODJS_Undi,Vandrum,11260,,,,13.7,0.154262,15,120,200,277.6716,462.786,740.4576
581,05_I_36_33,WG_I_ODJS_Undi,Cherukuvada,1158,,,,4.187,0.004848546,15,120,200,8.7273828,14.545638,23.2730208
582,05_I_36_33,WG_I_ODJS_Undi,Kalisipudi,4420,,,,5.536,0.02446912,15,120,200,44.044416,73.40736,117.451776
583,05_I_36_33,WG_I_ODJS_Undi,Arthamuru,3180,,,,3.193,0.01015374,15,120,200,18.276732,30.46122,48.737952
584,05_I_36_33,WG_I_ODJS_Undi,Pamulaparru,5708,,,,3.73,0.02129084,15,120,200,38.323512,63.87252,102.196032
585,05_I_36_33,WG_I_ODJS_Undi,Kolamuru,5910,,,,6.783,0.04008753,15,120,200,72.157554,120.26259,192.420144
586,05_I_36_33,WG_I_ODJS_Undi,Uppuluru,5020,,,,11.87,0.0595874,15,120,200,107.25732,178.7622,286.01952
587,05_I_36_33,WG_I_ODJS_Undi,Pamduvva,3370,,,,3.762,0.01267794,15,120,200,22.820292,38.03382,60.854112
588,05_I_36_33,WG_I_ODJS_Undi,P.Khandrika,2006,,,,3.377,0.006774262,15,120,200,12.1936716,20.322786,32.5164576
589,05_I_36_33,WG_I_ODJS_Undi,Aredu,1050,,,,2.725,0.00286125,15,120,200,5.15025,8.58375,13.734
590,05_I_36_33,WG_I_ODJS_Undi,Kaligotla,4150,,,,3.705,0.01537575,15,120,200,27.67635,46.12725,73.8036
591,05_I_36_32,WG_I_ODJS_AKIVEEDU,Akiveedu,14250,,,,17.592,0.250686,15,180,145,676.8522,545.24205,1222.09425
592,05_I_36_32,WG_I_ODJS_AKIVEEDU,Dumpagadapa,7816,,,,13.55,0.1059068,15,180,145,285.94836,230.34729,516.29565
593,05_I_36_32,WG_I_ODJS_AKIVEEDU,Sidhapuram,5810,,,,5.273,0.03063613,15,180,145,82.717551,66.63358275,149.35113375
594,05_I_36_32,WG_I_ODJS_AKIVEEDU,Arjamuru,3200,,,,6.538,0.0209216,15,180,145,56.48832,45.50448,101.9928
595,05_I_36_32,WG_I_ODJS_AKIVEEDU,Kollaparru,1040,,,,5.117,0.00532168,15,180,145,14.368536,11.574654,25.94319
596,05_I_36_32,WG_I_ODJS_AKIVEEDU,Kolleru,3200,,,,6.35,0.02032,15,180,145,54.864,44.196,99.06
597,05_I_36_32,WG_I_ODJS_AKIVEEDU,I.Bhimavaram,2500,,,,3.2,0.008,15,180,145,21.6,17.4,39
598,05_I_36_32,WG_I_ODJS_AKIVEEDU,Cherukumilli,2944,,,,2.183,0.006426752,15,180,145,17.3522304,13.9781856,31.330416
599,05_I_36_32,WG_I_ODJS_AKIVEEDU,Kuppanapudi,2557,,,,2.635,0.006737695,15,180,145,18.1917765,14.654486625,32.846263125
600,05_I_36_32,WG_I_ODJS_AKIVEEDU,Taratava,2520,,,,2.437,0.00614124,15,180,145,16.581348,13.357197,29.938545
601,05_I_36_32,WG_I_ODJS_AKIVEEDU,Gummuluru,3080,,,,2.635,0.0081158,15,180,145,21.91266,17.651865,39.564525
602,05_I_36_32,WG_I_ODJS_AKIVEEDU,Chinakapavaram,1470,,,,2.635,0.00387345,15,180,145,10.458315,8.42475375,18.88306875
603,05_I_36_32,WG_I_ODJS_AKIVEEDU,Pedakapavaram,2590,,,,4.626,0.01198134,15,180,145,32.349618,26.0594145,58.4090325
604,05_I_36_32,WG_I_ODJS_AKIVEEDU,Dharmapuram,1600,,,,3.031,0.0048496,15,180,145,13.09392,10.54788,23.6418
605,05_I_36_32,WG_I_ODJS_AKIVEEDU,Madiwada,1446,,,,3.031,0.004382826,15,180,145,11.8336302,9.53264655,21.36627675
606,05_I_36_42,WG_I_36_KALLA,Kalla,1600,,,,23.155,0.037048,15,120,200,66.6864,111.144,177.8304
607,05_I_36_42,WG_I_36_KALLA,Kallakuru,1541,,,,2.179,0.003357839,15,120,200,6.0441102,10.073517,16.1176272
608,05_I_36_42,WG_I_36_KALLA,Dodanapudi,5820,,,,5.22,0.0303804,15,120,200,54.68472,91.1412,145.82592
609,05_I_36_42,WG_I_36_KALLA,Seesali,5880,,,,4.86,0.0285768,15,120,200,51.43824,85.7304,137.16864
610,05_I_36_42,WG_I_36_KALLA,Bondada,6300,,,,4.248,0.0267624,15,120,200,48.17232,80.2872,128.45952
611,05_I_36_42,WG_I_36_KALLA,Jakkaram,840,,,,3.757,0.00315588,15,120,200,5.680584,9.46764,15.148224
612,05_I_36_42,WG_I_36_KALLA,Kolanapalli,1880,,,,4.135,0.0077738,15,120,200,13.99284,23.3214,37.31424
613,05_I_36_42,WG_I_36_KALLA,Kopalli,3234,,,,4.122,0.013330548,15,120,200,23.9949864,39.991644,63.9866304
614,05_I_36_42,WG_I_36_KALLA,Pedamiram,1554,,,,3.328,0.005171712,15,120,200,9.3090816,15.515136,24.8242176
615,05_I_36_42,WG_I_36_KALLA,Vempadu,4927,,,,3.423,0.016865121,15,120,200,30.3572178,50.595363,80.9525808
616,05_I_36_42,WG_I_36_KALLA,Pratallameraka,716,,,,2.793,0.001999788,15,120,200,3.5996184,5.999364,9.5989824
617,05_I_36_42,WG_I_36_KALLA,Kalavapudi,2600,,,,2.487,0.0064662,15,120,200,11.63916,19.3986,31.03776
618,05_I_36_42,WG_I_36_KALLA,Elurupadu,5060,,,,5.625,0.0284625,15,120,200,51.2325,85.3875,136.62
619,05_I_36_41,WG_I_ODJS_Bhimavaram,Bhimavaram ,2.623,1.87,9,150,1364,0.003577772,15,120,200,6.4399896,10.733316,17.1733056
620,05_I_36_41,WG_I_ODJS_Bhimavaram,Bethapudi,,,,,,0,15,120,200,0,0,0
621,05_I_36_41,WG_I_ODJS_Bhimavaram,Taderu,,,,,,0,15,120,200,0,0,0
622,05_I_36_41,WG_I_ODJS_Bhimavaram,Annavaram,,,,,,0,15,120,200,0,0,0
623,05_I_36_41,WG_I_ODJS_Bhimavaram,Anakoderu,,,,,,0,15,120,200,0,0,0
624,05_I_36_41,WG_I_ODJS_Bhimavaram,Rayalam,,,,,,0,15,120,200,0,0,0
625,05_I_36_41,WG_I_ODJS_Bhimavaram,komarada,,,,,,0,15,120,200,0,0,0
626,05_I_36_41,WG_I_ODJS_Bhimavaram,Kovada,,,,,,0,15,120,200,0,0,0
627,05_I_36_41,WG_I_ODJS_Bhimavaram,Narsimhapuram,,,,,,0,15,120,200,0,0,0
628,05_I_36_41,WG_I_ODJS_Bhimavaram,L.Gutlapadu,,,,,,0,15,120,200,0,0,0
629,05_I_36_41,WG_I_ODJS_Bhimavaram,Dirsumarru,,,,,,0,15,120,200,0,0,0
630,05_I_36_41,WG_I_ODJS_Bhimavaram,Yanamadru,,,,,,0,15,120,200,0,0,0
631,05_I_36_41,WG_I_ODJS_Bhimavaram,Chinamiram,,,,,,0,15,120,200,0,0,0
632,05_I_36_41,WG_I_ODJS_Bhimavaram,Vempa,,,,,,0,15,120,200,0,0,0
633,05_I_36_41,WG_I_ODJS_Bhimavaram,Tundurru,,,,,,0,15,120,200,0,0,0
634,05_I_36_41,WG_I_ODJS_Bhimavaram,Gunupudi,4.12,1.87,9,150,1401,0.00577,15,120,200,10.39,17.31,27.7
635,05_I_36_34,WG_I_ODJS_Palakoderu,Palakoderu,1.969,1.52,14.95,150,1691,0.003329579,15,120,200,5.9932422,9.988737,15.9819792
636,05_I_36_34,WG_I_ODJS_Palakoderu,Vissakoderu,,,,,,0,15,120,200,0,0,0
637,05_I_36_34,WG_I_ODJS_Palakoderu,Kumudavalli,,,,,,0,15,120,200,0,0,0
638,05_I_36_34,WG_I_ODJS_Palakoderu,Pennada,,,,,,0,15,120,200,0,0,0
639,05_I_36_34,WG_I_ODJS_Palakoderu,Goraganamudi,0.301,2.17,22,150,1853,0.000557753,15,120,200,1.0039554,1.673259,2.6772144
640,05_I_36_34,WG_I_ODJS_Palakoderu,Vendra,2.212,2.17,22,150,3745,0.00828394,15,120,200,14.911092,24.85182,39.762912
641,05_I_36_34,WG_I_ODJS_Palakoderu,,1445,1.22,5.79,45,9.2402,0.013352089,15,120,200,24.0337602,40.056267,64.0900272
642,05_I_36_34,WG_I_ODJS_Palakoderu,Vendra agraharam,,,,,,0,15,120,200,0,0,0
643,05_I_36_34,WG_I_ODJS_Palakoderu,Kondepudi,2.062,2.17,22,150,3839,0.007916018,15,120,200,14.2488324,23.748054,37.9968864
644,05_I_36_34,WG_I_ODJS_Palakoderu,,2461,0.76,1.82,63.34,3.5194,0.0086612434,15,120,200,15.59023812,25.9837302,41.57396832
645,05_I_36_34,WG_I_ODJS_Palakoderu,,1248,0.76,1.82,63.34,3.5194,0.0043922112,15,120,200,7.90598016,13.1766336,21.08261376
646,05_I_36_34,WG_I_ODJS_Palakoderu,Shrungavruksham,5023,1.22,5.79,45,9.2402,0.0464135246,15,120,200,83.54434428,139.2405738,222.78491808
647,05_I_36_34,WG_I_ODJS_Palakoderu,,1510,0.76,2.13,63.34,3.8294,0.005782394,15,120,200,10.4083092,17.347182,27.7554912
648,05_I_36_34,WG_I_ODJS_Palakoderu,Mogallu,,,,,,0,15,120,200,0,0,0
649,05_I_36_34,WG_I_ODJS_Palakoderu,Korukollu,1.5,0.79,2.05,63.34,3.8164,5.7246E-06,15,120,200,0.01030428,0.0171738,0.02747808
650,05_I_36_34,WG_I_ODJS_Palakoderu,,3.4,0.92,1.83,63.34,3.8871,1.321614E-05,15,120,200,0.023789052,0.03964842,0.063437472
