10333,Tube well,396.65499999999946
10334,Rain-fed,3.6399999999999997
10334,Tube well,185.19999999999996
10335,Canal,817.1500000000005
10335,Dug well,22.6
10335,Tube well,39.96000000000001
10336,Canal,242.34000000000017
10336,Lift irrigation,30.690000000000005
10337,Canal,1832.3794999999939
10337,Lift irrigation,0.87
10337,Tanks,3.6900000000000004
10338,Canal,167.25199999999998
10339,Canal,504.37
10339,Dug well,6.52
10339,Rain-fed,1.18
10339,Tube well,72.39499999999998
10340,Canal,1162.5725000000011
10340,Tube well,1.95
10341,Canal,113.87999999999998
10342,Canal,207.09000000000003
10343,Canal,85.74
10345,Canal,267.03
10346,Canal,550.5050000000008
10346,Dug well,14.42
10346,Tube well,0.4
10348,Canal,99.50999999999999
10349,Canal,1445.7949999999987
10349,Dug well,1.04
10349,Rain-fed,1.1
10349,Tube well,1.86
10350,Lift irrigation,182.56999999999996
10350,Tanks,0.24
10350,Tube well,860.7250000000004
10351,Canal,99.53000000000006
10351,Tanks,219.92999999999995
10351,Tube well,50.459999999999994
10352,Canal,215.29000000000002
10352,Lift irrigation,47.60000000000001
10352,Tanks,5.14
10352,Tube well,360.2099999999999
10353,Canal,219.5700000000001
10353,Tube well,3.26
10354,Canal,681.2249999999995
10354,Tanks,359.4700000000001
10354,Tube well,154.18000000000004
10355,Canal,898.4399999999999
10355,Tanks,129.08999999999997
10355,Tube well,0.81
10356,Canal,16.920000000000005
10356,Tanks,301.1449999999999
10356,Tube well,25.5
10357,Tube well,291.9400000000002
10358,Canal,192.4350000000001
10358,Lift irrigation,114.86000000000003
10358,Rain-fed,1.26
10358,Tube well,87.76
10359,Canal,63.395
10359,Rain-fed,1.5
10359,Tube well,253.79100000000008
10360,Canal,46.1925
10360,Rain-fed,4.71
10360,Tube well,1009.6200000000002
10361,Canal,552.5300000000003
10361,Tanks,1.25
10361,Tube well,366.2599999999998
10362,Canal,415.18999999999994
10362,Tanks,341.79499999999985
10362,Tube well,1.5
10363,Canal,326.13799999999986
10363,Tube well,140.48999999999998
10364,Canal,406.5549999999996
10364,Lift irrigation,0.71
10364,Tube well,381.64000000000004
10365,Canal,245.45500000000015
10365,Tanks,439.1650000000001
10365,Tube well,247.68000000000006
10366,Canal,390.3099999999995
10366,Lift irrigation,0.14
10366,Tube well,496.5800000000002
10367,Canal,150
10367,Tanks,411.40000000000015
10367,Tube well,92
10368,Canal,675.9850000000006
10368,Tanks,53.94999999999998
10368,Tube well,259.40000000000003
10369,Canal,801.0550000000001
10369,Dug well,1.36
10369,Lift irrigation,0.45
10369,Tanks,786.9650000000004
10369,Tube well,14.509999999999998
10370,Canal,2699.567999999999
10371,Canal,907.5149999999998
10371,Tube well,0.9
10372,Canal,1032.1799999999987
10372,Dug well,57.59
10372,Tube well,55.08
10373,Canal,212.58499999999992
10374,Canal,93.94999999999999
10375,Canal,632.2999999999997
10375,Dug well,125.3
10375,Tube well,45.64
10376,Canal,1060.925
10376,Rain-fed,1.93
10377,Canal,228.22999999999993
10377,Tube well,395.1099999999999
10378,Canal,4375.509999999996
10378,Rain-fed,1.25
10378,Tanks,1.2
10378,Tube well,2.75
10379,Canal,479.93499999999955
10380,Canal,1718.9374999999993
10380,Dug well,10.6
10380,Tube well,28.94
10381,Tube well,0.97
10382,Tube well,7.49
10385,Rain-fed,3.53
10393,Rain-fed,0.09
10400,Tube well,19.290000000000003
10402,Rain-fed,3
10403,Rain-fed,2.5
10404,Canal,1.68
10404,Rain-fed,2.44
10404,Tanks,23.700000000000003
10405,Tube well,2
