sr.no,,,village name,No. M.I.Tanks command area,,Number of M.I.Tanks [Non command area],,"Number of M.I.Tanks PQ Area
[Poor GW Quality area]",
,Watershed code ,GW watershed name,,Number,spread ha,Number,spread ha,Number,spread ha
859,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,KMAgraharam,,,3,14,,
860,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Nandimangalam,,,3,18,,
861,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Nesanuru,,,8,29,,
862,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Parameswaramanglam,,,6,76,,
863,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Puttur Rural,,,,,,
864,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Sirusurajupuram,,,,,,
865,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Taduku,,,5,29,,
866,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Tirumalakuppam,,,11,37,,
867,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Turur,,,9,63,,
868,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Uttarapu Kandriga,,,,,,
869,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Vepagunta,,,3,9,,
870,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,Virapureddipalem,,,5,73,,
871,10-C-78-48,Ctr-Arani-Arani-Narayana vanam,SBR puram,,,2,22,,
872,10-C-79-49,Ctr-Kor-Nagari,Adavikothuru,,,1,9,,
873,10-C-79-49,Ctr-Kor-Nagari,Satravada,,,5,31,,
874,10-C-79-49,Ctr-Kor-Nagari,Ekambarakuppam,,,5,41,,
875,10-C-79-49,Ctr-Kor-Nagari,Salvapatteda,,,,,,
876,10-C-79-49,Ctr-Kor-Nagari,Nagari,,,14,80,,
877,10-C-79-49,Ctr-Kor-Nagari,Gundrajukuppam,,,13,78,,
878,10-C-79-49,Ctr-Kor-Nagari,Kakaredu,,,14,43,,
879,10-C-79-49,Ctr-Kor-Nagari,T.R. kandriga,,,1,0,,
880,10-C-79-49,Ctr-Kor-Nagari,Mangadu,,,3,48,,
881,10-C-79-49,Ctr-Kor-Nagari,SRN Agraharam,,,1,14,,
882,10-C-79-49,Ctr-Kor-Nagari,Mittapalem,,,2,49,,
883,10-C-79-49,Ctr-Kor-Nagari,Velavadi,,,2,5,,
884,10-C-79-49,Ctr-Kor-Nagari,TVB puram,,,2,37,,
885,10-C-79-49,Ctr-Kor-Nagari,104 Agaram,,,2,37,,
886,10-C-79-49,Ctr-Kor-Nagari,Damarapakkam,,,3,56,,
887,10-C-79-49,Ctr-Kor-Nagari,Iruguvay,,,13,126,,
888,10-C-79-50,Ctr_Kor_Vijayapuram,Terani,,,1,29,,
889,10-C-79-50,Ctr_Kor_Vijayapuram,Mela Pattu,,,2,38,,
890,10-C-79-50,Ctr_Kor_Vijayapuram,Keela pattu,,,1,1,,
891,10-C-79-50,Ctr_Kor_Vijayapuram,Nettam Kandriga,,,3,57,,
892,10-C-79-50,Ctr_Kor_Vijayapuram,Nagaraju Kuppam,,,6,34,,
893,10-C-79-50,Ctr_Kor_Vijayapuram,Kannikapuram,,,5,41,,
894,10-C-79-50,Ctr_Kor_Vijayapuram,O.G.Kuppam,,,2,22,,
895,10-C-79-50,Ctr_Kor_Vijayapuram,Virakaveriraja-puram,,,8,110,,
896,10-C-79-50,Ctr_Kor_Vijayapuram,Mudi Palli,,,1,1,,
897,10-C-79-50,Ctr_Kor_Vijayapuram,Srinivasapuram,,,5,53,,
898,10-C-79-50,Ctr_Kor_Vijayapuram,Saraswathivilasapuram,,,1,0,,
899,10-C-79-50,Ctr_Kor_Vijayapuram,Taduku Peta,,,5,25,,
900,10-C-79-50,Ctr_Kor_Vijayapuram,VNR peta,,,4,15,,
901,10-C-79-50,Ctr_Kor_Vijayapuram,Kavetipuram,,,4,23,,
902,10-C-79-50,Ctr_Kor_Vijayapuram,Vijaya Raghavapuram,,,,,,
903,10-C-79-50,Ctr_Kor_Vijayapuram,KV puram,,,4,43,,
904,10-C-79-50,Ctr_Kor_Vijayapuram,Mangalam,,,3,46,,
905,10-C-79-50,Ctr_Kor_Vijayapuram,Vijayapuram,,,3,40,,
906,10-C-79-50,Ctr_Kor_Vijayapuram,Ellattur,,,8,27,,
907,10-C-79-50,Ctr_Kor_Vijayapuram,Kosalanagaram,,,9,22,,
908,10-C-79-50,Ctr_Kor_Vijayapuram,Pata Arcod,,,5,5,,
909,10-C-79-50,Ctr_Kor_Vijayapuram,Sri haripuram,,,6,8,,
910,10-C-79-50,Ctr_Kor_Vijayapuram,Maharajapuram,,,6,14,,
911,10-C-79-51,Ctr-Kor-Annuru,DM puram,,,9,26,,
912,10-C-79-51,Ctr-Kor-Annuru,KM puram,,,2,9,,
913,10-C-79-51,Ctr-Kor-Annuru,Iduvaripalli,,,5,32,,
914,10-C-79-51,Ctr-Kor-Annuru,Annuru,,,5,36,,
915,10-C-79-51,Ctr-Kor-Annuru,Krishnasamudram,,,2,27,,
916,10-C-79-51,Ctr-Kor-Annuru,Kotaravedu,,,4,16,,
917,10-C-79-51,Ctr-Kor-Annuru,Lakshmirajapeta,,,1,0,,
918,10-C-79-51,Ctr-Kor-Annuru,Gopisettipalli,,,2,20,,
919,10-C-79-53,Ctr-Kor-S R Puram,Amudala,,,2,16,,
920,10-C-79-53,Ctr-Kor-S R Puram,Vana durga puram,,,3,2,,
921,10-C-79-53,Ctr-Kor-S R Puram,Pachigunta,,,5,10,,
922,10-C-79-53,Ctr-Kor-S R Puram,Vinjam,,,25,81,,
923,10-C-79-53,Ctr-Kor-S R Puram,Pullur,,,3,54,,
924,10-C-79-53,Ctr-Kor-S R Puram,Padmapuram,,,2,1,,
925,10-C-79-53,Ctr-Kor-S R Puram,Kondrajupuram,,,1,0,,
926,10-C-79-53,Ctr-Kor-S R Puram,Kannikapuram,,,,,,
927,10-C-79-53,Ctr-Kor-S R Puram,Suprarajapapuram,,,1,25,,
928,10-C-79-53,Ctr-Kor-S R Puram,Venugopalapuram,,,2,27,,
929,10-C-79-53,Ctr-Kor-S R Puram,Nallepalli,,,1,1,,
930,10-C-79-53,Ctr-Kor-S R Puram,Tatimakulapalli,,,2,15,,
931,10-C-79-53,Ctr-Kor-S R Puram,Peddakondepalli,,,1,0,,
932,10-C-79-53,Ctr-Kor-S R Puram,SSr Puram,,,1,3,,
933,10-C-79-53,Ctr-Kor-S R Puram,Kannikapuram,,,,,,
934,10-C-79-53,Ctr-Kor-S R Puram,Basivireddipalli,,,,,,
935,10-C-79-53,Ctr-Kor-S R Puram,Arimakulapalli,,,5,15,,
936,10-C-79-53,Ctr-Kor-S R Puram,Voddipalli,,,2,2,,
937,10-C-79-53,Ctr-Kor-S R Puram,Kannikapuram,,,,,,
938,10-C-79-53,Ctr-Kor-S R Puram,Jangalapalli,,,,,,
939,10-C-79-53,Ctr-Kor-S R Puram,Chinnathayyur,,,12,14,,
940,10-C-79-53,Ctr-Kor-S R Puram,S.R.Puram,,,2,6,,
941,10-C-79-53,Ctr-Kor-S R Puram,Patapalyam,,,1,0,,
942,10-C-79-53,Ctr-Kor-S R Puram,Durgarajapuram,,,,,,
943,10-C-79-53,Ctr-Kor-S R Puram,Narasimharaja-puram,,,1,1,,
944,10-C-79-53,Ctr-Kor-S R Puram,Giddamarajapuram,,,9,52,,
945,10-C-79-53,Ctr-Kor-S R Puram,Machalamarri,,,3,28,,
946,10-C-79-53,Ctr-Kor-S R Puram,Mangunta,,,4,6,,
947,10-C-79-53,Ctr-Kor-S R Puram,Donnibumireddy,,,,,,
948,10-C-79-53,Ctr-Kor-S R Puram,Vilasavaraha-puram,,,1,41,,
949,10-C-79-53,Ctr-Kor-S R Puram,Ripunjayaraja-puram,,,,,,
950,10-C-79-54,Ctr-Kor-Palasamudram,Tirumalarajapuram,,,3,1,,
951,10-C-79-54,Ctr-Kor-Palasamudram,Gangamambapuram,,,,,,
952,10-C-79-54,Ctr-Kor-Palasamudram,Narasimhapuram,,,4,8,,
953,10-C-79-54,Ctr-Kor-Palasamudram,Allapalagunta,,,,,,
954,10-C-79-54,Ctr-Kor-Palasamudram,Mamidi Manumula,,,1,6,,
955,10-C-79-54,Ctr-Kor-Palasamudram,L.N.Puram,,,1,6,,
956,10-C-79-54,Ctr-Kor-Palasamudram,Vengalrajukuppam,,,3,51,,
957,10-C-79-54,Ctr-Kor-Palasamudram,Palasamudram,,,5,79,,
958,10-C-79-54,Ctr-Kor-Palasamudram,Matavalam,,,,,,
959,10-C-79-54,Ctr-Kor-Palasamudram,Simharajapuram,,,4,12,,
960,10-C-79-54,Ctr-Kor-Palasamudram,Sri Kaverirajapuram,,,2,25,,
961,10-C-79-54,Ctr-Kor-Palasamudram,Krishna Janma puram,,,2,5,,
962,10-C-79-54,Ctr-Kor-Palasamudram,Siddiraju Rangaraju kandriga,,,,,,
963,10-C-81-55,ctr_pa_GDNellore_GDNellore,100_Gollapalli,,,,,,
964,10-C-81-55,ctr_pa_GDNellore_GDNellore,Agaramangalam,,,2,30,,
965,10-C-81-55,ctr_pa_GDNellore_GDNellore,Ambodarapalli,,,2,51,,
966,10-C-81-55,ctr_pa_GDNellore_GDNellore,Atmakuru,,,2,62,,
967,10-C-81-55,ctr_pa_GDNellore_GDNellore,B.E.Kandirga,,,1,1,,
968,10-C-81-55,ctr_pa_GDNellore_GDNellore,Bujjinayanipalli,,,1,1,,
969,10-C-81-55,ctr_pa_GDNellore_GDNellore,Bukkapatnam,,,1,48,,
970,10-C-81-55,ctr_pa_GDNellore_GDNellore,Chinnavepanjeri,,,3,54,,
971,10-C-81-55,ctr_pa_GDNellore_GDNellore,Ellapalli,,,1,5,,
972,10-C-81-55,ctr_pa_GDNellore_GDNellore,Errabodireddipalli,,,1,34,,
973,10-C-81-55,ctr_pa_GDNellore_GDNellore,G.D.Nellore,,,5,76,,
974,10-C-81-55,ctr_pa_GDNellore_GDNellore,Garigalapalli,,,1,11,,
975,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kadapagunta,,,1,32,,
976,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kalijavedu,,,2,39,,
977,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kondepalli,,,8,10,,
978,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kotagaram,,,7,51,,
979,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kottavenkatapuram,,,2,9,,
980,10-C-81-55,ctr_pa_GDNellore_GDNellore,Mahadevamangalam,,,2,36,,
981,10-C-81-55,ctr_pa_GDNellore_GDNellore,Mukkalathuru,,,1,3,,
982,10-C-81-55,ctr_pa_GDNellore_GDNellore,Murtinayanipalli,,,2,33,,
983,10-C-81-55,ctr_pa_GDNellore_GDNellore,Nallarallapalli,,,1,3,,
984,10-C-81-55,ctr_pa_GDNellore_GDNellore,Nandanur,,,5,30,,
985,10-C-81-55,ctr_pa_GDNellore_GDNellore,Nellepalli,,,11,104,,
986,10-C-81-55,ctr_pa_GDNellore_GDNellore,P.Venkatapuram,,,2,19,,
987,10-C-81-55,ctr_pa_GDNellore_GDNellore,Patapalyam,,,5,81,,
988,10-C-81-55,ctr_pa_GDNellore_GDNellore,Tungundram,,,5,74,,
989,10-C-81-55,ctr_pa_GDNellore_GDNellore,Varathuru,,,,,,
990,10-C-81-55,ctr_pa_GDNellore_GDNellore,Vejjupalli,,,7,33,,
991,10-C-81-55,ctr_pa_GDNellore_GDNellore,Vepanjeri,,,5,106,,
992,10-C-81-55,ctr_pa_GDNellore_GDNellore,Viraka Nellore,,,10,151,,
993,10-C-81-55,ctr_pa_GDNellore_GDNellore,Amudala Putturu,,,1,20,,
994,10-C-81-55,ctr_pa_GDNellore_GDNellore,Balakrishnapuram,,,2,4,,
995,10-C-81-55,ctr_pa_GDNellore_GDNellore,KaveriRajapuram,,,3,26,,
996,10-C-81-55,ctr_pa_GDNellore_GDNellore,Charvaganiaplli,,,4,6,,
997,10-C-81-55,ctr_pa_GDNellore_GDNellore,Chinnasamudram Agraharam,,,2,14,,
998,10-C-81-55,ctr_pa_GDNellore_GDNellore,Guntipalli,,,15,107,,
999,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kalavagunta,,,10,78,,
1000,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kondama Agraharam,,,,,,
1001,10-C-81-55,ctr_pa_GDNellore_GDNellore,Mopireddipalli,,,2,3,,
1002,10-C-81-55,ctr_pa_GDNellore_GDNellore,Nanjarapalli,,,2,2,,
1003,10-C-81-55,ctr_pa_GDNellore_GDNellore,Pulikallu,,,6,90,,
1004,10-C-81-55,ctr_pa_GDNellore_GDNellore,Samireddipalli,,,8,85,,
1005,10-C-81-55,ctr_pa_GDNellore_GDNellore,Satambakam,,,6,54,,
1006,10-C-81-55,ctr_pa_GDNellore_GDNellore,Basireddipalli,,,,,,
1007,10-C-81-55,ctr_pa_GDNellore_GDNellore,Katikapalli,,,3,2,,
1008,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kotarlapalli,,,2,13,,
1009,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kottapalli,,,8,14,,
1010,10-C-81-55,ctr_pa_GDNellore_GDNellore,Marripalli D.K.,,,5,10,,
1011,10-C-81-55,ctr_pa_GDNellore_GDNellore,Bommayapalli,,,1,8,,
1012,10-C-81-55,ctr_pa_GDNellore_GDNellore,Devalampeta,,,2,2,,
1013,10-C-81-55,ctr_pa_GDNellore_GDNellore,Gaarampalli,,,3,13,,
1014,10-C-81-55,ctr_pa_GDNellore_GDNellore,Jada Bapana Palli,,,3,22,,
1015,10-C-81-55,ctr_pa_GDNellore_GDNellore,Marripalli uttarapu kandriga,,,1,10,,
1016,10-C-81-55,ctr_pa_GDNellore_GDNellore,Tettugundlapalli100,,,1,1,,
1017,10-C-81-55,ctr_pa_GDNellore_GDNellore,Tippinayudupalli,,,1,8,,
1018,10-C-81-55,ctr_pa_GDNellore_GDNellore,Yetti Rangani palle,,,1,9,,
1019,10-C-81-55,ctr_pa_GDNellore_GDNellore,Ramakrishnapuram,,,3,6,,
1020,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Achamma Agraharam,,,3,18,,
1021,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Ganugupenta,,,14,55,,
1022,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Gorpadu,,,13,33,,
1023,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,K.Oddupalli,,,12,63,,
1024,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Maddinayunipalli,,,9,28,,
1025,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Mogarala,,,18,37,,
1026,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Nagamma Agraharam,,,2,7,,
1027,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Pakala,,,37,146,,
1028,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Peddaramapuram,,,4,18,,
1029,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Thotathimmaiah Palle,,,8,11,,
1030,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Vallivedu,,,7,15,,
1031,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Ammagaripalli,,,9,69,,
1032,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Chinnamareddi kandriga,,,4,20,,
1033,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Chintapenta,,,6,99,,
1034,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Kaligiri,,,4,19,,
1035,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Penumur,,,30,175,,
1036,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Tatireddipalli,,,1,1,,
1037,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,106RRgaripalli,,,,,,
1038,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Bandrlapalli,,,,,,
1039,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Gaddamvaripalli,,,,,,
1040,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Kalluru,,,29,45,,
1041,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Kavetigaripalli,,,8,29,,
1042,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Mangalampeta,,,6,62,,
1043,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Rayavaripalli,,,13,50,,
1044,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Vallivetivaripalli,,,5,8,,
1045,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Yellankivaripalli,,,9,17,,
1046,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Akanambattu,,,5,10,,
1047,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Chitiperala,,,7,11,,
1048,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Goduguchinta,,,12,34,,
1049,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Kothakota,,,,,,
1050,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Polavaram,,,9,127,,
1051,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Potukanuma,,,26,124,,
1052,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Puthalapattu,,,6,90,,
1053,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Siddalingampalli,,,4,47,,
1054,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Thippanapalli,,,3,14,,
1055,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Venuthapalli,,,13,54,,
1056,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Vepanapalli,,,2,10,,
1057,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Pudipatlabilu,,,3,5,,
1058,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Damalcheruvu,,,22,108,,
1059,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Gudlapalli,,,13,76,,
1060,10-C-81-57,ctr-pa-Gargeyavanka-Irala,VSAgraharam,,,4,8,,
1061,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Polakala,,,18,151,,
1062,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Peddasamireddypalle,,,,,,
1063,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Nampalli,,,17,78,,
1064,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Ayyala Krishna Reddy Palle,,,13,42,,
1065,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Morampalli,,,8,40,,
1066,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Pulluru,,,8,92,,
1067,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Paturu,,,15,56,,
1068,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Errachervupalli,,,8,32,,
1069,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Talupulapalli,,,6,84,,
1070,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Tenepalli,,,13,100,,
1071,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Baitapalli,,,9,71,,
1072,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Palakuru,,,5,69,,
1073,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Petagraharam,,,4,35,,
1074,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Mudigolam,,,13,159,,
1075,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Kami Nayanipalli,,,3,50,,
1076,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Putramaddi,,,5,49,,
1077,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Erlampalli,,,14,55,,
1078,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Irala,,,19,67,,
1079,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Kollapalli,,,1,23,,
1080,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Chenganapalli,,,,,,
1081,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Pedda kapalli,,,19,39,,
1082,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Madhavaram,,,,,,
1083,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Mallakunta,,,1,1,,
1084,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Kattakindapalli,,,3,2,,
1085,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Govindareddipalli,,,,,,
1086,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Sarakallu,,,3,31,,
1087,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Gurukupalli,,,5,6,,
1088,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Cherlopalli,,,9,24,,
1089,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Gandupalli,,,,,,
1090,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,EACHINERY,,,6,62,,
1091,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Aragonda,,,7,91,,
1092,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Eguvatadakara,,,,,,
1093,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Diguvamagham,,,1,9,,
1094,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Pallecheruvu,,,3,42,,
1095,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Diguvatadakara,,,1,1,,
1096,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Tavanampalli,,,6,26,,
1097,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Karakampalli,,,4,25,,
1098,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,T.Puttur,,,4,42,,
1099,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Uttarabramhanapalli,,,3,53,,
1100,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Punyasamudram,,,1,42,,
1101,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Patnam,,,7,58,,
1102,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Paimagham,,,2,20,,
1103,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Tambuganipalli,,,11,27,,
1104,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Kanipakam,,,4,115,,
1105,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Chigarapalli,,,3,86,,
1106,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,45 Kothapalli,,,,,,
1107,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Vaviltota,,,6,33,,
1108,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Muthirevula,,,2,24,,
1109,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Oddipalli,,,7,32,,
1110,10-C-81-59,ctr-pa-Niva-Chittoor,Kotrakona,,,2,17,,
1111,10-C-81-59,ctr-pa-Niva-Chittoor,Murakambattu,,,4,18,,
1112,10-C-81-59,ctr-pa-Niva-Chittoor,Doddipalli,,,1,8,,
1113,10-C-81-59,ctr-pa-Niva-Chittoor,T.Samudram,,,7,48,,
1114,10-C-81-59,ctr-pa-Niva-Chittoor,Mangasamudram,,,2,44,,
1115,10-C-81-59,ctr-pa-Niva-Chittoor,Tenabanda,,,12,59,,
1116,10-C-81-59,ctr-pa-Niva-Chittoor,Chittoor,,,30,154,,
1117,10-C-81-59,ctr-pa-Niva-Chittoor,Greemspet,,,,,,
1118,10-C-81-59,ctr-pa-Niva-Chittoor,Iruvaram,,,,,,
1119,10-C-81-59,ctr-pa-Niva-Chittoor,Kukkalapalle,,,6,61,,
1120,10-C-81-59,ctr-pa-Niva-Chittoor,Majara Kotha Palle,,,8,23,,
1121,10-C-81-59,ctr-pa-Niva-Chittoor,Budithireddipalli,,,3,15,,
1122,10-C-81-59,ctr-pa-Niva-Chittoor,Kotalam,,,3,4,,
1123,10-C-81-59,ctr-pa-Niva-Chittoor,Yadamari,,,7,47,,
1124,10-C-81-59,ctr-pa-Niva-Chittoor,Periambadi,,,3,17,,
1125,10-C-81-59,ctr-pa-Niva-Chittoor,Madhavaram,,,5,42,,
1126,10-C-81-59,ctr-pa-Niva-Chittoor,Jangalapalli,,,6,48,,
1127,10-C-81-59,ctr-pa-Niva-Chittoor,Dasarapalli,,,2,3,,
1128,10-C-81-59,ctr-pa-Niva-Chittoor,Kasiralla,,,3,17,,
1129,10-C-81-59,ctr-pa-Niva-Chittoor,144 Otivaripalli,,,,,,
1130,10-C-81-59,ctr-pa-Niva-Chittoor,Nadimpalli,,,1,1,,
1131,10-C-81-59,ctr-pa-Niva-Chittoor,Otivaripalli,,,,,,
1132,10-C-81-59,ctr-pa-Niva-Chittoor,Muddaramapuram,,,,,,
1133,10-C-81-59,ctr-pa-Niva-Chittoor,Siddareddipalli,,,,,,
1134,10-C-81-59,ctr-pa-Niva-Chittoor,Modipalli,,,,,,
1135,10-C-81-59,ctr-pa-Niva-Chittoor,Patrapalli,,,2,24,,
1136,10-C-81-59,ctr-pa-Niva-Chittoor,Bodigutlapalli,,,,,,
1137,10-C-81-59,ctr-pa-Niva-Chittoor,Kammapalli,,,,,,
1138,10-C-81-59,ctr-pa-Niva-Chittoor,Kanathalacheruvu,,,,,,
1139,10-C-81-59,ctr-pa-Niva-Chittoor,Bhumireddipalli,,,4,25,,
1140,10-C-81-59,ctr-pa-Niva-Chittoor,Madireddipalli,,,7,37,,
1141,10-C-81-59,ctr-pa-Niva-Chittoor,184 Gollapalli,,,,,,
1142,10-C-81-59,ctr-pa-Niva-Chittoor,Konapalli,,,2,15,,
1143,10-C-81-59,ctr-pa-Niva-Chittoor,Nunegundlapalli,,,5,18,,
1144,10-C-81-59,ctr-pa-Niva-Chittoor,Mahasamudram,,,,,,
1145,10-C-81-59,ctr-pa-Niva-Chittoor,G.Kattamanchi,,,3,22,,
1146,10-C-81-59,ctr-pa-Niva-Chittoor,Kallurupalli,,,8,16,,
1147,10-C-81-59,ctr-pa-Niva-Chittoor,Kurmaipalli,,,3,20,,
1148,10-C-81-59,ctr-pa-Niva-Chittoor,Bodabandla,,,5,21,,
1149,10-C-81-59,ctr-pa-Niva-Chittoor,Ragimanupenta,,,6,53,,
1150,10-C-81-59,ctr-pa-Niva-Chittoor,K.M.Kandriga,,,1,2,,
1151,10-C-81-59,ctr-pa-Niva-Chittoor,Nellisettipalli,,,3,8,,
1152,10-C-81-59,ctr-pa-Niva-Chittoor,Kattamanchi,,,,,,
1153,10-C-81-59,ctr-pa-Niva-Chittoor,Gandlapalli,,,,,,
1154,10-C-81-59,ctr-pa-Niva-Chittoor,Mapakshi,,,11,28,,
1155,10-C-81-59,ctr-pa-Niva-Chittoor,Anupalle,,,4,25,,
1156,10-C-81-59,ctr-pa-Niva-Chittoor,Bandlapalli,,,2,17,,
1157,10-C-81-59,ctr-pa-Niva-Chittoor,Lakshmambapuram,,,2,17,,
1158,10-C-81-59,ctr-pa-Niva-Chittoor,Narigapalli,,,5,22,,
1159,10-C-81-59,ctr-pa-Niva-Chittoor,Siddampalli,,,1,5,,
1160,10-C-81-59,ctr-pa-Niva-Chittoor,36.Gollapalli,,,,,,
1161,10-C-81-59,ctr-pa-Niva-Chittoor,Varadarajulupalli,,,1,50,,
1162,10-C-81-59,ctr-pa-Niva-Chittoor,Diguvamansanapalli,,,6,84,,
1163,10-C-81-59,ctr-pa-Niva-Chittoor,Peddakalva,,,4,26,,
1164,10-C-81-59,ctr-pa-Niva-Chittoor,Mapakshi Part,,,,,,
1165,10-C-81-59,ctr-pa-Niva-Chittoor,Anupalle Part (U I),,,1,12,,
