GW Watershed Name,Iwm basin names,GW Village Name,iwm village names
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Karepakam,Karepakam
Ctr-pa-Kaundinya p1,CTR_PALAR__KOUNDINYA P1_BAIPAGARIPALLE-MB,Karidimadugu,Karidimadugu
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Karlaguntla,Karlagatta
Ctr-Swarna-Sri Kalahasti-Thottambedu,CTR_SWARNA__SRIKALAHASTI_THOTTAMBEDU-MB,Karlapudi,Kallipudi
Ctr-Arani-Sivagiri Vanka-Nindra,CTR_ARANI__SIVAGIRIVANKA_NINDRA-MB,Karur (Krishnagiri),Karuru  @  Krishnagiri
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Karvetinagarm,Karvetinagar-1
Ctr-Swarna-Poli-Poli,CTR_SWARNA__POLI_POLI-MB,Kasaram,Kasaram
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Kasava Raja Pura Agraharam,Kasavarajapura Agraharam
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Kasimitta,Kasimmitta
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Kasimkuppam,Kasamkuppam
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Kasiralla,Kasiralla
Ctr-Ch-Thettuvanka-Vayalpadu,CTR_CH_TETTUVANKA_VOYALPADU-MB,Kasiraopeta,Kasiraopeta
Ctr-Ch-Sorakayalapeta-Vagalla,CTR_CH__SORAKAYALAPETA_VAGALLA-MB,Kasireddipalle,Kasireddipalle
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Katherapalle,Katherapalle-1
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Kathimanipalli,Kathimanipalle
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Katikapalli,Katikapalle-1
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Katiperi,Katiperi
Ctr_Papa_K Kota,CTR_PAPA_KADIRINADHUNIKOTA_V.KOTA-MB,Katnagallu,Katnagallu
Ctr-Swarna-Rayalcheruvu-Durgasamudram,CTR_SWARNA__RAYALACHERUVU_DURGASAMUDRAM-MB,Katrakayalagunta,Katrakayalagunta
Ctr-Kalangi-KVB Puram-KVB Puram,CTR_KALANGI__KVB PURAM_KVB PURAM-MB,Katrapalli,Katrapalle
ctr-pa-Godduvanka-Thavanampalli,CTR_PALAR__GODDUVANKA_THAVANAMPALLE-MB,Kattakindapalli,Kattakindapalle-1
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Kattamanchi,KATTAMANCHI
Ctr-Kalangi-Katuru-Katuru,CTR_KALANGI__KATURU_KATURU-MB,Katuru,Katur
Ctr-Ch-Sorakayalapeta-Vagalla,CTR_CH__SORAKAYALAPETA_VAGALLA-MB,Kavalipalli,Kavalipalle
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Kavanur,Kavanur
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,KaveriRajapuram,Kaverirajupuram
ctr-pa-Mangalampetavanka-puthalapattu,CTR_PALAR__M.C.VANKA_PUTHALAPATTU-MB,Kavetigaripalli,Kavetigaripalle
Ctr_Kor_Vijayapuram,CTR_KORATLIAR__VIJAYAPURAM_VIJAYAPURAM-MB,Kavetipuram,Kavetipuram
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Kayam,Kayam
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,KBR puram,Kumarabommarajupuram
Ctr_Kor_Vijayapuram,CTR_KORATLIAR__VIJAYAPURAM_VIJAYAPURAM-MB,Keela pattu,Keelapattu
Ctr-pa-Peddapanjani,CTR_PALAR__PEDDAPANJANIVANKA_PEDDAPANJANI-MB,Keelapalle,Keelapalle
Ctr-pa-Thotlachruvu vanka,CTR_PALAR__THOTLACHERUVUVANKA_RAMAKUPPAM-MB,Kempasamudram,Kempasamudram
Ctr-pa-Thotlachruvu vanka,CTR_PALAR__THOTLACHERUVUVANKA_RAMAKUPPAM-MB,Kenchanaballa,Kenchanaballa
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Kesavakuppam,Kesavakuppam
Ctr-Ch-Sorakayalapeta-Vagalla,CTR_CH__SORAKAYALAPETA_VAGALLA-MB,Ketamreddipalle,Kethamreddipalle
Ctr-Ch-KV PalleVanka-KV Palle,CTR_CH__KV PALLE VANKA_KV PALLE-MB,Khambham Vari Palli,Kambhamvaripalle-1
Ctr-Ch-Valligatla-Kanduru,CTR_CH__VALLIGATLA_KANDURU-MB,Khambhamvaripalle,Khambhamvaripalle
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Kilagaram,Keelagaram
ctr-pa-kaundinya -Gangavaram,CTR_PALAR__KOUNDINYA P2_GANGAVARAM-MB,Kilapatla,Keelapatla
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Kilapudi,Keelapudi
Ctr-pa-Thotlachruvu vanka,CTR_PALAR__THOTLACHERUVUVANKA_RAMAKUPPAM-MB,Killakipodu,Killakupodu
ctr-pa-kaundinya -Gangavaram,CTR_PALAR__KOUNDINYA P2_GANGAVARAM-MB,Kiramanda,Keeramanda
Ctr-Kor-Annuru,CTR_KORATLIAR__ANNURU_ANNURU-MB,KM puram,Kethumatmaharajapuram
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,KMAgraharam,Kaverimaharajula -Agraharam
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Kobaka,Kobaka
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Kodiganipalli,Kodiganipalle
ctr-pa-kaundinya -Gangavaram,CTR_PALAR__KOUNDINYA P2_GANGAVARAM-MB,Kogileru,Kogileru
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,Kolamadugu,Kolamadugu
Ctr-pa-Kaundinya p1,CTR_PALAR__KOUNDINYA P1_BAIPAGARIPALLE-MB,Kolamasanapalli,Kolamasana Palle-1
ctr-pa-kaundinya -Gangavaram,CTR_PALAR__KOUNDINYA P2_GANGAVARAM-MB,Kolathur,Kolathur
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Kolathur,Kalathur
Ctr-Ch-Thettuvanka-Vayalpadu,CTR_CH_TETTUVANKA_VOYALPADU-MB,Kollabailu,Kollabylu (Rural)
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Kolladam,Kolladam
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Kollagunta,Kollagunta
ctr-pa-Gargeyavanka-Irala,CTR_PALAR__GARGEYAVANKA_IRALA-MB,Kollapalli,Kollapalle
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,Kollupalle,Kollupalle
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Kommaragunta,Komaragunta
Ctr-Ch-Satyavathi-Cherlopalle,CTR_CH_SATHYAVATHI_CHERLOPALLE-MB,Kona,Kona
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Konapalli,Konapalle
Ctr-Swarna-Sri Kalahasti-Thottambedu,CTR_SWARNA__SRIKALAHASTI_THOTTAMBEDU-MB,Konathaneri,Konathaneri
Ctr-Swarna-Poli-Poli,CTR_SWARNA__POLI_POLI-MB,Kondachenukandriga,Kondachenu Khandriga
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Kondacheruvu,Kondalacheruvu
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Kondakindapalli,Kondakindapalle-1
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Kondama Agraharam,Kondama Agraharam
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Kondamarri,Kondamarri
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Kondepalli,Kondepalle
Ctr-Kor-S R Puram,CTR_KORATLIAR__S.R.PURAM_S.R.PURAM-MB,Kondrajupuram,Kondrajupuram
Ctr-Swarna-Valagalamanda-Muchuvolu,CTR_SWARNA__VALAGALAMANDA_MUCHUVOLU-MB,Koneru gunta,Konerugunta
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Konerukuppam,Konerukuppam
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,Konganapalle,Konganapalle-1
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,Kongatam,Kongatam
Ctr-Swarna-Kalyani_Tiruchanuru,CTR_SWARNA__KALYANI_TIRUCHANURU-MB,Konka chinnaya gunta,Konkachennaiahgunta
Ctr-Swarna-Sri Kalahasti-Thottambedu,CTR_SWARNA__SRIKALAHASTI_THOTTAMBEDU-MB,Konnali,Konnali-1
Ctr-Swarna-Bheema-Kotala,CTR_SWARNA__BHEEMA_KOTALA-MB,Konreddikandriga,Kondreddy Khandriga
Ctr-Arani-Arani-Narayana vanam,CTR_ARANI__NAGALAPURAM_NAGALAPURAM-MB,Koppedu,Koppedu Acharyula Khandriga
Ctr-Ch-Chinthalavari Palle-Kalikiri,CTR_CH__CHINTHALAVARIPALLE_KALIKIRI-MB,Korlakunta,Korlakunta-3
Ctr_Kor_Vijayapuram,CTR_KORATLIAR__VIJAYAPURAM_VIJAYAPURAM-MB,Kosalanagaram,Kosala Nagaram
Ctr-Papa-Mudivedu,CTR_PAPA_MUDIVEDU_THAMBALLPALLE-MB,Kosuvaripalli,Kosuvaripalle
Ctr-Ch-CG Gallu Vanka-Rompicherla,CTR_CH__CG GALLU VANKA_ROMPICHERLA-MB,Kotabilu,Kotabylu
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Kotachembagiri,Kotachembagiri
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Kotagaram,Kotagaram
Ctr_Papa_Kush_Pedda,CTR_PAPA_KUSAVATI _PEDDAMANDYAM-MB,Kotakonda,Kotakonda-1
Ctr-Papa-Peddaeru east- Bandrevu,CTR_PAPA_PEDDAERU EAST _BANDREVU-MB,Kotala,Kotala
Ctr-Swarna-Bheema-Kotala,CTR_SWARNA__BHEEMA_KOTALA-MB,Kotala,Kotala
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Kotalam,Kotalam
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Kotamakonapalli,Kotamakanepalle
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Kotapalli,Kotapalle-1
Ctr-Kor-Annuru,CTR_KORATLIAR__ANNURU_ANNURU-MB,Kotaravedu,Kotarvedu
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Kotarlapalli,Kotarlapalle
Ctr_Papa_Gummasamudram,CTR_PAPA_GUMMASAMUDRAM-MB,Kotavooru,Kotavooru-1
ctr-pa-Mangalampetavanka-puthalapattu,CTR_PALAR__M.C.VANKA_PUTHALAPATTU-MB,Kothakota,Kothakota-6
Ctr-pa-Duggamma eru,CTR_PALAR__DUGGAMMAERU_V.KOTA-MB,Kothakota,Kothakota-6
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Kothamarikuppam,Kothamarikuppam
Ctr-Kalangi-KVB Puram-KVB Puram,CTR_KALANGI__KVB PURAM_KVB PURAM-MB,Kothapalem,Kothapalem-3
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,Kothapalle,Kothapalle-13
ctr-pa-kaundinya -Gangavaram,CTR_PALAR__KOUNDINYA P2_GANGAVARAM-MB,Kothapalle,Kothapalle-13
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Kothapalli,Kothapalle-14
Ctr-Swarna_Inagaluru_Inagaluru,CTR_SWARNA__INAGALLURU_INAGALLLURU-MB,Kothapalli chintala,Kothapalle Chinthala
Ctr-Ch-Thettuvanka-Vayalpadu,CTR_CH_TETTUVANKA_VOYALPADU-MB,Kothavaripalli,Kothavaripalle
Ctr-Swarna-Rayalcheruvu-Durgasamudram,CTR_SWARNA__RAYALACHERUVU_DURGASAMUDRAM-MB,Kothur,Kothur-1
Ctr-Swarna-Valagalamanda-Muchuvolu,CTR_SWARNA__VALAGALAMANDA_MUCHUVOLU-MB,Kothuru,Kothuru  @  Chellamambapuram
Ctr-Papa-Sompalle-Sompalle,CTR_PAPA_SOMPALLE_SOMPALLE-MB,Kotlapalli,Kotlapalle-1
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Kotrakona,Kotrakona
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Kotramangalam,Kotramangalam
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Kottapalem,Kothapalem-4
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Kottapalli,Kothapalle-11
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Kottavenkatapuram,Kothavenkatapuram
Ctr-Kalangi-KVB Puram-KVB Puram,CTR_KALANGI__KVB PURAM_KVB PURAM-MB,Kovanur,Kovanur
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Kovurpadu,Kovurpadu
Ctr-Kor-Palasamudram,CTR_KORATLIAR__PALASAMUDRAM_PALASAMUDRAM-MB,Krishna Janma puram,Krishnajammapuram
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Krishnadasanapalli,Krishnadasanapalle
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,Krishnajammapuram,Krishna Jammapuram
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Krishnakalva,Krishnapuram-7
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Krishnampalli,Krishnampalle-1
Ctr-pa-Kaigaleru,CTR_PALAR__KAIGALERU_BAIREDDIPALLE-MB,Krishnampalli,Krishnampalle-1
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Krishnapuram,Krishnapuram-8
Ctr-Swarna-Avvachari Kona-Mamanduru,CTR_SWARNA__AVVACHARIKONA_MAMANDURU-MB,Krishnapuram,Krishnapuram-8
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,Krishnapuram,Krishnapuram-8
Ctr-pa-Thotlachruvu vanka,CTR_PALAR__THOTLACHERUVUVANKA_RAMAKUPPAM-MB,Krishnapuram dinne,Krishnapuram Dinne
Ctr-Kor-Annuru,CTR_KORATLIAR__ANNURU_ANNURU-MB,Krishnasamudram,Krishnasamudram
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Kuduruchimanapalli,Kudurucheemanapalle
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Kukkalapalle,Kukkalapalle
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Kukkambakam,Kukkambakam
Ctr_Papa_Kush_Pedda,CTR_PAPA_KUSAVATI _PEDDAMANDYAM-MB,Kukkarajupalli,Kukkarajupalle
Ctr-pa-Duggamma eru,CTR_PALAR__DUGGAMMAERU_V.KOTA-MB,Kumbarlapalli,Kumbarlapalle
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Kummaranatham,Kummaranatham
Ctr-Arani-Sivagiri Vanka-Nindra,CTR_ARANI__SIVAGIRIVANKA_NINDRA-MB,Kunemarajupalem,Kunama Raju Palem
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Kunjeganuru,Kungegowniyur
Ctr-Swarna-Valagalamanda-Muchuvolu,CTR_SWARNA__VALAGALAMANDA_MUCHUVOLU-MB,Kuntipudi,Kuntipudi
Ctr-Swarna-Rayalcheruvu-Durgasamudram,CTR_SWARNA__RAYALACHERUVU_DURGASAMUDRAM-MB,Kuntrapakam,Kuntrapakam
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Kuppam,KUPPAM-2
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Kuppam badur,Kuppambadur
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,Kuppiganipalli,Kuppiganipalle
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Kuppuganipalli,Kuppiganipalle-1
Ctr-Swarna-Rayalcheruvu-Durgasamudram,CTR_SWARNA__RAYALACHERUVU_DURGASAMUDRAM-MB,Kupuchandrapeta,Kupu Chandra Peta
Ctr-Ch-Thettuvanka-Vayalpadu,CTR_CH_TETTUVANKA_VOYALPADU-MB,Kurabalakota,Kurabalakota-1
Ctr-Ch-Thettuvanka-Vayalpadu,CTR_CH_TETTUVANKA_VOYALPADU-MB,Kuraparti,Kuraparthi
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,Kurchivedu,Kurchivedu
ctr-pa-Ramasamudram,CTR_PALAR__RAMASAMUDRAM_RAMASAMUDRAM-MB,Kurijala,Kurijala
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Kurinjalem,Kurinjalam
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Kurivikuppam,Kurivikuppam
Ctr-pa-Kaundinya p1,CTR_PALAR__KOUNDINYA P1_BAIPAGARIPALLE-MB,Kurmai,Kurmoi
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Kurmaipalli,Kurmaipalle
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Kurmenipalli,Koormanipalle
Ctr-Swarna_Kuppambadur,CTR_SWARNA__KUPPAMBADURU_KUPPAMBADURU-MB,Kurukalva,Kurukalva
Ctr-pa-Chinnaeru,CTR_PALAR__CHINNAERU_NADIMURU-MB,Kuttiganipalli,Kuttiganipalle
Ctr_Kalangi_Nirpakota,CTR_KALANGI__RALLAERU_NIRPAKOTA-MB,Kuvvakolli,Kuvvakolli
Ctr_Kor_Vijayapuram,CTR_KORATLIAR__VIJAYAPURAM_VIJAYAPURAM-MB,KV puram,Kothuru Venkatapuram
Ctr-Kalangi-KVB Puram-KVB Puram,CTR_KALANGI__KVB PURAM_KVB PURAM-MB,KVB puram,Kumara Venkata Bhupalapuram
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,KVM Agraharam,Kaverimaharajulungariagraharam
Ctr-Kor-Palasamudram,CTR_KORATLIAR__PALASAMUDRAM_PALASAMUDRAM-MB,L.N.Puram,Lakshminarasimha Puram
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Laddigam,Laddigam
Ctr-pa-Kaigaleru,CTR_PALAR__KAIGALERU_BAIREDDIPALLE-MB,Lakkanapalli,Lakkanapalle-1
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Lakshmambapuram,Lakshmambapuram
ctr-pa-Gudipala-Gudipala,CTR_PALAR__GUDIPALA_GUDIPALA-MB,Lakshmambapuram,Lakshmambapuram
Ctr-Kor-Annuru,CTR_KORATLIAR__ANNURU_ANNURU-MB,Lakshmirajapeta,Lakshmirajupet
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Lingapuramdinne,Lingapuram Dinne
Ctr-Ch-Sorakayalapeta-Vagalla,CTR_CH__SORAKAYALAPETA_VAGALLA-MB,M Cheruvu,Mudupulavemula
Ctr-Swarna-Rayalcheruvu-Durgasamudram,CTR_SWARNA__RAYALACHERUVU_DURGASAMUDRAM-MB,M.D.Puthuru,Mahankalideviputtur
Ctr-pa-Duggamma eru,CTR_PALAR__DUGGAMMAERU_V.KOTA-MB,M.doddi,Mudaramdoddi
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,M.Krishnapuram,Krishnapuram-11
Ctr-pa-Kaundinya p1,CTR_PALAR__KOUNDINYA P1_BAIPAGARIPALLE-MB,M.N.Reddipalli,Meakalanagireddi Palle
Ctr_Papa_Gummasamudram,CTR_PAPA_GUMMASAMUDRAM-MB,M.Nayanipalli,Maddinayanipalle
Ctr-pa-Palar east,CTR_PALAR__PALAREAST_RAJUPETA-MB,M.Santhampalle,Matam Santhampalle
Ctr-Kalangi-KVB Puram-KVB Puram,CTR_KALANGI__KVB PURAM_KVB PURAM-MB,MA Rajulakandriga,Mattamanapathattu R.Khandriga
Ctr-Kor-S R Puram,CTR_KORATLIAR__S.R.PURAM_S.R.PURAM-MB,Machalamarri,Muchalamarri
Ctr-Ch-Regadakalva-Madanapalle,CTR_CH_REGADAKALVA_MADANAPALLE-MB,Machireddigaripalli,Machireddigaripalle
Ctr-Swarna-Valagalamanda-Muchuvolu,CTR_SWARNA__VALAGALAMANDA_MUCHUVOLU-MB,Mada mala,Madamala
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Madanambedu,Madanambedu
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Madanamjeri,Madanamjeri
Ctr-Ch-Regadakalva-Madanapalle,CTR_CH_REGADAKALVA_MADANAPALLE-MB,Madanapalli,MADANAPALLE (RURAL)
Ctr-pa-palar west,CTR_PALAR__PALARWEST_THUMSI-MB,Madanapalli,MADANAPALLE (RURAL)
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Madavapalem,Madanapalem
Ctr-Papa-PTM,CTR_PAPA_PTM VANKA_PTM-MB,Maddaiahgaripalli,Maddaiahgaripalle
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Maddiledu,Maddiledu
ctr-pa-Mangalampetavanka-puthalapattu,CTR_PALAR__M.C.VANKA_PUTHALAPATTU-MB,Maddinayunipalli,Maddinayanipalle-1
Ctr-Ch-KV PalleVanka-KV Palle,CTR_CH__KV PALLE VANKA_KV PALLE-MB,Maddipatla Vari Palle,Maddipatlavandlapalle
Ctr-Swarna-Thondamanadu-Yerpedu,CTR_SWARNA__THONDAMANADU_YERPEDU-MB,Madhavamala,Madhavamala
ctr-pa-Godduvanka-Thavanampalli,CTR_PALAR__GODDUVANKA_THAVANAMPALLE-MB,Madhavaram,Madhavaram-5
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Madhavaram,Madhavaram-5
Ctr-Ch-Satyavathi-Cherlopalle,CTR_CH_SATHYAVATHI_CHERLOPALLE-MB,Madinenipalem,Madinenipalem
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Madireddipalli,Madireddipalle
Ctr_Papa_Gummasamudram,CTR_PAPA_GUMMASAMUDRAM-MB,Madumuru,Madunuru
ctr-pa-Ramasamudram,CTR_PALAR__RAMASAMUDRAM_RAMASAMUDRAM-MB,Magandlapalli,Magandlapalle
ctr_pa_GDNellore_GDNellore,CTR_PALAR__G.D.NELLORE_G.D.NELLORE-MB,Mahadevamangalam,Mahadevamangalam
Ctr-Ch-Bahudaeast-Marrikuntapalle,CTR_CH_BAHUDAEAST_MARRIKUNTAPALLE-MB,Mahal,Mahal
Ctr-Ch-Marripadu-Tarikonda,CTR_CH_MARRIPADUVANKA_TARIKONDA-MB,Mahalrajupalli,Mahalrajupalle
Ctr_Kor_Vijayapuram,CTR_KORATLIAR__VIJAYAPURAM_VIJAYAPURAM-MB,Maharajapuram,Maharaja Puram
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Mahasamudram,Mahasamudram-1
ctr-pa-Niva-Chittoor,CTR_PALAR__NIVA_CHITTOOR-MB,Majara Kotha Palle,Majara Kothapalle
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Makamamba Vilasam,Makamambavilasam
Ctr-Kor-Kundetivanka,CTR_KORATLIAR__KUNDETIVANKA_VEDURUKUPPAM-MB,Makamamba-puram,Makamabapuram
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Malavanikothur,Malavanikothur
Ctr-pa-kuppam vanka,CTR_PALAR__KUPPAMVANKA_KUPPAM-MB,Maldepalli,Maldepalle
ctr-pa-Laddigamvanka-Chowdepalli,CTR_PALAR__LADDIGAMVANKA_CHOWDEPALLE-MB,Malenatham,Malenatham
Ctr-Ch-Regadakalva-Madanapalle,CTR_CH_REGADAKALVA_MADANAPALLE-MB,Malepadu,Malepadu-2
ctr-pa-Godduvanka-Thavanampalli,CTR_PALAR__GODDUVANKA_THAVANAMPALLE-MB,Mallakunta,Mallakunta
Ctr-Swarna-Kalyani_Tiruchanuru,CTR_SWARNA__KALYANI_TIRUCHANURU-MB,Mallamgunta,Mallam Gunta
Ctr-Swarna-Kalyani_Tiruchanuru,CTR_SWARNA__KALYANI_TIRUCHANURU-MB,Mallavaram,Mallavaram-2
Ctr-Arani-Nagalapuram-Nagalapuram,CTR_ARANI__ARANI_NARAYANAVANAM-MB,Mallavaripalem,Mallavaripalem
Ctr-Papa-PTM,CTR_PAPA_PTM VANKA_PTM-MB,Mallela,Mallela-1
Ctr-pa-Kaundinya p1,CTR_PALAR__KOUNDINYA P1_BAIPAGARIPALLE-MB,Mamadugu,Mamadugu
Ctr-Swarna-Panapakam-Panapakam,CTR_SWARNA__PANAPAKAM_PANAPAKAM-MB,Mamanduru,Mamandur-1
Ctr-Swarna-Avvachari Kona-Mamanduru,CTR_SWARNA__AVVACHARIKONA_MAMANDURU-MB,Mamanduru,Mamandur-1
