,,,,CA,NCA,PQA,
,,,,Industrial,Industrial,Industrial,
Sr.no,Watershed code,GW watershed name,village name,Industrial Wells,Industrial Wells,Industrial Wells,Total 
1233,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,A.Kothakota,,,,0
1234,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Durgasamudram,,,,0
1235,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Kondamarri,,,,0
1236,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Virapalli,,,,0
1237,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Suddaguntlapalli,,,,0
1238,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Arikala,,,,0
1239,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Kappalle,,,,0
1240,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Chembakur,,,,0
1241,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Nariganipalli,,,,0
1242,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,R.Nadimpalli,,,,0
1243,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Peddakurapalle,,,,0
1244,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Ramasamudram,,,,0
1245,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Elava nellore,,,,0
1246,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Miniki,,,,0
1247,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Malenatham,,,,0
1248,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Kuduruchimanapalli,,,,0
1249,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Mangalam,,,,0
1250,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Yetavakili,,,,0
1251,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Gomkonda,,,,0
1252,10-C-81-64,ctr-pa-Ramasamudram,Bandlapalli,,,,0
1253,10-C-81-64,ctr-pa-Ramasamudram,Yeturu,,,,0
1254,10-C-81-64,ctr-pa-Ramasamudram,Turlapalli,,,,0
1255,10-C-81-64,ctr-pa-Ramasamudram,Kurijala,,,,0
1256,10-C-81-64,ctr-pa-Ramasamudram,Chokkandlapalli,,,,0
1257,10-C-81-64,ctr-pa-Ramasamudram,Vulapadu,,,,0
1258,10-C-81-64,ctr-pa-Ramasamudram,Mugavadi,,,,0
1259,10-C-81-64,ctr-pa-Ramasamudram,Magandlapalli,,,,0
1260,10-C-81-64,ctr-pa-Ramasamudram,Vanamala Dinne,,,,0
1261,10-C-81-64,ctr-pa-Ramasamudram,Aradigunta,,,,0
1262,10-C-81-64,ctr-pa-Ramasamudram,Melamdoddi,,,,0
1263,10-C-81-64,ctr-pa-Ramasamudram,Punganuru,,,,0
1264,10-C-81-65,Ctr-pa-Peddapanjani,Peddapanjani,,,,0
1265,10-C-81-65,Ctr-pa-Peddapanjani,Karasanapalli,,,,0
1266,10-C-81-65,Ctr-pa-Peddapanjani,Battamdoddi,,,,0
1267,10-C-81-65,Ctr-pa-Peddapanjani,Muthukuru,,,,0
1268,10-C-81-65,Ctr-pa-Peddapanjani,Chalamangalam,,,,0
1269,10-C-81-65,Ctr-pa-Peddapanjani,Bommarajupalli,,,,0
1270,10-C-81-65,Ctr-pa-Peddapanjani,Mudarampalli,,,,0
1271,10-C-81-65,Ctr-pa-Peddapanjani,Nidigunta,,,,0
1272,10-C-81-65,Ctr-pa-Peddapanjani,Chamaneru,,,,0
1273,10-C-81-65,Ctr-pa-Peddapanjani,Appinepalli,,,,0
1274,10-C-81-65,Ctr-pa-Peddapanjani,Pedda Velagathur,,,,0
1275,10-C-81-65,Ctr-pa-Peddapanjani,Sankararayalapeta,,,,0
1276,10-C-81-65,Ctr-pa-Peddapanjani,Shivadi,,,,0
1277,10-C-81-65,Ctr-pa-Peddapanjani,Dandapalli,,,,0
1278,10-C-81-65,Ctr-pa-Peddapanjani,Kalagatur,,,,0
1279,10-C-81-65,Ctr-pa-Peddapanjani,Keelapalle,,,,0
1280,10-C-81-65,Ctr-pa-Peddapanjani,Gundugallu,,,,0
1281,10-C-81-65,Ctr-pa-Peddapanjani,Pasuputtur,,,,0
1282,10-C-81-65,Ctr-pa-Peddapanjani,Gandrajupalle,,,,0
1283,10-C-81-66,Ctr-pa-Kaundinya p1,Maredupalli,,,,0
1284,10-C-81-66,Ctr-pa-Kaundinya p1,Jidimakulapalli,,,,0
1285,10-C-81-66,Ctr-pa-Kaundinya p1,Mamadugu,,,,0
1286,10-C-81-66,Ctr-pa-Kaundinya p1,Pattikonda,,,,0
1287,10-C-81-66,Ctr-pa-Kaundinya p1,Samudrapalli,,,,0
1288,10-C-81-66,Ctr-pa-Kaundinya p1,Karidimadugu,,,,0
1289,10-C-81-66,Ctr-pa-Kaundinya p1,Bayyappagaripalli,,,,0
1290,10-C-81-66,Ctr-pa-Kaundinya p1,Chethapenta,,,,0
1291,10-C-81-66,Ctr-pa-Kaundinya p1,Kurmai,,,,0
1292,10-C-81-66,Ctr-pa-Kaundinya p1,Jallipeta,,,,0
1293,10-C-81-66,Ctr-pa-Kaundinya p1,Morram,,,,0
1294,10-C-81-66,Ctr-pa-Kaundinya p1,Ranginayanipalli,,,,0
1295,10-C-81-66,Ctr-pa-Kaundinya p1,Kolamasanapalli,,,,0
1296,10-C-81-66,Ctr-pa-Kaundinya p1,S.R.Puram,,,,0
1297,10-C-81-66,Ctr-pa-Kaundinya p1,Ayyamreddipalli,,,,0
1298,10-C-81-66,Ctr-pa-Kaundinya p1,Ankemvaripalli,,,,0
1299,10-C-81-66,Ctr-pa-Kaundinya p1,Gundlapalli,,,,0
1300,10-C-81-66,Ctr-pa-Kaundinya p1,Belupalli,,,,0
1301,10-C-81-66,Ctr-pa-Kaundinya p1,Dharmapuri,,,,0
1302,10-C-81-66,Ctr-pa-Kaundinya p1,M.N.Reddipalli,,,,0
1303,10-C-81-66,Ctr-pa-Kaundinya p1,Mulathimmepalli,,,,0
1304,10-C-81-66,Ctr-pa-Kaundinya p1,Erlabanda,,,,0
1305,10-C-81-66,Ctr-pa-Kaundinya p1,Chappidipalli,,,,0
1306,10-C-81-66,Ctr-pa-Kaundinya p1,Nellipatla,,,,0
1307,10-C-81-67,Ctr-pa-Kaigaleru,Baireddipalle,,,,0
1308,10-C-81-67,Ctr-pa-Kaigaleru,P.C.Gunta,,,,0
1309,10-C-81-67,Ctr-pa-Kaigaleru,Kammanapalli,,,,0
1310,10-C-81-67,Ctr-pa-Kaigaleru,Settipalli,,,,0
1311,10-C-81-67,Ctr-pa-Kaigaleru,Lakkanapalli,,,,0
1312,10-C-81-67,Ctr-pa-Kaigaleru,G.C.Palli,,,,0
1313,10-C-81-67,Ctr-pa-Kaigaleru,Alapalli,,,,0
1314,10-C-81-67,Ctr-pa-Kaigaleru,Kambampalli,,,,0
1315,10-C-81-67,Ctr-pa-Kaigaleru,Thirtam,,,,0
1316,10-C-81-67,Ctr-pa-Kaigaleru,Kaigal,,,,0
1317,10-C-81-67,Ctr-pa-Kaigaleru,Ganginayunipalli,,,,0
1318,10-C-81-67,Ctr-pa-Kaigaleru,Dontirallapalle,,,,0
1319,10-C-81-67,Ctr-pa-Kaigaleru,Thothireddypalle,,,,0
1320,10-C-81-67,Ctr-pa-Kaigaleru,R.K.Dinne,,,,0
1321,10-C-81-67,Ctr-pa-Kaigaleru,G.T.Palli,,,,0
1322,10-C-81-67,Ctr-pa-Kaigaleru,K.Natham,,,,0
1323,10-C-81-67,Ctr-pa-Kaigaleru,P.Natham,,,,0
1324,10-C-81-67,Ctr-pa-Kaigaleru,Devadoddi,,,,0
1325,10-C-81-67,Ctr-pa-Kaigaleru,Krishnampalli,,,,0
1326,10-C-81-67,Ctr-pa-Kaigaleru,Javunipalli,,,,0
1327,10-C-81-67,Ctr-pa-Kaigaleru,Gonumakulapalli,,,,0
1328,10-C-81-67,Ctr-pa-Kaigaleru,Thotakanuma,,,,0
1329,10-C-81-68,Ctr-pa-Duggamma eru,V.Kota,,,,0
1330,10-C-81-68,Ctr-pa-Duggamma eru,Kumbarlapalli,,,,0
1331,10-C-81-68,Ctr-pa-Duggamma eru,Nernipalli,,,,0
1332,10-C-81-68,Ctr-pa-Duggamma eru,TPGPalli,,,,0
1333,10-C-81-68,Ctr-pa-Duggamma eru,Paipalli,,,,0
1334,10-C-81-68,Ctr-pa-Duggamma eru,Bodiguttapalli,,,,0
1335,10-C-81-68,Ctr-pa-Duggamma eru,Peddanapalli,,,,0
1336,10-C-81-68,Ctr-pa-Duggamma eru,Papepalli,,,,0
1337,10-C-81-68,Ctr-pa-Duggamma eru,Hanumapalli,,,,0
1338,10-C-81-68,Ctr-pa-Duggamma eru,Patrapalli,,,,0
1339,10-C-81-68,Ctr-pa-Duggamma eru,gudipalli,,,,0
1340,10-C-81-68,Ctr-pa-Duggamma eru,Bairupalli,,,,0
1341,10-C-81-68,Ctr-pa-Duggamma eru,Pbarnepalli,,,,0
1342,10-C-81-68,Ctr-pa-Duggamma eru,Pamuganipalli,,,,0
1343,10-C-81-68,Ctr-pa-Duggamma eru,Ogu,,,,0
1344,10-C-81-68,Ctr-pa-Duggamma eru,Mattiguttapalli,,,,0
1345,10-C-81-68,Ctr-pa-Duggamma eru,Yalakallu,,,,0
1346,10-C-81-68,Ctr-pa-Duggamma eru,M.doddi,,,,0
1347,10-C-81-68,Ctr-pa-Duggamma eru,B.C.Palli,,,,0
1348,10-C-81-68,Ctr-pa-Duggamma eru,C.M.Palli,,,,0
1349,10-C-81-68,Ctr-pa-Duggamma eru,K.G.Palli,,,,0
1350,10-C-81-68,Ctr-pa-Duggamma eru,S.b.Palli,,,,0
1351,10-C-81-68,Ctr-pa-Duggamma eru,Kothakota,,,,0
1352,10-C-81-68,Ctr-pa-Duggamma eru,Jola.v.palli,,,,0
1353,10-C-81-68,Ctr-pa-Duggamma eru,Pandyalamadugu,,,,0
1354,10-C-81-68,Ctr-pa-Duggamma eru,Gorivimakulapalli,,,,0
1355,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Peddur,,,,0
1356,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Ramakuppam,,,,0
1357,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Kempasamudram,,,,0
1358,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Thimmasamudram,,,,0
1359,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Chennareddipalli,,,,0
1360,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Athikuppam,,,,0
1361,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Manendram,,,,0
1362,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Muddanapalli,,,,0
1363,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Bandarlapalli,,,,0
1364,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Giddapalle,,,,0
1365,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Pamuboyanapalli,,,,0
1366,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Kenchanaballa,,,,0
1367,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Pacharlamakulapalli,,,,0
1368,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Reddivanipodu,,,,0
1369,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Papireddivuru,,,,0
1370,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Virnamala,,,,0
1371,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Balaobanapalli,,,,0
1372,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Vijalapuram,,,,0
1373,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Kadasinakupam,,,,0
1374,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Killakipodu,,,,0
1375,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Battuvaripalli,,,,0
1376,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Ankireddipipalle,,,,0
1377,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Vusiniganipalli,,,,0
1378,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Peddaganuru,,,,0
1379,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Govindapalli,,,,0
1380,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Jowkupalli,,,,0
1381,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Balla,,,,0
1382,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Krishnapuram dinne,,,,0
1383,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Bondalagunta,,,,0
1384,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Singasamudram,,,,0
1385,10-C-81-70,Ctr-pa-Palar east,Baippareddla palle,,,,0
1386,10-C-81-70,Ctr-pa-Palar east,Rajupeta,,,,0
1387,10-C-81-70,Ctr-pa-Palar east,Peddakurabalapalle,,,,0
1388,10-C-81-70,Ctr-pa-Palar east,Konganapalle,,,,0
1389,10-C-81-70,Ctr-pa-Palar east,Kollupalle,,,,0
1390,10-C-81-70,Ctr-pa-Palar east,Cheldiganipalle,,,,0
1391,10-C-81-70,Ctr-pa-Palar east,Kongatam,,,,0
1392,10-C-81-70,Ctr-pa-Palar east,Padigalakuppam,,,,0
1393,10-C-81-70,Ctr-pa-Palar east,Vibutiyellagaram,,,,0
1394,10-C-81-70,Ctr-pa-Palar east,Chinnakongatam,,,,0
1395,10-C-81-70,Ctr-pa-Palar east,Sivunikuppam,,,,0
1396,10-C-81-70,Ctr-pa-Palar east,N.Dasarlapalle,,,,0
1397,10-C-81-70,Ctr-pa-Palar east,C.G.palle,,,,0
1398,10-C-81-70,Ctr-pa-Palar east,M.Krishnapuram,,,,0
1399,10-C-81-70,Ctr-pa-Palar east,Gundusettipalle,,,,0
1400,10-C-81-70,Ctr-pa-Palar east,M.Santhampalle,,,,0
1401,10-C-81-70,Ctr-pa-Palar east,Sonneganipalle,,,,0
1402,10-C-81-70,Ctr-pa-Palar east,Dandikuppam,,,,0
1403,10-C-81-70,Ctr-pa-Palar east,Nallarallapalle,,,,0
1404,10-C-81-70,Ctr-pa-Palar east,Chowdampalle,,,,0
1405,10-C-81-70,Ctr-pa-Palar east,Kadirmuthanapalle,,,,0
1406,10-C-81-70,Ctr-pa-Palar east,Vetagirikotturu,,,,0
1407,10-C-81-70,Ctr-pa-Palar east,Kolamadugu,,,,0
1408,10-C-81-70,Ctr-pa-Palar east,Ammavaripeta,,,,0
1409,10-C-81-70,Ctr-pa-Palar east,Santhampalle,,,,0
1410,10-C-81-70,Ctr-pa-Palar east,Sivaramapuram,,,,0
1411,10-C-81-70,Ctr-pa-Palar east,Nanjampeta,,,,0
1412,10-C-81-70,Ctr-pa-Palar east,Kangundi,,,,0
1413,10-C-81-70,Ctr-pa-Palar east,Venkateshapuram,,,,0
1414,10-C-81-70,Ctr-pa-Palar east,Kangundi R.F.,,0,,0
1415,10-C-81-71,Ctr-pa-palar west,Dasegannur,,,,0
1416,10-C-81-71,Ctr-pa-palar west,Saatu,,,,0
1417,10-C-81-71,Ctr-pa-palar west,Rallabuduguru,,,,0
1418,10-C-81-71,Ctr-pa-palar west,Gunjarlapalli,,,,0
1419,10-C-81-71,Ctr-pa-palar west,Chintakampalli,,,,0
1420,10-C-81-71,Ctr-pa-palar west,Thumsi,,,,0
1421,10-C-81-71,Ctr-pa-palar west,Gesikapalli,,,,0
1422,10-C-81-71,Ctr-pa-palar west,Konerukuppam,,,,0
1423,10-C-81-71,Ctr-pa-palar west,Bendanakuppam,,,,0
1424,10-C-81-71,Ctr-pa-palar west,Pedduru,,,,0
1425,10-C-81-71,Ctr-pa-palar west,Anikera,,,,0
1426,10-C-81-71,Ctr-pa-palar west,Bellakogila,,,,0
1427,10-C-81-71,Ctr-pa-palar west,Varadagandlapalli,,,,0
1428,10-C-81-71,Ctr-pa-palar west,Regadidinnepalli,,,,0
1429,10-C-81-71,Ctr-pa-palar west,Nallapareddivuru,,,,0
1430,10-C-81-71,Ctr-pa-palar west,Settiballa,,,,0
1431,10-C-81-71,Ctr-pa-palar west,Motakothuru,,,,0
1432,10-C-81-71,Ctr-pa-palar west,Kanemakulapalli,,,,0
1433,10-C-81-71,Ctr-pa-palar west,Boyanapalli,,,,0
1434,10-C-81-71,Ctr-pa-palar west,Joniganuru,,,,0
1435,10-C-81-71,Ctr-pa-palar west,Morasanapalli,,,,0
1436,10-C-81-71,Ctr-pa-palar west,Jalliganipalli,,,,0
1437,10-C-81-71,Ctr-pa-palar west,Kanamaladoddi,,,,0
1438,10-C-81-71,Ctr-pa-palar west,Bantimadugu Gollapalli,,,,0
1439,10-C-81-71,Ctr-pa-palar west,Karlaguntla,,,,0
1440,10-C-81-71,Ctr-pa-palar west,Chimanapalli,,,,0
1441,10-C-81-71,Ctr-pa-palar west,Kadapalli,,,,0
1442,10-C-81-71,Ctr-pa-palar west,Thammiganipalli,,,,0
1443,10-C-81-71,Ctr-pa-palar west,Preethi chamanuru,,,,0
1444,10-C-81-71,Ctr-pa-palar west,Madanapalli,,,,0
1445,10-C-81-71,Ctr-pa-palar west,Poduru,,,,0
1446,10-C-81-71,Ctr-pa-palar west,Bennayanuru,,,,0
1447,10-C-81-71,Ctr-pa-palar west,Kadiri obanapalli,,,,0
1448,10-C-81-71,Ctr-pa-palar west,Arimuthanapalli,,,,0
1449,10-C-81-71,Ctr-pa-palar west,Reddlapalli,,,,0
1450,10-C-81-71,Ctr-pa-palar west,Jeedimanipalli,,,,0
1451,10-C-81-71,Ctr-pa-palar west,Chillamanipalle,,,,0
1452,10-C-81-71,Ctr-pa-palar west,Donkumanipalli,,,,0
1453,10-C-81-71,Ctr-pa-palar west,Veduruguttapalli,,,,0
1454,10-C-81-71,Ctr-pa-palar west,Sonnegownipalli,,,,0
1455,10-C-81-71,Ctr-pa-palar west,Chinnaradoddi,,,,0
1456,10-C-81-71,Ctr-pa-palar west,Gollapalle dinne,,,,0
1457,10-C-81-71,Ctr-pa-palar west,Anchinayanikuppam,,,,0
1458,10-C-81-72,Ctr-pa-kuppam vanka,Karamatla,,,,0
1459,10-C-81-72,Ctr-pa-kuppam vanka,Muddanapalli,,,,0
1460,10-C-81-72,Ctr-pa-kuppam vanka,D.Tippanapalli,,,,0
1461,10-C-81-72,Ctr-pa-kuppam vanka,Gudipalli,,,,0
1462,10-C-81-72,Ctr-pa-kuppam vanka,Irisiganipalli,,,,0
1463,10-C-81-72,Ctr-pa-kuppam vanka,Bijjiganipalle,,,,0
1464,10-C-81-72,Ctr-pa-kuppam vanka,Vontipalli,,,,0
1465,10-C-81-72,Ctr-pa-kuppam vanka,Kotachembagiri,,,,0
1466,10-C-81-72,Ctr-pa-kuppam vanka,Avulathimmenapalli,,,,0
1467,10-C-81-72,Ctr-pa-kuppam vanka,Chinnagollapalle,,,,0
1468,10-C-81-72,Ctr-pa-kuppam vanka,Pogurupalli,,,,0
1469,10-C-81-72,Ctr-pa-kuppam vanka,Lingapuramdinne,,,,0
1470,10-C-81-72,Ctr-pa-kuppam vanka,Dasinenipalli,,,,0
1471,10-C-81-72,Ctr-pa-kuppam vanka,Sanganapalli,,,,0
1472,10-C-81-72,Ctr-pa-kuppam vanka,Burugulapalli,,,,0
1473,10-C-81-72,Ctr-pa-kuppam vanka,Boyanapalli,,,,0
1474,10-C-81-72,Ctr-pa-kuppam vanka,Malavanikothur,,,,0
1475,10-C-81-72,Ctr-pa-kuppam vanka,Kodiganipalli,,,,0
1476,10-C-81-72,Ctr-pa-kuppam vanka,Anganamalakothur,,,,0
1477,10-C-81-72,Ctr-pa-kuppam vanka,Gundlasagaram,,,,0
1478,10-C-81-72,Ctr-pa-kuppam vanka,Nakkanapalli,,,,0
1479,10-C-81-72,Ctr-pa-kuppam vanka,Maldepalli,,,,0
1480,10-C-81-72,Ctr-pa-kuppam vanka,Kotapalli,,,,0
1481,10-C-81-72,Ctr-pa-kuppam vanka,Sodiganipalli,,,,0
1482,10-C-81-72,Ctr-pa-kuppam vanka,Chikatipalli,,,,0
1483,10-C-81-72,Ctr-pa-kuppam vanka,Sonnarasanapalli,,,,0
1484,10-C-81-72,Ctr-pa-kuppam vanka,Annagarlapalli,,,,0
1485,10-C-81-72,Ctr-pa-kuppam vanka,Kakinayani chigurupalle,,,,0
1486,10-C-81-72,Ctr-pa-kuppam vanka,Dinnepalli,,,,0
1487,10-C-81-72,Ctr-pa-kuppam vanka,Thimmanayanipalli,,,,0
1488,10-C-81-72,Ctr-pa-kuppam vanka,Beggilapalli,,,,0
1489,10-C-81-72,Ctr-pa-kuppam vanka,Gokarlapalli,,,,0
1490,10-C-81-72,Ctr-pa-kuppam vanka,Nalagampalli,,,,0
1491,10-C-81-72,Ctr-pa-kuppam vanka,114 Settipalle,,,,0
1492,10-C-81-72,Ctr-pa-kuppam vanka,115 Settipalle,,,,0
1493,10-C-81-72,Ctr-pa-kuppam vanka,Kanamanapalli,,,,0
1494,10-C-81-72,Ctr-pa-kuppam vanka,Yamaganipalli,,,,0
1495,10-C-81-72,Ctr-pa-kuppam vanka,Agaram,,,,0
1496,10-C-81-72,Ctr-pa-kuppam vanka,Vengapalli,,,,0
1497,10-C-81-72,Ctr-pa-kuppam vanka,Kuppuganipalli,,,,0
1498,10-C-81-72,Ctr-pa-kuppam vanka,Sirigiripalli,,,,0
1499,10-C-81-72,Ctr-pa-kuppam vanka,Kuppam,,,,0
1500,10-C-81-72,Ctr-pa-kuppam vanka,Bairuganipalli,,,,0
1501,10-C-81-72,Ctr-pa-kuppam vanka,Chinnakurabalapalli,,,,0
1502,10-C-81-72,Ctr-pa-kuppam vanka,Guttapalle,,,,0
1503,10-C-81-72,Ctr-pa-kuppam vanka,Boggupalli,,,,0
1504,10-C-81-72,Ctr-pa-kuppam vanka,Enjanuru,,,,0
1505,10-C-81-72,Ctr-pa-kuppam vanka,Bandasettipalli,,,,0
1506,10-C-81-72,Ctr-pa-kuppam vanka,Sigalapalli,,,,0
1507,10-C-81-72,Ctr-pa-kuppam vanka,Samaguttapalli,,,,0
1508,10-C-81-72,Ctr-pa-kuppam vanka,P.B.Nattam,,,,0
1509,10-C-81-72,Ctr-pa-kuppam vanka,C.B.Nattam,,,,0
1510,10-C-81-72,Ctr-pa-kuppam vanka,Ekarlapalli,,,,0
1511,10-C-81-72,Ctr-pa-kuppam vanka,Kamathanuru,,,,0
1512,10-C-81-72,Ctr-pa-kuppam vanka,Kathimanipalli,,,,0
1513,10-C-81-72,Ctr-pa-kuppam vanka,Chinnaparthikunta,,,,0
1514,10-C-81-73,Ctr-pa-Chinnaeru,Kuttiganipalli,,,,0
1515,10-C-81-73,Ctr-pa-Chinnaeru,Vasanadu,,,,0
1516,10-C-81-73,Ctr-pa-Chinnaeru,Vasanadu gollapalli,,,,0
1517,10-C-81-73,Ctr-pa-Chinnaeru,Molakalapalli,,,,0
1518,10-C-81-73,Ctr-pa-Chinnaeru,Peddaboggupalli,,,,0
1519,10-C-81-73,Ctr-pa-Chinnaeru,Bodaguttapalli,,,,0
1520,10-C-81-73,Ctr-pa-Chinnaeru,Nadimuru,,,,0
1521,10-C-81-73,Ctr-pa-Chinnaeru,Gudlakadiri palli,,,,0
1522,10-C-81-73,Ctr-pa-Chinnaeru,Paipalyam,,,,0
1523,10-C-81-73,Ctr-pa-Chinnaeru,Chinnaboggupalli,,,,0
1524,10-C-81-73,Ctr-pa-Chinnaeru,Chekkanatham,,,,0
1525,10-C-81-73,Ctr-pa-Chinnaeru,Kanamapacherlapalli,,,,0
1526,10-C-81-73,Ctr-pa-Chinnaeru,Ponnanguru,,,,0
1527,10-C-81-73,Ctr-pa-Chinnaeru,Mettakadinuru,,,,0
1528,10-C-81-73,Ctr-pa-Chinnaeru,Mittapalle,,,,0
1529,10-C-81-73,Ctr-pa-Chinnaeru,Avulanatham,,,,0
1530,10-C-81-73,Ctr-pa-Chinnaeru,Noolakunta,,,,0
1531,10-C-81-73,Ctr-pa-Chinnaeru,Nimmakampalle,,,,0
1532,10-C-81-73,Ctr-pa-Chinnaeru,Kothapalli,,,,0
1533,10-C-81-73,Ctr-pa-Chinnaeru,Sajjalapalle,,,,0
1534,10-C-81-73,Ctr-pa-Chinnaeru,Kakimadugu,,,,0
1535,10-C-81-73,Ctr-pa-Chinnaeru,Kunjeganuru,,,,0
1536,10-C-81-73,Ctr-pa-Chinnaeru,Peddagopanapalli,,,,0
1537,10-C-81-73,Ctr-pa-Chinnaeru,Vendugampalli,,,,0
1538,10-C-81-73,Ctr-pa-Chinnaeru,Bevanapalli,,,,0
1539,10-C-81-73,Ctr-pa-Chinnaeru,Palarlapalli,,,,0
1540,10-C-81-73,Ctr-pa-Chinnaeru,Krishnadasanapalli,,,,0
1541,10-C-81-73,Ctr-pa-Chinnaeru,Yanadipalli,,,,0
1542,10-C-81-73,Ctr-pa-Chinnaeru,Rajanam,,,,0
1543,10-C-81-73,Ctr-pa-Chinnaeru,Varamanur,,,,0
1544,10-C-81-73,Ctr-pa-Chinnaeru,Gudlanayanipalli,,,,0
1545,10-C-81-73,Ctr-pa-Chinnaeru,Vurinayanipalli,,,,0
1546,10-C-81-73,Ctr-pa-Chinnaeru,Vurinayanikothuru,,,,0
1547,10-C-81-73,Ctr-pa-Chinnaeru,Jarugu,,,,0
1548,10-C-81-73,Ctr-pa-Chinnaeru,Porakutlapalli,,,,0
1549,10-C-81-73,Ctr-pa-Chinnaeru,Chillaralapalli,,,,0
1550,10-C-81-73,Ctr-pa-Chinnaeru,Bathalapalli,,,,0
1551,10-C-81-73,Ctr-pa-Chinnaeru,Kurmenipalli,,,,0
1552,10-C-81-73,Ctr-pa-Chinnaeru,Vurlaobanapalli,,,,0
1553,10-C-81-73,Ctr-pa-Chinnaeru,Marepalli,,,,0
1554,10-C-81-73,Ctr-pa-Chinnaeru,Gottappanagaripalli,,,,0
1555,10-C-81-73,Ctr-pa-Chinnaeru,Gonuguru,,,,0
1556,10-C-81-73,Ctr-pa-Chinnaeru,Peddapartikunta,,,,0
1557,10-C-81-73,Ctr-pa-Chinnaeru,Alugumanipalli,,,,0
1558,10-C-81-73,Ctr-pa-Chinnaeru,Onnappanayani kothur,,,,0
1559,10-C-81-73,Ctr-pa-Chinnaeru,Tali Agraharam,,,,0
1560,10-C-81-73,Ctr-pa-Chinnaeru,Kotamakonapalli,,,,0
1561,10-C-81-73,Ctr-pa-Chinnaeru,Jarugukonda,,,,0
1562,10-C-81-74,Ctr-ponniar-Bisanatham,Peddagollapalli,,,,0
1563,10-C-81-74,Ctr-ponniar-Bisanatham,Bisanatham,,,,0
1564,10-C-81-74,Ctr-ponniar-Bisanatham,Athinatham,,,,0
1565,10-C-81-75,Ctr-Pa-Adavibuduguru,Adivimolakalapalli,,,,0
1566,10-C-81-75,Ctr-Pa-Adavibuduguru,T.Chadumuru,,,,0
1567,10-C-81-75,Ctr-Pa-Adavibuduguru,Chinnaobba,,,,0
1568,10-C-81-75,Ctr-Pa-Adavibuduguru,Adavibuduguru,,,,0
1569,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Ramapuram,,1,,
1570,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Rajanagaram,,1,,
1571,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Appambattu,,1,,
1572,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Ramagiri,,1,,
1573,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kadivedu,1,,,
1574,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,SS Puram,,1,,
1575,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Velluru,,1,,
