GW Watershed Name,Iwm basin names,GW Village Name,iwm village names
NLR_C_74_PERIMIDI,NLR_C_74_PERIMIDI-MB,Karuru,Karuru
NLR_C_74_DUGGARAJUPATNAM,NLR_C_74_DUGGARAJUPATNA-MB,Kasipuram,Kasipuram
NLR_C_61_KOTTAPETA,NLR_C_61_KOTTAPETA-MB,Kasturinaidupalle,Kasturinaidupalle
NLR_C_73_GONUPALLE,NLR_C_73_GONUPALLI-MB,KasulanatiKandriga,Kasulanativari Khandrika
NLR_C_73_KASUMUR,NLR_C_73_KASUMUR-MB,Kasumuru,Kasumuru
NLR_C_62_GOTTIGUNDALA,NLR_C_62_GOTTIGUNDALA-MB,Katepalli,Katepalle
NLR_C_73_BALAYAPALLE,NLR_C_73_BALAYAPALLE-MB,Katragunta,Katragunta-1
NLR_C_72_KODAVALUR,NLR_C_72_KODAVALUR-MB,Katrayapadu,Katrayapadu
NLR_C_73_KASUMUR,NLR_C_73_KASUMUR-MB,Kattuvapalle,Kattuvapalle
NLR_C_74_NELAPATTU,NLR_C_74_NELAPATTU-MB,Kattuvapalli,Kattuvapalle-1
NLR_C_62_KAVALI,NLR_C_62_KAVALI-MB,Kavali  II ,Kavali Bit - II (Rural)
NLR_C_62_KAVALI,NLR_C_62_KAVALI-MB,Kavali I (U),Kavali (M)
NLR_C_72_A.S.PETA,NLR_C_72_A.S.PETA-MB,Kavali yadavalli,Kavali Yadavalli
NLR_C_72_A.S.PETA,NLR_C_72_A.S.PETA-MB,Kavalimustapuram,Kavali Musthapuram
NLR_C_72_KOVUR,NLR_C_72_KOVUR-MB,Kavetipalem,Kavetipalem
NLR_C_73_BALAYAPALLE,NLR_C_73_BALAYAPALLE-MB,Kayyuru,Kayyuru
NLR_C_72_CHEJARLA,NLR_C_72_CHEJARLA-MB,Kesamanenipalle,Kesamanenipalle
NLR_C_62_BRAHMANAKRAKA,NLR_C_62_BRAHMANAKRAKA-MB,Kesavaram,Kesavaram
NLR_C_74_KOTA,NLR_C_74_KOTA-MB,Kesavaram,Kesavaram
NLR_C_76_YEKOLLU,NLR_C_76_YEKOLLU-MB,Kesavareddipalem,Kesavareddipalem
NLR_C_72_GANDLAVEEDU,NLR_C_62_GANDLAVEEDU-MB,Kistipuram A,Kistipuram
NLR_C_62_BRAHMANAKRAKA,NLR_C_62_BRAHMANAKRAKA-MB,Kodandaramapuram,Kodandaramapuram
NLR_C_72_KODAVALUR,NLR_C_72_KODAVALUR-MB,Kodavalur,Kodavalur-1
NLR_C_74_DUGGARAJUPATNAM,NLR_C_74_DUGGARAJUPATNA-MB,Kodiwaka,Kodiwaka
NLR_C_73_MUTTUKUR,NLR_C_73_MUTTUKUR-MB,Koduru I,KODURU - I
NLR_C_73_MUTTUKUR,NLR_C_73_MUTTUKUR-MB,Koduru Khandriga,Koduru Khandrika
NLR_C_73_MUTTUKUR,NLR_C_73_MUTTUKUR-MB,Koduru-II,KODURU - II
NLR_C_74_YAKASIRI,NLR_C_74_YAKASIRI-MB,Kogili,Kogili
NLR_C_75_REDDYPALEM,NLR_C_75_REDDYPALEM-MB,Kokkupalem,Kokkupalem
NLR_C_72_A.S.PETA,NLR_C_72_A.S.PETA-MB,Kolagatla,Kolagatla
NLR_C_73_KASUMUR,NLR_C_73_KASUMUR-MB,Kolanukuduru,Kolanukuduru
NLR_C_72_NELLORE,NLR_C_72_NELLORE-MB,Komarika,Komarika
NLR_C_73_DEGAPUDI,NLR_C_73_DEGAPUDI-MB,Komatigunta rajupalem,Komatigunta Rajupalem
