"Sr.no",,,"Village name","T.Area (ha)","Watershed command area ",,,,"Watershed Non command Area",,,,"Watershed poor quality Area",,,,,,,,,,,,,,,,,
,"Water shed code","Watershed name",,,"Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total",,,,,,,,,,,,,,
107,"09_C_72_12","NLR_C_72_A.S.PETA","Kothapeta",852,0,,,,852,,,852,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",7,"Kaligiri ",9128070170117,17,"Kothapeta"
108,"09_C_72_12","NLR_C_72_A.S.PETA","Vinjamur ",7307,0,,,,7177,130,1123,7307,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",8,"Vinjamur ",9124080110110,11,"Vinjamur "
109,"09_C_72_12","NLR_C_72_A.S.PETA","Bukkapuram",391,0,,,,391,0,0,391,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",8,"Vinjamur ",9128080120111,12,"Bukkapuram"
110,"09_C_72_12","NLR_C_72_A.S.PETA","Chandrapadia",799,0,,,,799,,0,799,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",8,"Vinjamur ",9128080130112,13,"Chandrapadia"
111,"09_C_72_12","NLR_C_72_A.S.PETA","Chintalapalem",559,0,,,,551,8,0,559,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",8,"Vinjamur ",9128080140113,14,"Chintalapalem"
112,"09_C_72_12","NLR_C_72_A.S.PETA","Nabbinagaram",416,0,,,,376,40,0,416,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",12,"Atmakur",9128120070105,7,"Nabbinagaram"
113,"09_C_72_12","NLR_C_72_A.S.PETA","Pamidipadu",328,0,,,,288,40,0,328,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",12,"Atmakur ",9128120080106,8,"Pamidipadu"
114,"09_C_72_12","NLR_C_72_A.S.PETA","Nellorepalem",1250,1200,50,119,1250,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",12,"Atmakur ",9128120090107,9,"Nellorepalem"
115,"09_C_72_12","NLR_C_72_A.S.PETA","Atmakur ",5737,0,,,,5717,20,0,5737,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",12,"Atmakur ",9128120200122,20,"Atmakur "
116,"09_C_72_12","NLR_C_72_A.S.PETA","Vasili",892,0,,,,892,,0,892,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",12,"Atmakur",9128120210124,21,"Vasili"
117,"09_C_72_12","NLR_C_72_A.S.PETA","Dubagunta",1431,0,,,,1431,,350,1431,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130010101,1,"Dubagunta"
118,"09_C_72_12","NLR_C_72_A.S.PETA","Chowtabheemavaram",1993,0,,,,1983,10,0,1993,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130020102,2,"Chowtabheemavaram"
119,"09_C_72_12","NLR_C_72_A.S.PETA","Gudipadu",3289,0,,,,3079,210,753,3289,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130030103,3,"Gudipadu"
120,"09_C_72_12","NLR_C_72_A.S.PETA","Gumparlapadu",1322,0,,,,1322,,,1322,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130040104,4,"Gumparlapadu"
121,"09_C_72_12","NLR_C_72_A.S.PETA","Pandipadu",797,0,,,,797,,0,797,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130050105,5,"Pandipadu"
122,"09_C_72_12","NLR_C_72_A.S.PETA","Peddaabbipuram",767,0,,,,747,20,175,767,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130060106,6,"Peddaabbipuram"
123,"09_C_72_12","NLR_C_72_A.S.PETA","Rajavolu",2326,0,,,,2236,90,825,2326,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130070107,7,"Rajavolu"
124,"09_C_72_12","NLR_C_72_A.S.PETA","Ponugodu",1478,0,,,,1462,16,431,1478,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130080108,8,"Ponugodu"
125,"09_C_72_12","NLR_C_72_A.S.PETA","Anumasamudrampeta",397,397,,,397,0,,0,,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130090109,9,"Anumasamudrampeta"
126,"09_C_72_12","NLR_C_72_A.S.PETA","Kakarlapadu",1249,0,,,,1249,,,1249,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130100110,10,"Kakarlapadu"
127,"09_C_72_12","NLR_C_72_A.S.PETA","Zammavaram",735,0,,,,735,0,0,735,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130110110,11,"Zammavaram"
128,"09_C_72_12","NLR_C_72_A.S.PETA","Kavali yadavalli",1219,1189,30,,1219,0,,0,,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130120111,12,"Kavali yadavalli"
129,"09_C_72_12","NLR_C_72_A.S.PETA","Velpulagunta",644,0,,,,644,,,644,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130130112,13,"Velpulagunta"
130,"09_C_72_12","NLR_C_72_A.S.PETA","Akbarabad",371,0,,,,371,,0,371,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130150113,15,"Akbarabad"
131,"09_C_72_12","NLR_C_72_A.S.PETA","Chiramana",3916,0,,,,3916,,,3916,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130160114,16,"Chiramana"
132,"09_C_72_12","NLR_C_72_A.S.PETA","Chandalurupadu",302,0,,,,302,,,302,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130170109,17,"Chandalurupadu"
133,"09_C_72_12","NLR_C_72_A.S.PETA","Anumasamudram",2554,0,,,,2554,,73,2554,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130180115,18,"Anumasamudram"
134,"09_C_72_12","NLR_C_72_A.S.PETA","Kuppurupadu",853,0,,,,853,,0,853,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130190118,19,"Kuppurupadu"
135,"09_C_72_12","NLR_C_72_A.S.PETA","Kondameedikonduru",601,0,,,,561,40,101,601,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",13,"Anumasamudrampeta",9128130200117,20,"Kondameedikonduru"
136,"09_C_72_12","NLR_C_72_A.S.PETA","Peramana",2192,0,,,,2142,50,0,2192,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",19,"Sangam",9128190010101,1,"Peramana"
137,"09_C_72_12","NLR_C_72_A.S.PETA","Neelayapalem",389,0,,,,389,,0,389,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",19,"Sangam",9128190020102,2,"Neelayapalem"
138,"09_C_72_12","NLR_C_72_A.S.PETA","Kolagatla",1577,1577,,,1577,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_C_72_12","NLR_C_72_A.S.PETA",9,"Nellore",19,"Sangam ",9128190030103,3,"Kolagatla"
140,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Yerrakonda hills",854,0,,,0,0.001,854,,854.001,0.01,,,0.01,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",11,"Marripadu ",,0,"Yerrakonda hills"
141,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Velikonda hills",6667,0,,,0,0.001,6667,,6667.001,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",11,"Marripadu ",,0,"Velikonda hills"
142,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Naginenigunta",915,0,,,0,915,,,915,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",11,"Marripadu ",9124110140114,14,"Naginenigunta"
143,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Singannapalle",2918,0,,,0,2858,60,1607,2918,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",11,"Marripadu ",9124110150115,15,"Singannapalle"
144,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Padamatinaidupalle",2021,0,,,0,2021,,565,2021,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",11,"Marripadu ",9124110160116,16,"Padamatinaidupalle"
145,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Chunchuluru",1628,0,,,0,1628,,,1628,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",11,"Marripadu ",9124110170117,17,"Chunchuluru"
146,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Pallavolu",2241,0,,,,2241,,45,2241,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",11,"Marripadu ",9124110180118,18,"Pallavolu"
147,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Ponguru",5952,0,,,,5952,,0,5952,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",11,"Marripadu ",9124110190119,19,"Ponguru"
148,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Bandarupalli",1804,0,,,,1804,,0,1804,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",12,"Atmakur ",9128120170116,17,"Bandarupalli"
149,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Kanupurupalli",741,0,,,,741,,0,741,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",12,"Atmakur ",9128120180118,18,"Kanupurupalli"
150,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Velikonda hills",3254,0,,,,0.001,3254,,3254.001,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram ",,0,"Velikonda hills"
151,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Chapuralllapalle",367,0,,,,367,,,367,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram ",9128210010101,1,"Chapuralllapalle"
152,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Bommavaram",2806,0,,,,2406,400,1379,2806,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram ",9128210020101,2,"Bommavaram"
153,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Tholijapuram",213,0,,,,213,0,0,213,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram ",9128210030101,3,"Tholijapuram"
154,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Gowravaram",2046,0,,,,1616,430,1086,2046,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram ",9128210040102,4,"Gowravaram"
155,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Amanichiruvella",1026,1026,,353,1026,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram",9128210050103,5,"Amanichiruvella"
156,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Inagalur",1301,1301,,78,1301,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram",9128210060104,6,"Inagalur"
157,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Anantasagaram",3632,3372,260,816,3632,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram ",9128210070106,7,"Anantasagaram"
158,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Kamereddipadu",682,662,20,0,682,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram ",9128210080109,8,"Kamereddipadu"
159,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Mangupalle",2635,2485,150,1310,2635,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram ",9128210090110,9,"Mangupalle"
160,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Patalapalle",1034,1034,,242,1034,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram ",9128210100113,10,"Patalapalle"
161,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Padamatikambhampadu",1958,1958,,741,1958,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram ",9128210110114,11,"Padamatikambhampadu"
162,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Somasila",436,436,,,436,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram ",9128210120115,12,"Somasila"
163,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Uppalapadu",899,899,,,899,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram ",9128210130116,13,"Uppalapadu"
164,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Varikuntapadu",670,0,0,,,670,,98,670,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram ",9128210140117,14,"Varikuntapadu"
165,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Bedusupalli",832,832,,0,832,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram",9128210150118,15,"Bedusupalli"
166,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Devarayapalli-1",1463,1423,40,66,1463,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram",9128210160120,16,"Devarayapalli-1"
167,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Devarayapalli-II",1143,1143,0,457,1143,0,0,,,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram",9128210170121,17,"Devarayapalli-II"
168,"09_c_72_15","NLR_C_72_ANANTASAGARAM","Revuru",1239,0,,0,,1239,,,1239,0,,,,,,"Penna",,"Lower Pennar","09_c_72_15","NLR_C_72_ANANTASAGARAM",9,"Nellore",21,"Anantasagaram",9128210190123,19,"Revuru"
170,"09_C_72_17","NLR_C_72_CHEJARLA","Yanamadala",709,0,,,,709,,,709,0.01,,,0.01,,,"Penna",,"Lower Pennar","09_C_72_17","NLR_C_72_CHEJARLA",9,"Nellore",20,"Chejarla ",9128200020103,2,"Yanamadala"
171,"09_C_72_17","NLR_C_72_CHEJARLA","Chejarla",3155,3125,30,,3155,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_C_72_17","NLR_C_72_CHEJARLA",9,"Nellore",20,"Chejarla ",9128200030104,3,"Chejarla"
172,"09_C_72_17","NLR_C_72_CHEJARLA","Timmayapalem",933,933,,,933,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_C_72_17","NLR_C_72_CHEJARLA",9,"Nellore",20,"Chejarla ",9128200040107,4,"Timmayapalem"
173,"09_C_72_17","NLR_C_72_CHEJARLA","Kalayapalem",552,552,0,0,552,0,0,0,,0,,,,,,"Penna",,"Lower Pennar","09_C_72_17","NLR_C_72_CHEJARLA",9,"Nellore",20,"Chejarla ",9128200050121,15,"Kalayapalem"
174,"09_C_72_17","NLR_C_72_CHEJARLA","Nagulavellaturu",1955,1955,,,1955,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_C_72_17","NLR_C_72_CHEJARLA",9,"Nellore",20,"Chejarla ",9128200160121,16,"Nagulavellaturu"
175,"09_C_72_17","NLR_C_72_CHEJARLA","Billupadu",683,683,,,683,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_C_72_17","NLR_C_72_CHEJARLA",9,"Nellore",20,"Chejarla ",9128200170121,17,"Billupadu"
176,"09_C_72_17","NLR_C_72_CHEJARLA","Kakivoya",1536,1536,,,1536,0,,,,0,,,,,,"Penna",,"Lower Pennar","09_C_72_17","NLR_C_72_CHEJARLA",9,"Nellore",20,"Chejarla ",9128200180122,18,"Kakivoya"
177,"09_C_72_17","NLR_C_72_CHEJARLA","Topugunta",2231,0,,,,2121,110,,2231,0,,,,,,"Penna",,"Lower Pennar","09_C_72_17","NLR_C_72_CHEJARLA",9,"Nellore",22,"Kaluvoya",9128220090107,9,"Topugunta"
178,"09_C_72_17","NLR_C_72_CHEJARLA","Cheepinapi",2817,0,,,,2597,220,,2817,0,,,,,,"Penna",,"Lower Pennar","09_C_72_17","NLR_C_72_CHEJARLA",9,"Nellore",22,"Kaluvoya ",9129220150112,15,"Cheepinapi"
179,"09_C_72_17","NLR_C_72_CHEJARLA","Chintalatmakur",611,0,,,,611,,,611,0,,,,,,"Penna",,"Lower Pennar","09_C_72_17","NLR_C_72_CHEJARLA",9,"Nellore",22,"Kaluvoya ",9129220160113,16,"Chintalatmakur"
180,"09_C_72_17","NLR_C_72_CHEJARLA","Pallakonda",1948,0,,,,1868,80,,1948,0,,,,,,"Penna",,"Lower Pennar","09_C_72_17","NLR_C_72_CHEJARLA",9,"Nellore",22,"Kaluvoya ",9129220170114,17,"Pallakonda"
181,"09_C_72_17","NLR_C_72_CHEJARLA","Kesamanenipalle",1924,0,,,,1894,30,,1924,0,,,,,,"Penna",,"Lower Pennar","09_C_72_17","NLR_C_72_CHEJARLA",9,"Nellore",22,"Kaluvoya ",9129220180115,18,"Kesamanenipalle"
182,"09_C_72_17","NLR_C_72_CHEJARLA","Chinagopavaram",1097,0,,,,1097,,,1097,0,,,,,,"Penna",,"Lower Pennar","09_C_72_17","NLR_C_72_CHEJARLA",9,"Nellore",22,"Kaluvoya ",9129220190116,19,"Chinagopavaram"
183,"09_C_72_17","NLR_C_72_CHEJARLA","Kanupurupalle",3153,0,,,,3153,,,3153,0,,,,,,"Penna",,"Lower Pennar","09_C_72_17","NLR_C_72_CHEJARLA",9,"Nellore",22,"Kaluvoya ",9129220200117,20,"Kanupurupalle"
185,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Gundemadakala",2909,0,0,,0,2799,110,978,2909,0.01,,,0.01,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",8,"Vinjamur ",9124080080107,8,"Gundemadakala"
186,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Shankavaram",1095,0,0,,0,1095,,0,1095,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",8,"Vinjamur ",9124080090108,9,"Shankavaram"
187,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Nallakonda",2387,0,0,,0,2387,,99.2,2387,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",8,"Vinjamur ",9124080100109,10,"Nallakonda"
188,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Kistipuram A",511,0,0,,0,511,,0,511,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",8,"Vinjamur ",9128080150113,15,"Kistipuram A"
189,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Duttalur ",7628,0,0,0,0,7628,,0,7628,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",9,"Duttalur ",9124090080109,8,"Duttalur "
190,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Brahmeswaram",247,0,0,,0,215,32,,247,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",9,"Duttalur ",9124090090110,9,"Brahmeswaram"
191,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Yerukollu",2325,0,0,,0,2325,0,,2325,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",9,"Duttalur ",9124090100111,10,"Yerukollu"
192,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Rachavaripalle",488,0,0,0,0,488,,,488,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",9,"Duttalur ",9124090110112,11,"Rachavaripalle"
193,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Bhyravaram",3011,0,0,,0,3011,,199.8,3011,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",9,"Duttalur ",9124090160117,16,"Bhyravaram"
194,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Nandavaram",3922,0,0,,0,3922,0,172.15,3922,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",11,"Marripadu ",9124110100209,20,"Nandavaram"
195,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Dharmarao Cheruvupalli",2856,0,,,,2856,,303,2856,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",11,"Marripadu ",9128110210124,21,"Dharmarao Cheruvupalli"
196,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Gandlaveedu",1016,0,0,0,0,992,24,0,1016,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",12,"Atmakur ",9128120010101,1,"Gandlaveedu"
197,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Bottikarlapadu",476,0,,0,0,476,,0,476,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",12,"Atmakur ",9128120020101,2,"Bottikarlapadu"
198,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Padakandla",2232,0,,0,0,2232,,0,2232,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",12,"Atmakur ",9128120030101,3,"Padakandla"
199,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Araveedu",1849,0,,0,0,1629,220,0,1849,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",12,"Atmakur ",9128120040103,4,"Araveedu"
200,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Karatampadu",1599,0,,,,1599,,0,1599,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",12,"Atmakur ",9128120050104,5,"Karatampadu"
201,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Boilachiruvella",1246,0,,0,0,1136,110,273,1246,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",12,"Atmakur ",9128120060105,6,"Boilachiruvella"
202,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Chiruvellakandriga",658,0,,0,0,638,20,0,658,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",12,"Atmakur ",9128120100105,10,"Chiruvellakandriga"
203,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Narampeta",505,0,,0,0,465,40,0,505,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",12,"Atmakur ",9128120110108,11,"Narampeta"
204,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Mahimalur",5100,0,,,,5100,,0,5100,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",12,"Atmakur ",9128120120109,12,"Mahimalur"
205,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Nagulapadu",1325,0,,0,0,1325,,784,1325,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",12,"Atmakur ",9128120130111,13,"Nagulapadu"
206,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Nuvvurupadu",487,0,,,,487,,0,487,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",12,"Atmakur ",9128120140114,14,"Nuvvurupadu"
207,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Jangalapalli",751,0,,,,751,0,0,751,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",12,"Atmakur ",9128120150115,15,"Jangalapalli"
208,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Depuru",1164,0,,,,1164,,0,1164,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",12,"Atmakur ",9128120160115,16,"Depuru"
209,"09_C_72_11","NLR_C_72_GANDLAVEEDU","Battepadu",3348,3348,,,3348,0,,0,,0,,,0,,,"Penna",,"Lower Pennar","09_C_72_11","NLR_C_72_GANDLAVEEDU",9,"Nellore",12,"Atmakur ",9128120190119,19,"Battepadu"
