,,,,Command Area,,Non command Area,,Poor quality area,,
Sr.no,Watershed code,GW watershed name,village name,Residential,,Residential,,Residential,,
317,09_C_72_19,NLR_C_72_NELLORE,Marupuru,15,2,,,,,17
318,09_C_72_19,NLR_C_72_NELLORE,Kandamur,11,2,,,,,13
319,09_C_72_19,NLR_C_72_NELLORE,Sajjapuram,10,2,,,,,12
320,09_C_72_19,NLR_C_72_NELLORE,Vellanti,4,2,,,,,6
321,09_C_72_19,NLR_C_72_NELLORE,Ayyavaripalem,,,23,2,,,25
322,09_C_72_19,NLR_C_72_NELLORE,Toderu,,,11,2,,,13
323,09_C_72_19,NLR_C_72_NELLORE,Marupuru,,,11,2,,,13
324,09_C_72_19,NLR_C_72_NELLORE,Kandamur,8,4,,,,,12
325,09_C_72_19,NLR_C_72_NELLORE,Sajjapuram,15,1,,,,,16
326,09_C_72_19,NLR_C_72_NELLORE,Vellanti,18,2,,,,,20
327,09_C_72_19,NLR_C_72_NELLORE,Mulumudi,22,2,,,,,24
328,09_C_72_19,NLR_C_72_NELLORE,Devarapalem,,,48,5,,,53
329,09_C_72_19,NLR_C_72_NELLORE,Pottepalem,31,2,,,,,33
330,09_C_72_19,NLR_C_72_NELLORE,Nellore rural,204,40,,,,,244
331,09_C_72_19,NLR_C_72_NELLORE,Nellore urban,3500,45,,,,,3545
332,09_C_72_19,NLR_C_72_NELLORE,Allipuram,153,10,,,,,163
333,09_C_72_19,NLR_C_72_NELLORE,Gudipallipadu,25,5,,,,,30
334,09_C_72_19,NLR_C_72_NELLORE,Pedacherukuru,1,2,,,,,3
335,09_C_72_19,NLR_C_72_NELLORE,Chintareddipalem,1,3,,,,,4
336,09_C_72_19,NLR_C_72_NELLORE,Kondayapalem-Nellore urban,402,6,,,,,408
337,09_C_72_19,NLR_C_72_NELLORE,Padarupalli-Nellore urban,,,153,5,,,158
338,09_C_72_19,NLR_C_72_NELLORE,Vedayapalem-Nellore urban,,,306,6,,,312
339,09_C_72_19,NLR_C_72_NELLORE,Ambapuram,,,128,3,,,131
340,09_C_72_19,NLR_C_72_NELLORE,Vogurupadu,,,3,1,,,4
341,09_C_72_19,NLR_C_72_NELLORE,Akkacheruvupadu,,,5,1,,,6
342,09_C_72_19,NLR_C_72_NELLORE,Mannavarappadu,,,21,2,,,23
343,09_C_72_19,NLR_C_72_NELLORE,Mogallapalem,27,2,,,,,29
344,09_C_72_19,NLR_C_72_NELLORE,South Mopuru,19,2,,,,,21
345,09_C_72_19,NLR_C_72_NELLORE,Upputuru,13,1,,,,,14
346,09_C_72_19,NLR_C_72_NELLORE,Bujabujanellore,317,2,,,,,319
347,09_C_72_19,NLR_C_72_NELLORE,Pallepadu,3,2,,,,,5
348,09_C_72_19,NLR_C_72_NELLORE,Leburu-I,15,2,,,,,17
349,09_C_72_19,NLR_C_72_NELLORE,Nidumusali,11,2,,,,,13
350,09_C_72_19,NLR_C_72_NELLORE,Mudivartipalem,10,2,,,,,12
351,09_C_72_19,NLR_C_72_NELLORE,Kuditipalem,4,2,,,,,6
352,09_C_72_19,NLR_C_72_NELLORE,Gangapatnam,21,2,,,,,23
353,09_C_72_19,NLR_C_72_NELLORE,Mypadu,0,3,,,,,3
354,09_C_72_19,NLR_C_72_NELLORE,Somarajupalli,10,4,,,,,14
355,09_C_72_19,NLR_C_72_NELLORE,Komarika,18,2,,,,,20
356,09_C_72_19,NLR_C_72_NELLORE,Punnur,9,3,,,,,12
357,09_C_72_19,NLR_C_72_NELLORE,Leburu-II,10,3,,,,,13
358,09_C_72_19,NLR_C_72_NELLORE,Indukurupeta - II,21,4,,,,,25
359,09_C_72_19,NLR_C_72_NELLORE,Indukurupeta 1,10,4,,,,,14
360,09_C_72_19,NLR_C_72_NELLORE,Jangamvani Doruvu,3,2,,,,,5
361,09_C_72_19,NLR_C_72_NELLORE,Pogadadoruvu kandriga,2,1,,,,,3
362,09_C_72_19,NLR_C_72_NELLORE,Koruturu,1,4,,,,,5
363,09_C_72_19,NLR_C_72_NELLORE,Narukuru,0,2,,,,,2
364,09_C_72_19,NLR_C_72_NELLORE,Peduru,2,1,,,,,3
365,09_C_72_19,NLR_C_72_NELLORE,Mungaladoruvu,0,3,,,,,3
366,09_C_72_19,NLR_C_72_NELLORE,South Amlur,11,2,,,,,13
367,09_C_72_19,NLR_C_72_NELLORE,Vilukanipalle,3,2,,,,,5
368,09_C_72_19,NLR_C_72_NELLORE,Potlapudi,7,2,,,,,9
369,09_C_72_19,NLR_C_72_NELLORE,Kottapalem,3,1,,,,,4
370,09_C_72_19,NLR_C_72_NELLORE,Venkannapalem,12,2,,,,,14
371,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Gollapalle,21,1,,,,,22
372,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Perumallapadu,7,1,,,,,8
373,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Pelleru,46,1,,,,,47
374,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Mamuduru,26,1,,,,,27
375,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Pathapadu,21,1,,,,,22
376,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Paderu,8,1,,,,,9
377,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Vavileru,32,1,,,,,33
378,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Yeturu,,,31,1,,,32
379,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Chittalur,,,20,1,,,21
380,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Bogasamudram,10,1,,,,,11
381,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Bathulapalle,14,1,,,,,15
382,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Surayapalem,11,1,,,,,12
383,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,viroor,2,1,,,,,3
384,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Nedurupalli,26,1,,,,,27
385,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Velikantipalem,7,1,,,,,8
386,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Nallapalem,6,1,,,,,7
387,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Tatiparti,7,1,,,,,8
388,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Mohammadapuram,21,1,,,,,22
389,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Battlapallipadu,11,1,,,,,12
390,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Prabhugiripatnam,11,1,,,,,12
391,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Navur,15,1,,,,,16
392,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Althurti,8,1,,,,,9
393,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Ravilla Yeruguntapalem,8,1,,,,,9
394,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Kanuparti,13,1,,,,,14
395,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Nandivai,12,1,,,,,13
396,09_C_72_18,NLR_C_72_PRABHUGIRIPATNAM,Gollakandukur,22,1,,,,,23
397,09_C_75_45,NLR_C_75_IRKAM,Venadu,,,6,1,,,7
398,09_C_75_45,NLR_C_75_IRKAM,Irkam,,,5,1,,,6
399,09_C_75_45,NLR_C_75_IRKAM,Pulicat lake,,,,,,,0
400,09_C_75_44,NLR_C_75_SHAR,Karikadu,,,1,2,,,3
401,09_C_75_44,NLR_C_75_SHAR,Damarayakandriga,,,0,,,,0
402,09_C_75_44,NLR_C_75_SHAR,Velukaadu,,,1,2,,,3
403,09_C_75_44,NLR_C_75_SHAR,Atakani Tippa,,,3,1,,,4
404,09_C_75_44,NLR_C_75_SHAR,Koridi,,,2,2,,,4
405,09_C_75_44,NLR_C_75_SHAR,Damaraya,,,2,2,,,4
406,09_C_75_44,NLR_C_75_SHAR,Kadapatra,,,2,2,,,4
407,09_C_75_44,NLR_C_75_SHAR,Pantrangam,,,2,2,,,4
408,09_C_75_44,NLR_C_75_SHAR,Shar Project,,,15,10,,,25
409,09_C_75_44,NLR_C_75_SHAR,Pulicat lake,,,,,,,0
410,09_C_73_21,NLR_C_73_DEGAPUDI,Nernur,,,2,2,,,4
411,09_C_73_21,NLR_C_73_DEGAPUDI,Thanamcherla,,,14,1,,,15
412,09_C_73_21,NLR_C_73_DEGAPUDI,Thokapalem,,,2,1,,,3
413,09_C_73_21,NLR_C_73_DEGAPUDI,Kambhalapalle,,,,2,,,2
414,09_C_73_21,NLR_C_73_DEGAPUDI,Adurupalle,,,6,1,,,7
415,09_C_73_21,NLR_C_73_DEGAPUDI,Sanayapalem,,,12,1,,,13
416,09_C_73_21,NLR_C_73_DEGAPUDI,Thatipalle,,,9,1,,,10
417,09_C_73_21,NLR_C_73_DEGAPUDI,Nayanipalle,,,3,1,,,4
418,09_C_73_21,NLR_C_73_DEGAPUDI,Sankurathiripalle,,,7,1,,,8
419,09_C_73_21,NLR_C_73_DEGAPUDI,Vepinapi Akkamambapuram,,,2,1,,,3
420,09_C_73_21,NLR_C_73_DEGAPUDI,Tumaya,,,11,1,,,12
421,09_C_73_21,NLR_C_73_DEGAPUDI,Gilakapadu,,,45,2,,,47
422,09_C_73_21,NLR_C_73_DEGAPUDI,Gandurupalli,,,6,1,,,7
423,09_C_73_21,NLR_C_73_DEGAPUDI,Chuttupalem,,,10,1,,,11
424,09_C_73_21,NLR_C_73_DEGAPUDI,M.Venkatapuram,,,3,1,,,4
425,09_C_73_21,NLR_C_73_DEGAPUDI,Gonu narasayapalem,,,4,1,,,5
426,09_C_73_21,NLR_C_73_DEGAPUDI,Veerayapalem,,,6,1,,,7
427,09_C_73_21,NLR_C_73_DEGAPUDI,Podalakur,,,85,3,,,88
428,09_C_73_21,NLR_C_73_DEGAPUDI,Guravayapalem,,,7,1,,,8
429,09_C_73_21,NLR_C_73_DEGAPUDI,Mogalluru,,,13,1,,,14
430,09_C_73_21,NLR_C_73_DEGAPUDI,Ankupalle,,,11,1,,,12
431,09_C_73_21,NLR_C_73_DEGAPUDI,Pulikallu,,,19,2,,,21
432,09_C_73_21,NLR_C_73_DEGAPUDI,Vavintparti,,,7,1,,,8
433,09_C_73_21,NLR_C_73_DEGAPUDI,Utchapalli,,,4,1,,,5
434,09_C_73_21,NLR_C_73_DEGAPUDI,Duggunta Rajupalem,,,5,1,,,6
435,09_C_73_21,NLR_C_73_DEGAPUDI,Inukurthy,,,39,2,,,41
436,09_C_73_21,NLR_C_73_DEGAPUDI,Marripalle Gopasamudram,,,11,1,,,12
437,09_C_73_21,NLR_C_73_DEGAPUDI,Degapudi,,,6,1,,,7
438,09_C_73_21,NLR_C_73_DEGAPUDI,Degapudirajupalem,,,7,1,,,8
439,09_C_73_21,NLR_C_73_DEGAPUDI,Duggunta,,,17,1,,,18
440,09_C_73_21,NLR_C_73_DEGAPUDI,Utlapalem,,,13,1,,,14
441,09_C_73_21,NLR_C_73_DEGAPUDI,Munagapadu,,,12,1,,,13
442,09_C_73_21,NLR_C_73_DEGAPUDI,Perumallapadu,,,2,1,,,3
443,09_C_73_21,NLR_C_73_DEGAPUDI,Malichedu,,,2,1,,,3
444,09_C_73_21,NLR_C_73_DEGAPUDI,Kalichedu,,,6,1,,,7
445,09_C_73_21,NLR_C_73_DEGAPUDI,Devaravemuru,7,2,,,,,9
446,09_C_73_21,NLR_C_73_DEGAPUDI,Turimerla,,,4,2,,,6
447,09_C_73_21,NLR_C_73_DEGAPUDI,Orupalle,,,4,1,,,5
448,09_C_73_21,NLR_C_73_DEGAPUDI,Tocham,,,5,1,,,6
449,09_C_73_21,NLR_C_73_DEGAPUDI,Krishnareddipalle,,,6,1,,,7
450,09_C_73_21,NLR_C_73_DEGAPUDI,Timmanaramapuram,,,2,1,,,3
451,09_C_73_21,NLR_C_73_DEGAPUDI,Komatigunta rajupalem,,,2,1,,,3
452,09_C_73_21,NLR_C_73_DEGAPUDI,Gulimcherla,,,7,1,,,8
453,09_C_73_21,NLR_C_73_DEGAPUDI,Chaganam,,,6,1,,,7
454,09_C_73_21,NLR_C_73_DEGAPUDI,Jaflapuram,,,1,1,,,2
455,09_C_73_21,NLR_C_73_DEGAPUDI,Jogipalle,,,3,1,,,4
456,09_C_73_21,NLR_C_73_DEGAPUDI,Utukur,,,17,1,,,18
457,09_C_73_21,NLR_C_73_DEGAPUDI,Pokkandala,,,2,1,,,3
458,09_C_73_21,NLR_C_73_DEGAPUDI,Griddalur,,,16,2,,,18
459,09_C_73_22,NLR_C_73_KASUMUR,Chatagotla,,,7,1,,,8
460,09_C_73_22,NLR_C_73_KASUMUR,Parlapalle,,,7,1,,,8
461,09_C_73_22,NLR_C_73_KASUMUR,Biradavolu,,,32,2,,,34
462,09_C_73_22,NLR_C_73_KASUMUR,Mattempadu,,,11,2,,,13
463,09_C_73_22,NLR_C_73_KASUMUR,Amancherla,,,13,2,,,15
464,09_C_73_22,NLR_C_73_KASUMUR,Dontali,,,8,1,,,9
465,09_C_73_22,NLR_C_73_KASUMUR,Palicherlapadu,,,16,1,,,17
466,09_C_73_22,NLR_C_73_KASUMUR,Kuricherlapadu,25,2,,,,,27
467,09_C_73_22,NLR_C_73_KASUMUR,Kasumuru,52,6,,,,,58
468,09_C_73_22,NLR_C_73_KASUMUR,Kandalapadu,13,1,,,,,14
469,09_C_73_22,NLR_C_73_KASUMUR,Kanupuru bit I,15,2,,,,,17
470,09_C_73_22,NLR_C_73_KASUMUR,Kanupuru bit II,17,2,,,,,19
471,09_C_73_22,NLR_C_73_KASUMUR,Idimepalli,17,3,,,,,20
472,09_C_73_22,NLR_C_73_KASUMUR,Survepalli bit-II,23,6,,,,,29
473,09_C_73_22,NLR_C_73_KASUMUR,Edagali,10,5,,,,,15
474,09_C_73_22,NLR_C_73_KASUMUR,Vadlapudi,37,1,,,,,38
475,09_C_73_22,NLR_C_73_KASUMUR,Akkampeta,6,1,,,,,7
476,09_C_73_22,NLR_C_73_KASUMUR,Cherukumudi,24,1,,,,,25
477,09_C_73_22,NLR_C_73_KASUMUR,Muddumudi,4,1,,,,,5
478,09_C_73_22,NLR_C_73_KASUMUR,Anupallipadu,,,1,1,,,2
479,09_C_73_22,NLR_C_73_KASUMUR,Gurivendapudi,,,,,,,0
480,09_C_73_22,NLR_C_73_KASUMUR,Bandepalle,32,1,,,,,33
481,09_C_73_22,NLR_C_73_KASUMUR,Parlapadu,3,1,,,,,4
482,09_C_73_22,NLR_C_73_KASUMUR,Kuditipalle,5,1,,,,,6
483,09_C_73_22,NLR_C_73_KASUMUR,Kagitalapur,,,17,1,,,18
484,09_C_73_22,NLR_C_73_KASUMUR,Manubolu,44,1,42,1,,,88
485,09_C_73_22,NLR_C_73_KASUMUR,Piduru,,,34,1,,,35
486,09_C_73_22,NLR_C_73_KASUMUR,Kolanukuduru,,,1,1,,,2
487,09_C_73_22,NLR_C_73_KASUMUR,Pidurupalem,,,3,1,,,4
488,09_C_73_22,NLR_C_73_KASUMUR,Venkannapalem,,,5,1,,,6
489,09_C_73_22,NLR_C_73_KASUMUR,Baddevolu,,,3,1,,,4
490,09_C_73_22,NLR_C_73_KASUMUR,Kattuvapalle,,,3,1,,,4
491,09_C_73_23,NLR_C_73_MUTTUKUR,Vaviletipadu,13,1,,,,,14
492,09_C_73_23,NLR_C_73_MUTTUKUR,Gundlapalem,10,1,,,,,11
493,09_C_73_23,NLR_C_73_MUTTUKUR,Kallurupalli,260,2,,,,,262
494,09_C_73_23,NLR_C_73_MUTTUKUR,Kanupartipadu,7,2,,,,,9
495,09_C_73_23,NLR_C_73_MUTTUKUR,Kakupalli-1,7,5,,,,,12
496,09_C_73_23,NLR_C_73_MUTTUKUR,Kakupalli-II,,,7,1,,,8
497,09_C_73_23,NLR_C_73_MUTTUKUR,Penubarti,1,6,,,,,7
498,09_C_73_23,NLR_C_73_MUTTUKUR,China Cherukur,10,0,,,,,10
499,09_C_73_23,NLR_C_73_MUTTUKUR,Koduru I,3,8,,,,,11
500,09_C_73_23,NLR_C_73_MUTTUKUR,Koduru-II,4,2,,,,,6
501,09_C_73_23,NLR_C_73_MUTTUKUR,Koduru Khandriga,17,1,,,,,18
502,09_C_73_23,NLR_C_73_MUTTUKUR,Eduru  II,4,1,,,,,5
503,09_C_73_23,NLR_C_73_MUTTUKUR,Eduru I,0,3,,,,,3
504,09_C_73_23,NLR_C_73_MUTTUKUR,Totapalli,2,5,,,,,7
505,09_C_73_23,NLR_C_73_MUTTUKUR,T.P.Gudur  II,5,3,,,,,8
506,09_C_73_23,NLR_C_73_MUTTUKUR,Varigonda,6,5,,,,,11
507,09_C_73_23,NLR_C_73_MUTTUKUR,T.P.Gudur I,0,4,,,,,4
508,09_C_73_23,NLR_C_73_MUTTUKUR,Anantapuram,0,1,,,,,1
509,09_C_73_23,NLR_C_73_MUTTUKUR,Sivaramapuram,11,1,,,,,12
510,09_C_73_23,NLR_C_73_MUTTUKUR,Brahmadevam,0,3,,,,,3
511,09_C_73_23,NLR_C_73_MUTTUKUR,Pidatapoluru,0,4,,,,,4
512,09_C_73_23,NLR_C_73_MUTTUKUR,Amudalapadu,89,1,,,,,90
513,09_C_73_23,NLR_C_73_MUTTUKUR,Pynaapuram,0,2,,,,,2
514,09_C_73_23,NLR_C_73_MUTTUKUR,Nelaturu,0,1,,,,,1
515,09_C_73_23,NLR_C_73_MUTTUKUR,Mamidipudi,0,1,,,,,1
516,09_C_73_23,NLR_C_73_MUTTUKUR,Valluruvari kandriga,22,1,,,,,23
517,09_C_73_23,NLR_C_73_MUTTUKUR,Valluru,0,9,,,,,9
518,09_C_73_23,NLR_C_73_MUTTUKUR,Survepalli bit-5,0,2,,,,,2
519,09_C_73_23,NLR_C_73_MUTTUKUR,Epuru bit 1A,0,1,,,,,1
520,09_C_73_23,NLR_C_73_MUTTUKUR,Narikellapalli,3,1,,,,,4
521,09_C_73_23,NLR_C_73_MUTTUKUR,Molluru,1,4,,,,,5
522,09_C_73_23,NLR_C_73_MUTTUKUR,Muttukur,0,3,,,,,3
523,09_C_73_23,NLR_C_73_MUTTUKUR,Krishnapatnam,0,2,,,,,2
524,09_C_73_23,NLR_C_73_MUTTUKUR,Epuru bit 1B,0,1,,,,,1
525,09_C_73_23,NLR_C_73_MUTTUKUR,Kumkumpudi,21,1,,,,,22
526,09_C_73_23,NLR_C_73_MUTTUKUR,Kakutur,21,2,,,,,23
527,09_C_73_23,NLR_C_73_MUTTUKUR,Kantepalli,,,14,1,,,15
528,09_C_73_23,NLR_C_73_MUTTUKUR,Nagulavaram,,,2,1,,,3
529,09_C_73_23,NLR_C_73_MUTTUKUR,Anikepalli,42,3,,,,,45
530,09_C_73_23,NLR_C_73_MUTTUKUR,Survepalli - I,24,3,,,,,27
531,09_C_73_23,NLR_C_73_MUTTUKUR,Survepalli - III,24,3,,,,,27
532,09_C_73_23,NLR_C_73_MUTTUKUR,Survepalli- IV,0,5,,,,,5
533,09_C_73_23,NLR_C_73_MUTTUKUR,Punjulurupadu,0,1,,,,,1
534,09_C_73_23,NLR_C_73_MUTTUKUR,Epuru bit II,3,4,,,,,7
535,09_C_73_23,NLR_C_73_MUTTUKUR,Pudiparti,5,3,,,,,8
536,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Kommi,,,17,1,,,18
537,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Satyavolu,,,20,3,,,23
538,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Mallavarappadu,,,20,0,,,20
539,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Ganugapenta,,,1,0,,,1
540,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Aadimurtipuram,,,12,2,,,14
541,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Settipalem,,,14,0,,,14
542,09_C_62_5,NLR_C_62_CHINNA ANNALUR,T.Jangalapalli,,,9,0,,,9
543,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Kunkuvaripalem,,,9,0,,,9
544,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Ramanujapuram,,,4,1,,,5
545,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Chowdavaram,,,7,1,,,8
546,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Tellapadu,,,4.25,1,,,5.25
547,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Chinnaannalur,,,12,1,,,13
548,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Dubagunta,,,2,1,,,3
549,09_C_62_5,NLR_C_62_CHINNA ANNALUR,Total,,,131.25,11,,,142.25
550,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Nekunampeta,,,11,1,,,12
551,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Saipeta,,,43,4,,,47
552,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Bheemavarappadu,,,5,1,,,6
553,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Kumara Venkatapuram,,,0,0,,,0
554,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Parlapalli,,,14,0,,,14
555,09_C_62_4,NLR_C_62_GOTTIGUNDALA,T.Brahmanapalli,,,18,0,,,18
556,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Chintaladeevi,,,32,1,,,33
557,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Gottigundala,,,19,0,,,19
558,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Katepalli,,,21,1,,,22
559,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Tamidipadu,,,20,1,,,21
560,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Utukur,,,40,1,,,41
561,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Ravipadu,,,16,1,,,17
562,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Nandigunta,,,12,1,,,13
563,09_C_62_4,NLR_C_62_GOTTIGUNDALA,Total,,,251,12,,,263
564,09_C_76_41,NLR_C_76_KADALUR,Kannembattu,,,12,1,,,13
565,09_C_76_41,NLR_C_76_KADALUR,Padamati Kandriga,,,4,,,,4
566,09_C_76_41,NLR_C_76_KADALUR,Zuvvichelika,,,2,,,,2
567,09_C_76_41,NLR_C_76_KADALUR,Vatrapalem,,,1,,,,1
568,09_C_76_41,NLR_C_76_KADALUR,Nukalapalem,,,6,,,,6
569,09_C_76_41,NLR_C_76_KADALUR,VENDLURUPADU,,,3,1,,,4
570,09_C_76_41,NLR_C_76_KADALUR,MAMBATTU,,,12,1,,,13
571,09_C_76_41,NLR_C_76_KADALUR,KADALURU,,,1,1,,,2
572,09_C_76_41,NLR_C_76_KADALUR,Total,,,41,4,,,45
573,09_C_76_39,NLR_C_76_VEDURUPATTU,Punabaka,,,6,1,,,7
574,09_C_76_39,NLR_C_76_VEDURUPATTU,Settigunta,,,2,,,,2
575,09_C_76_39,NLR_C_76_VEDURUPATTU,Ardamala,,,12,1,,,13
576,09_C_76_39,NLR_C_76_VEDURUPATTU,Arlapadu,,,5,1,,,6
577,09_C_76_39,NLR_C_76_VEDURUPATTU,Nandimala,,,9,1,,,10
578,09_C_76_39,NLR_C_76_VEDURUPATTU,Erragunta,,,1,,,,1
579,09_C_76_39,NLR_C_76_VEDURUPATTU,Udipudi,,,3,0,,,3
580,09_C_76_39,NLR_C_76_VEDURUPATTU,Vedurupattu,,,7,1,,,8
581,09_C_76_39,NLR_C_76_VEDURUPATTU,Velagalaponnuru,,,4,1,,,5
582,09_C_76_39,NLR_C_76_VEDURUPATTU,Suddamadugu tageli,,,2,,,,2
583,09_C_76_39,NLR_C_76_VEDURUPATTU,Suggupalli,,,8,0,,,8
584,09_C_76_39,NLR_C_76_VEDURUPATTU,Ramachandragunta,,,2,,,,2
585,09_C_76_39,NLR_C_76_VEDURUPATTU,Mattakamudi,,,11,1,,,12
586,09_C_76_39,NLR_C_76_VEDURUPATTU,Total,,,72,7,,,79
587,09_C_76_40,NLR_C_76_YEKOLLU,Rosanur,,,5,1,,,6
588,09_C_76_40,NLR_C_76_YEKOLLU,Bangarupeta,,,6,1,,,7
589,09_C_76_40,NLR_C_76_YEKOLLU,Modugulapalem,,,5,1,,,6
590,09_C_76_40,NLR_C_76_YEKOLLU,Vengamambapuram,,,,,,,0
591,09_C_76_40,NLR_C_76_YEKOLLU,Venumbaka,,,13,1,,,14
592,09_C_76_40,NLR_C_76_YEKOLLU,Ekollu,,,35,1,,,36
593,09_C_76_40,NLR_C_76_YEKOLLU,Akkarabaka,,,28,1,,,29
594,09_C_76_40,NLR_C_76_YEKOLLU,Anepudi/Nadimakandriga,,,3,1,,,4
595,09_C_76_40,NLR_C_76_YEKOLLU,Suraguntatageli,,,2,0,,,2
596,09_C_76_40,NLR_C_76_YEKOLLU,Adapamudi,,,3,0,,,3
597,09_C_76_40,NLR_C_76_YEKOLLU,Surapuagraharam,,,5,,,,5
598,09_C_76_40,NLR_C_76_YEKOLLU,Melupaka,,,9,1,,,10
599,09_C_76_40,NLR_C_76_YEKOLLU,Maavillapadu,,,3,,,,3
600,09_C_76_40,NLR_C_76_YEKOLLU,Thanayali,,,6,1,,,7
601,09_C_76_40,NLR_C_76_YEKOLLU,Buduru,,,8,1,,,9
602,09_C_76_40,NLR_C_76_YEKOLLU,Utchuru,,,18,1,,,19
603,09_C_76_40,NLR_C_76_YEKOLLU,Vetagiripalem,,,19,0,,,19
604,09_C_76_40,NLR_C_76_YEKOLLU,Buradamadugu,,,3,0,,,3
605,09_C_76_40,NLR_C_76_YEKOLLU,Modugulapalem,,,3,0,,,3
606,09_C_76_40,NLR_C_76_YEKOLLU,Lingampadu,,,1,0,,,1
607,09_C_76_40,NLR_C_76_YEKOLLU,Tallampadu,,,2,,,,2
608,09_C_76_40,NLR_C_76_YEKOLLU,Ayyapalem,,,2,,,,2
609,09_C_76_40,NLR_C_76_YEKOLLU,Minamanamoodi,,,3,0,,,3
610,09_C_76_40,NLR_C_76_YEKOLLU,Chandanamudi,,,4,1,,,5
611,09_C_76_40,NLR_C_76_YEKOLLU,Togaramudi,,,3,,,,3
612,09_C_76_40,NLR_C_76_YEKOLLU,Sridanamalli,,,3,1,,,4
613,09_C_76_40,NLR_C_76_YEKOLLU,Maneri,,,1,0,,,1
614,09_C_76_40,NLR_C_76_YEKOLLU,Mallayapalem,,,2,,,,2
615,09_C_76_40,NLR_C_76_YEKOLLU,Atchukatla,,,4,,,,4
616,09_C_76_40,NLR_C_76_YEKOLLU,Manganellore,,,14,1,,,15
617,09_C_76_40,NLR_C_76_YEKOLLU,Dama Nellore,,,21,1,,,22
618,09_C_76_40,NLR_C_76_YEKOLLU,Uggumudi,,,7,1,,,8
619,09_C_76_40,NLR_C_76_YEKOLLU,Mangalampadu,,,17,1,,,18
620,09_C_76_40,NLR_C_76_YEKOLLU,Ilupuru,,,12,1,,,13
621,09_C_76_40,NLR_C_76_YEKOLLU,Sullurupeta,,,6,4,,,10
622,09_C_76_40,NLR_C_76_YEKOLLU,Sulluru Japthikattubadi,,,2,0,,,2
623,09_C_76_40,NLR_C_76_YEKOLLU,Errabalem,,,1,,,,1
624,09_C_76_40,NLR_C_76_YEKOLLU,Kesavareddipalem,,,1,,,,1
625,09_C_76_40,NLR_C_76_YEKOLLU,Mannarpoluru,,,21,1,,,22
626,09_C_76_40,NLR_C_76_YEKOLLU,Nadendlavarikandriga,,,7,0,,,7
627,09_C_76_40,NLR_C_76_YEKOLLU,Sarvareddikandriga,,,8,0,,,8
628,09_C_76_40,NLR_C_76_YEKOLLU,Samantamallam,,,3,1,,,4
629,09_C_76_40,NLR_C_76_YEKOLLU,Aabaka,,,3,,,,3
630,09_C_76_40,NLR_C_76_YEKOLLU,Komminenipalli,,,2,,,,2
