,,,,CA,NCA,PQA,
,,,,Industrial,Industrial,Industrial,
Sr.no,Watershed code,GW watershed name,village name,Industrial Wells,Industrial Wells,Industrial Wells,Total 
1050,09_C_73_30,NLR_C_73_BALAYAPALLE,Konamgunta,,,,0
1051,09_C_73_30,NLR_C_73_BALAYAPALLE,Lingareddipalli,,,,0
1052,09_C_73_30,NLR_C_73_BALAYAPALLE,L.J.Kattubadi,,,,0
1053,09_C_73_30,NLR_C_73_BALAYAPALLE,Rangarajasamudram,,,,0
1054,09_C_73_30,NLR_C_73_BALAYAPALLE,Inugunta,,,,0
1055,09_C_73_30,NLR_C_73_BALAYAPALLE,Ravipadu,,,,0
1056,09_C_73_30,NLR_C_73_BALAYAPALLE,Palempadu,,,,0
1057,09_C_73_30,NLR_C_73_BALAYAPALLE,Bandarugunta,,,,0
1058,09_C_73_30,NLR_C_73_BALAYAPALLE,Total,,0,,0
1059,09_C_73_27,NLR_C_73_CHINTAVARAM,Tikkavaram,,,,0
1060,09_C_73_27,NLR_C_73_CHINTAVARAM,Udathavariparlapalli,,,,0
1061,09_C_73_27,NLR_C_73_CHINTAVARAM,Yegeswarunipalli,,,,0
1062,09_C_73_27,NLR_C_73_CHINTAVARAM,Ankulapaturu,,,,0
1063,09_C_73_27,NLR_C_73_CHINTAVARAM,Yeruru,,,,0
1064,09_C_73_27,NLR_C_73_CHINTAVARAM,Momidi,,,,0
1065,09_C_73_27,NLR_C_73_CHINTAVARAM,Thamminapatnam,,,,0
1066,09_C_73_27,NLR_C_73_CHINTAVARAM,Turpu Kanupur,,,,0
1067,09_C_73_27,NLR_C_73_CHINTAVARAM,Addepalli,,,,0
1068,09_C_73_27,NLR_C_73_CHINTAVARAM,Chintavaram,,,,0
1069,09_C_73_27,NLR_C_73_CHINTAVARAM,Ponnavolu,,,,0
1070,09_C_73_27,NLR_C_73_CHINTAVARAM,Udathavaripalem,,,,0
1071,09_C_73_27,NLR_C_73_CHINTAVARAM,Kalavakonda,,,,0
1072,09_C_73_27,NLR_C_73_CHINTAVARAM,Vallipadu,,,,0
1073,09_C_73_27,NLR_C_73_CHINTAVARAM,Ippapudi,,,,0
1074,09_C_73_27,NLR_C_73_CHINTAVARAM,Ballavolu,,,,0
1075,09_C_73_27,NLR_C_73_CHINTAVARAM,Vellapalem,,,,0
1076,09_C_73_27,NLR_C_73_CHINTAVARAM,Karlapudi,,,,0
1077,09_C_73_27,NLR_C_73_CHINTAVARAM,Siddavaram,,,,0
1078,09_C_73_27,NLR_C_73_CHINTAVARAM,Kothapatnam,,,,0
1079,09_C_73_27,NLR_C_73_CHINTAVARAM,Total,,0,,0
1080,09_C_73_28,NLR_C_73_DAKKILI,Rapur Velikonda hills,,,,0
1081,09_C_73_28,NLR_C_73_DAKKILI,Veligondla hills,,,,0
1082,09_C_73_28,NLR_C_73_DAKKILI,Kothacheruvu,,,,0
1083,09_C_73_28,NLR_C_73_DAKKILI,Devulapalle,,,,0
1084,09_C_73_28,NLR_C_73_DAKKILI,Vembuluru,,,,0
1085,09_C_73_28,NLR_C_73_DAKKILI,Velampalli,,,,0
1086,09_C_73_28,NLR_C_73_DAKKILI,Gollavanigunta,,,,0
1087,09_C_73_28,NLR_C_73_DAKKILI,Kuppayapalem,,,,0
1088,09_C_73_28,NLR_C_73_DAKKILI,Vempativaripalle,,,,0
1089,09_C_73_28,NLR_C_73_DAKKILI,Dakkili,,1,,1
1090,09_C_73_28,NLR_C_73_DAKKILI,Kandalavaripalli,,,,0
1091,09_C_73_28,NLR_C_73_DAKKILI,Sanganapalle,,,,0
1092,09_C_73_28,NLR_C_73_DAKKILI,Yellavajjulapalle,,,,0
1093,09_C_73_28,NLR_C_73_DAKKILI,Patanalapadu,,,,0
1094,09_C_73_28,NLR_C_73_DAKKILI,Kothanalapadu,,,,0
1095,09_C_73_28,NLR_C_73_DAKKILI,Bheemavaram,,,,0
1096,09_C_73_28,NLR_C_73_DAKKILI,K.Bhatlapalle,,,,0
1097,09_C_73_28,NLR_C_73_DAKKILI,Mopur,,,,0
1098,09_C_73_28,NLR_C_73_DAKKILI,Chakalapalli,,,,0
1099,09_C_73_28,NLR_C_73_DAKKILI,Lingasamudram,,,,0
1100,09_C_73_28,NLR_C_73_DAKKILI,Dattanagaram,,,,0
1101,09_C_73_28,NLR_C_73_DAKKILI,Attalasiddavaram,,,,0
1102,09_C_73_28,NLR_C_73_DAKKILI,Nuthalacheruvu khandriga,,,,0
1103,09_C_73_28,NLR_C_73_DAKKILI,Namasivayapuram,,,,0
1104,09_C_73_28,NLR_C_73_DAKKILI,Vakyam,,,,0
1105,09_C_73_28,NLR_C_73_DAKKILI,Total,,1,,1
1106,09_C_73_20,NLR_C_73_GONUPALLE,Dachuru,,,,0
1107,09_C_73_20,NLR_C_73_GONUPALLE,Vandluru,,,,0
1108,09_C_73_20,NLR_C_73_GONUPALLE,Penchalakona hills,,,,0
1109,09_C_73_20,NLR_C_73_GONUPALLE,Garimanapenta,,,,0
1110,09_C_73_20,NLR_C_73_GONUPALLE,Gonupalli,,,,0
1111,09_C_73_20,NLR_C_73_GONUPALLE,Penubartigopasamudram,,,,0
1112,09_C_73_20,NLR_C_73_GONUPALLE,Penubarti,,,,0
1113,09_C_73_20,NLR_C_73_GONUPALLE,KasulanatiKandriga,,,,0
1114,09_C_73_20,NLR_C_73_GONUPALLE,Lingapalem,,,,0
1115,09_C_73_20,NLR_C_73_GONUPALLE,Suddamalla,,,,0
1116,09_C_73_20,NLR_C_73_GONUPALLE,Gurivindapudi,,,,0
1117,09_C_73_20,NLR_C_73_GONUPALLE,Akhilavalasa,,,,0
1118,09_C_73_20,NLR_C_73_GONUPALLE,Gundavolu,,,,0
1119,09_C_73_20,NLR_C_73_GONUPALLE,Nellepalli,,,,0
1120,09_C_73_20,NLR_C_73_GONUPALLE,Yepuru,,,,0
1121,09_C_73_20,NLR_C_73_GONUPALLE,Veligonda hills,,,,0
1122,09_C_73_20,NLR_C_73_GONUPALLE,Total,,0,,0
1123,09_C_73_26,NLR_C_73_GUDUR,Chennur II,,,,0
1124,09_C_73_26,NLR_C_73_GUDUR,Chennur I,,,,0
1125,09_C_73_26,NLR_C_73_GUDUR,Kandali,,,,0
1126,09_C_73_26,NLR_C_73_GUDUR,Chemidti,,,,0
1127,09_C_73_26,NLR_C_73_GUDUR,Reddigunta,,,,0
1128,09_C_73_26,NLR_C_73_GUDUR,Mangalapur,,,,0
1129,09_C_73_26,NLR_C_73_GUDUR,Nelaturu,,,,0
1130,09_C_73_26,NLR_C_73_GUDUR,East Gudur,,1,,1
1131,09_C_73_26,NLR_C_73_GUDUR,West Gudur,,1,,1
1132,09_C_73_26,NLR_C_73_GUDUR,Palicherla,,,,0
1133,09_C_73_26,NLR_C_73_GUDUR,Palicherla Rajupalem,,,,0
1134,09_C_73_26,NLR_C_73_GUDUR,Vedicherla,,,,0
1135,09_C_73_26,NLR_C_73_GUDUR,Kondagunta,,,,0
1136,09_C_73_26,NLR_C_73_GUDUR,Mekanur,,,,0
1137,09_C_73_26,NLR_C_73_GUDUR,Ayyavaripalem,,,,0
1138,09_C_73_26,NLR_C_73_GUDUR,Kandra,,,,0
1139,09_C_73_26,NLR_C_73_GUDUR,Bhuvanagiripalem,,,,0
1140,09_C_73_26,NLR_C_73_GUDUR,Polipadu,,,,0
1141,09_C_73_26,NLR_C_73_GUDUR,Chillakur,,,,0
1142,09_C_73_26,NLR_C_73_GUDUR,Mutyalapadu,,,,0
1143,09_C_73_26,NLR_C_73_GUDUR,Pentapadu,,,,0
1144,09_C_73_26,NLR_C_73_GUDUR,Kadivedu,,,,0
1145,09_C_73_26,NLR_C_73_GUDUR,Nakkalakalva khandriga,,,,0
1146,09_C_73_26,NLR_C_73_GUDUR,Teepanur,,,,0
1147,09_C_73_26,NLR_C_73_GUDUR,Oduru,,,,0
1148,09_C_73_26,NLR_C_73_GUDUR,Nelaballi,,,,0
1149,09_C_73_26,NLR_C_73_GUDUR,Budanam,,,,0
1150,09_C_73_26,NLR_C_73_GUDUR,Total,,2,,2
1151,09_C_73_29,NLR_C_73_PALUGODU,Veligondla hills,,,,0
1152,09_C_73_29,NLR_C_73_PALUGODU,Nadimpalle,,,,0
1153,09_C_73_29,NLR_C_73_PALUGODU,Dandavolu Upprapalle,,,,0
1154,09_C_73_29,NLR_C_73_PALUGODU,Dandavolu,,,,0
1155,09_C_73_29,NLR_C_73_PALUGODU,Naidupalem,,,,0
1156,09_C_73_29,NLR_C_73_PALUGODU,Althrupadu,,,,0
1157,09_C_73_29,NLR_C_73_PALUGODU,Surayapalem,,,,0
1158,09_C_73_29,NLR_C_73_PALUGODU,Timmayapalem,,,,0
1159,09_C_73_29,NLR_C_73_PALUGODU,Nagulapadu,,,,0
1160,09_C_73_29,NLR_C_73_PALUGODU,Sripuram,,,,0
1161,09_C_73_29,NLR_C_73_PALUGODU,Vengamanaidupalle,,,,0
1162,09_C_73_29,NLR_C_73_PALUGODU,Matumadugu,,,,0
1163,09_C_73_29,NLR_C_73_PALUGODU,Chapalapalle,,,,0
1164,09_C_73_29,NLR_C_73_PALUGODU,Palugodu,,,,0
1165,09_C_73_29,NLR_C_73_PALUGODU,Cheekirenipalle,,,,0
1166,09_C_73_29,NLR_C_73_PALUGODU,Mahasamudram,,,,0
1167,09_C_73_29,NLR_C_73_PALUGODU,Theerthampadu,,,,0
1168,09_C_73_29,NLR_C_73_PALUGODU,Thimmanagunta,,,,0
1169,09_C_73_29,NLR_C_73_PALUGODU,Pedayachasamudram,,,,0
1170,09_C_73_29,NLR_C_73_PALUGODU,Nagavolu,,,,0
1171,09_C_73_29,NLR_C_73_PALUGODU,Vedurugunta,,,,0
1172,09_C_73_29,NLR_C_73_PALUGODU,Chennasamudram,,,,0
1173,09_C_73_29,NLR_C_73_PALUGODU,Veligondla hills,,,,0
1174,09_C_73_29,NLR_C_73_PALUGODU,Chintala cheruvukandra,,,,0
1175,09_C_73_29,NLR_C_73_PALUGODU,Paravolu,,,,0
1176,09_C_73_29,NLR_C_73_PALUGODU,Balasamudram,,,,0
1177,09_C_73_29,NLR_C_73_PALUGODU,Viswanadhapuram,,,,0
1178,09_C_73_29,NLR_C_73_PALUGODU,Bangaruyachasamudram,,,,0
1179,09_C_73_29,NLR_C_73_PALUGODU,Kalapadu,,,,0
1180,09_C_73_29,NLR_C_73_PALUGODU,Tadikalapoda khandriga,,,,0
1181,09_C_73_29,NLR_C_73_PALUGODU,Jangalapalle,,,,0
1182,09_C_73_29,NLR_C_73_PALUGODU,Gundalasamudram,,,,0
1183,09_C_73_29,NLR_C_73_PALUGODU,Juvvimani khandriga,,,,0
1184,09_C_73_29,NLR_C_73_PALUGODU,AKKAMAMBAPURAM,,,,0
1185,09_C_73_29,NLR_C_73_PALUGODU,PALAKONDA SATRAM,,,,0
1186,09_C_73_29,NLR_C_73_PALUGODU,SIDDAVARAM,,,,0
1187,09_C_73_29,NLR_C_73_PALUGODU,Palemkota,,,,0
1188,09_C_73_29,NLR_C_73_PALUGODU,Papammacheruvukandra,,,,0
1189,09_C_73_29,NLR_C_73_PALUGODU,Mokkalapudi,,,,0
1190,09_C_73_29,NLR_C_73_PALUGODU,Chintagunta,,,,0
1191,09_C_73_29,NLR_C_73_PALUGODU,Lalapeta,,,,0
1192,09_C_73_29,NLR_C_73_PALUGODU,DHARMAPURAM (U),,,,0
1193,09_C_73_29,NLR_C_73_PALUGODU,Kummarapeta,,,,0
1194,09_C_73_29,NLR_C_73_PALUGODU,Nindali,,,,0
1195,09_C_73_29,NLR_C_73_PALUGODU,Challanarasukhandriga,,,,0
1196,09_C_73_29,NLR_C_73_PALUGODU,Kadagunta,,,,0
1197,09_C_73_29,NLR_C_73_PALUGODU,Ramapuram,,,,0
1198,09_C_73_29,NLR_C_73_PALUGODU,Total,,0,,0
1199,09_C_73_25,NLR_C_73_RAMASAGARAM,Madamanur,,,,0
1200,09_C_73_25,NLR_C_73_RAMASAGARAM,Mittaatmakur,,,,0
1201,09_C_73_25,NLR_C_73_RAMASAGARAM,Vinduru,,,,0
1202,09_C_73_25,NLR_C_73_RAMASAGARAM,Ramasagaram,,,,0
1203,09_C_73_25,NLR_C_73_RAMASAGARAM,Molkalapundla,,,,0
1204,09_C_73_25,NLR_C_73_RAMASAGARAM,Raagana ramapuram,,,,0
1205,09_C_73_25,NLR_C_73_RAMASAGARAM,Tippireddypalli,,,,0
1206,09_C_73_25,NLR_C_73_RAMASAGARAM,Samudralavari khandrika,,,,0
1207,09_C_73_25,NLR_C_73_RAMASAGARAM,Adhvnnapu Narayanakat,,,,0
1208,09_C_73_25,NLR_C_73_RAMASAGARAM,Thokalapudi,,,,0
1209,09_C_73_25,NLR_C_73_RAMASAGARAM,Lingasamudram,,,,0
1210,09_C_73_25,NLR_C_73_RAMASAGARAM,Mittapalli,,,,0
1211,09_C_73_25,NLR_C_73_RAMASAGARAM,Anantamadugu,,,,0
1212,09_C_73_25,NLR_C_73_RAMASAGARAM,Total,,0,,0
1213,09_C_73_24,NLR_C_73_RAPUR,Rapur Velikonda hills,,,,0
1214,09_C_73_24,NLR_C_73_RAPUR,Veligonda hills,,,,0
1215,09_C_73_24,NLR_C_73_RAPUR,Bojjanapalli,,,,0
1216,09_C_73_24,NLR_C_73_RAPUR,Raviguntapalli,,,,0
1217,09_C_73_24,NLR_C_73_RAPUR,Rapur,,,,0
1218,09_C_73_24,NLR_C_73_RAPUR,Pangili,,,,0
1219,09_C_73_24,NLR_C_73_RAPUR,Koturupadu,,,,0
1220,09_C_73_24,NLR_C_73_RAPUR,Bandepalli,,,,0
1221,09_C_73_24,NLR_C_73_RAPUR,Siddavaram,,,,0
1222,09_C_73_24,NLR_C_73_RAPUR,Puligalapadu,,,,0
1223,09_C_73_24,NLR_C_73_RAPUR,Jorepalli,,,,0
1224,09_C_73_24,NLR_C_73_RAPUR,Jorepalli Akkamambapuram,,,,0
1225,09_C_73_24,NLR_C_73_RAPUR,Kommipadu,,,,0
1226,09_C_73_21,NLR_C_73_RAPUR,Edula kandriga,,,,0
1227,09_C_73_24,NLR_C_73_RAPUR,Potegunta,,,,0
1228,09_C_73_24,NLR_C_73_RAPUR,Cheekavolu,,,,0
1229,09_C_73_24,NLR_C_73_RAPUR,Vemulachedu,,,,0
1230,09_C_73_24,NLR_C_73_RAPUR,Nalabotlapalle,,,,0
1231,09_C_73_24,NLR_C_73_RAPUR,Patalapalle,,,,0
1232,09_C_73_24,NLR_C_73_RAPUR,Palur,,,,0
1233,09_C_73_24,NLR_C_73_RAPUR,Veligondla hills,,,,0
1234,09_C_73_24,NLR_C_73_RAPUR,Madhavaiahpalem,,,,0
1235,09_C_73_24,NLR_C_73_RAPUR,Cherlopalli,,,,0
1236,09_C_73_24,NLR_C_73_RAPUR,Velikallu,,,,0
1237,09_C_73_24,NLR_C_73_RAPUR,Veera Kummara Yachasamudram,,,,0
1238,09_C_73_24,NLR_C_73_RAPUR,swarna Yachasamudram,,,,0
1239,09_C_73_24,NLR_C_73_RAPUR,Marlagunta,,,,0
1240,09_C_73_24,NLR_C_73_RAPUR,Daggavolu,,,,0
1241,09_C_73_24,NLR_C_73_RAPUR,Total,,0,,0
1242,09_C_73_31,NLR_C_73_VENKATAGIRI,Veligondla hills,,,,0
1243,09_C_73_31,NLR_C_73_VENKATAGIRI,Ramasastrulavari Khandriga,,,,0
1244,09_C_73_31,NLR_C_73_VENKATAGIRI,Venkatagiri,,,,0
1245,09_C_73_31,NLR_C_73_VENKATAGIRI,Somasanigunta,,,,0
1246,09_C_73_31,NLR_C_73_VENKATAGIRI,Thripuranthaka Bhatlapa,,,,0
1247,09_C_73_31,NLR_C_73_VENKATAGIRI,Dacheruvu,,,,0
1248,09_C_73_31,NLR_C_73_VENKATAGIRI,Dharma Chatlavarikhandr,,,,0
1249,09_C_73_31,NLR_C_73_VENKATAGIRI,Vaddipalle,,,,0
1250,09_C_73_31,NLR_C_73_VENKATAGIRI,Akbarnivasa Khandrika,,,,0
1251,09_C_73_31,NLR_C_73_VENKATAGIRI,Kylasanadhapuram,,,,0
1252,09_C_73_31,NLR_C_73_VENKATAGIRI,Madichenu Khandrika,,,,0
1253,09_C_73_31,NLR_C_73_VENKATAGIRI,Sunkaravaripalle,,,,0
1254,09_C_73_31,NLR_C_73_VENKATAGIRI,Chinthalapalle Vari Kha,,,,0
1255,09_C_73_31,NLR_C_73_VENKATAGIRI,J.Appalacharyula Khandr,,,,0
1256,09_C_73_31,NLR_C_73_VENKATAGIRI,Chelikampadu Mannegunta,,,,0
1257,09_C_73_31,NLR_C_73_VENKATAGIRI,Chelikampadu,,,,0
1258,09_C_73_31,NLR_C_73_VENKATAGIRI,Chintagunta Venganna Khandrika,,,,0
1259,09_C_73_31,NLR_C_73_VENKATAGIRI,Kurjagunta,,,,0
1260,09_C_73_31,NLR_C_73_VENKATAGIRI,Mannegunta,,,,0
1261,09_C_73_31,NLR_C_73_VENKATAGIRI,Basavaya Gunta,,,,0
1262,09_C_73_31,NLR_C_73_VENKATAGIRI,Poolarangadupalle,,,,0
1263,09_C_73_31,NLR_C_73_VENKATAGIRI,Manulapeta (Venkatagiri muncipality),,,,0
1264,09_C_73_31,NLR_C_73_VENKATAGIRI,Total,,0,,0
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
2,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
1,,,,,,,
1,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
1,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
2,,,,,,0,
1,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
1,,,,,,0,
0,,,,,,0,
0,,,,,,0,
1,,,,,,0,
0,,,,,,0,
1,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
1,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
1,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
2,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
0,,,,,,0,
