Sr.no,,,Village name,T.Area (ha),Watershed command area ,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,,,,,,,,,,,,,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Water shed code,Watershed name,DIS code,district,mandal code,mandal,janmaboomi code,village code,,,,,,
91,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Forest,,0,,,,0,,,,,,,,,,Kalangi,KVB Puram,,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,10,Chittoor,,Narayanavanam,,,Forest
92,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Timmabhupalapuram,156,156,,0,156,0,,,0,,,,,,,Kalangi,KVB Puram,,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,10,Chittoor,16,B N Kandriga,10136160020102,2,Timmabhupalapuram
93,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Kothapalem,728,728,,87,728,0,,,0,,,,,,,Kalangi,KVB Puram,,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,10,Chittoor,16,B N Kandriga,10136160040103,4,Kothapalem
94,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Tangellapuram,647,0,,,,647,,450,647,,,,,,,Kalangi,KVB Puram,,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,10,Chittoor,16,B N Kandriga,10136160140112,14,Tangellapuram
95,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Vallur,397,0,,,,339.2,57.8,137,397,,,,,,,Kalangi,KVB Puram,,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,10,Chittoor,23,KVB Puram,10135230280122,28,Vallur
96,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,Vagathur,2807,0,,,,2424.2,382.8,957,2807,,,,,,,Kalangi,KVB Puram,,10-C-76-44,Ctr-Kalangi-KVB Puram-KVB Puram,10,Chittoor,23,KVB Puram,10135230320121,32,Vagathur
97,10-C-76-45,Ctr_Kalangi_Nirpakota,Nirpakota,3330,3323,7,2529,3330,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,16,B N Kandriga,10136160170115,17,Nirpakota
98,10-C-76-45,Ctr_Kalangi_Nirpakota,Gajulapalluru,1107,1107,0,85,1107,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,16,B N Kandriga,10136160160114,16,Gajulapalluru
99,10-C-76-45,Ctr_Kalangi_Nirpakota,Kanchanaputturu,2067,2012,55,1360,2067,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,16,B N Kandriga,10136160190118,19,Kanchanaputturu
100,10-C-76-45,Ctr_Kalangi_Nirpakota,Padamara vanathuru,463,463,,0,463,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,16,B N Kandriga,10136160200120,20,Padamara vanathuru
101,10-C-76-45,Ctr_Kalangi_Nirpakota,Kukkambakam,2678,2533,145,1969,2678,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,16,B N Kandriga,10136160180117,18,Kukkambakam
102,10-C-76-45,Ctr_Kalangi_Nirpakota,Talarivettu,329,329,0,0,329,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,16,B N Kandriga,10136160240124,24,Talarivettu
103,10-C-76-45,Ctr_Kalangi_Nirpakota,K.V.Puram,53,53,0,0,53,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,16,B N Kandriga,10136160230123,23,K.V.Puram
104,10-C-76-45,Ctr_Kalangi_Nirpakota,Kallivettu,2884,2884,0,2217,2884,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,16,B N Kandriga,10136160220122,22,Kallivettu
105,10-C-76-45,Ctr_Kalangi_Nirpakota,Chellemambapuram,138,0,,,,138,0,0,138,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,16,B N Kandriga,10136160010101,1,Chellemambapuram
106,10-C-76-45,Ctr_Kalangi_Nirpakota,Nelavoy,335,335,0,0,335,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,16,B N Kandriga,10136160210121,,Nelavoy
107,10-C-76-45,Ctr_Kalangi_Nirpakota,V.palem,416,416,0,14,416,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170130111,13,V.palem
108,10-C-76-45,Ctr_Kalangi_Nirpakota,Kambakam,959,929,30,308,959,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170120110,12,Kambakam
109,10-C-76-45,Ctr_Kalangi_Nirpakota,Kadur,1104,1104,0,409,1104,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170140112,14,Kadur
110,10-C-76-45,Ctr_Kalangi_Nirpakota,Nellatur,712,712,0,453,712,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170150113,15,Nellatur
111,10-C-76-45,Ctr_Kalangi_Nirpakota,Gudalavaripalem,174,0,,,,174,0,0,174,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170070105,7,Gudalavaripalem
112,10-C-76-45,Ctr_Kalangi_Nirpakota,Kolathur,1235,0,,,,1235,0,431,1235,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170080105,8,Kolathur
113,10-C-76-45,Ctr_Kalangi_Nirpakota,Thonduru,614,0,,,,614,0,0,614,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170290126,29,Thonduru
114,10-C-76-45,Ctr_Kalangi_Nirpakota,Siddama Agraharam,161,0,,,,161,0,0,161,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170300126,30,Siddama Agraharam
115,10-C-76-45,Ctr_Kalangi_Nirpakota,Vittaiah Palem,171,171,0,59,171,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170170116,17,Vittaiah Palem
116,10-C-76-45,Ctr_Kalangi_Nirpakota,Maruduvada,486,486,0,0,486,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170090106,9,Maruduvada
117,10-C-76-45,Ctr_Kalangi_Nirpakota,Amburu,517,517,0,0,517,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170020102,2,Amburu
118,10-C-76-45,Ctr_Kalangi_Nirpakota,Ayyavaripalem,233,233,0,0,233,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170010101,1,Ayyavaripalem
119,10-C-76-45,Ctr_Kalangi_Nirpakota,Santavelur,1835,1835,0,714,1835,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170030103,3,Santavelur
120,10-C-76-45,Ctr_Kalangi_Nirpakota,Satambedu,37,37,0,0,37,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170050103,5,Satambedu
121,10-C-76-45,Ctr_Kalangi_Nirpakota,Isukapalem,397,0,,,,397,0,218,397,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170060104,6,Isukapalem
122,10-C-76-45,Ctr_Kalangi_Nirpakota,Kuvvakolli,618,618,0,0,618,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170040104,4,Kuvvakolli
123,10-C-76-45,Ctr_Kalangi_Nirpakota,Racherla,267,267,0,0,267,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170260124,26,Racherla
124,10-C-76-45,Ctr_Kalangi_Nirpakota,Yanadivettu,88,88,0,0,88,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170240123,24,Yanadivettu
125,10-C-76-45,Ctr_Kalangi_Nirpakota,Padirikuppam,836,836,0,639,836,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170230122,23,Padirikuppam
126,10-C-76-45,Ctr_Kalangi_Nirpakota,Panduru,1352,1352,0,665,1352,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170220121,22,Panduru
127,10-C-76-45,Ctr_Kalangi_Nirpakota,Kovurpadu,338,338,0,243,338,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170220119,20,Kovurpadu
128,10-C-76-45,Ctr_Kalangi_Nirpakota,Thowdambattu,1247,1227,20,776,1247,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170210120,21,Thowdambattu
129,10-C-76-45,Ctr_Kalangi_Nirpakota,Chinnapandur,615,615,0,513,615,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170250122,25,Chinnapandur
130,10-C-76-45,Ctr_Kalangi_Nirpakota,Aruduru,1182,1182,0,653,1182,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170190117,19,Aruduru
131,10-C-76-45,Ctr_Kalangi_Nirpakota,Chavali Lingamanaidupalli,761,761,0,0,761,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170100107,10,Chavali Lingamanaidupalli
132,10-C-76-45,Ctr_Kalangi_Nirpakota,Kurinjalem,726,0,,,,726,0,471,726,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,17,Varadaiahpalem,10136170110109,11,Kurinjalem
133,10-C-76-45,Ctr_Kalangi_Nirpakota,Forest,691,0,,,,691,,,691,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,18,Satyavedu,,,Forest
134,10-C-76-45,Ctr_Kalangi_Nirpakota,388 Arur,599,0,,,,599,0,0,599,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,18,Satyavedu,10136180110108,11,388 Arur
135,10-C-76-45,Ctr_Kalangi_Nirpakota,Appaiahpalem,112,0,,,,112,0,0,112,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,18,Satyavedu,10136180090106,9,Appaiahpalem
136,10-C-76-45,Ctr_Kalangi_Nirpakota,Pedda Etipakam,1021,0,,,,1021,0,600,1021,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,18,Satyavedu,10136180140111,14,Pedda Etipakam
137,10-C-76-45,Ctr_Kalangi_Nirpakota,Chinna Etipakam,1108,0,,,,1108,0,638,1108,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,18,Satyavedu,10136180150112,15,Chinna Etipakam
138,10-C-76-45,Ctr_Kalangi_Nirpakota,P.V.Puram,1777,0,,,,1777,0,0,1777,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,18,Satyavedu,10136180010101,1,P.V.Puram
139,10-C-76-45,Ctr_Kalangi_Nirpakota,Rajagopalapuram,618,565,53,0,618,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,18,Satyavedu,10136180020102,2,Rajagopalapuram
140,10-C-76-45,Ctr_Kalangi_Nirpakota,Kannavaram,2106,0,,,,2106,0,1294,2106,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,18,Satyavedu,10136180220120,22,Kannavaram
141,10-C-76-45,Ctr_Kalangi_Nirpakota,Forest,,0,,,,,,,,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,19,Nagalapuram,,,Forest
142,10-C-76-45,Ctr_Kalangi_Nirpakota,Birakuppam,1201,0,,,,1201,0,810,1201,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,19,Nagalapuram,10136190020103,2,Birakuppam
143,10-C-76-45,Ctr_Kalangi_Nirpakota,Tripuranthakapuram kota,3168,0,,,,3168,,1857,3168,,,,,,,Kalangi,Ralleru,Ralleru,10-C-76-45,Ctr_Kalangi_Nirpakota,10,Chittoor,19,Nagalapuram,10136190010101,1,Tripuranthakapuram kota
144,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Ramapuram,403,,,,,403,,,403,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,20,Pitchatur,10136200110110,11,Ramapuram
145,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Rajanagaram,154,,,,,154,,,154,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,20,Pitchatur,10136200060105,6,Rajanagaram
146,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Appambattu,145,,,,,145,,,145,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,20,Pitchatur,10136200070106,7,Appambattu
147,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Ramagiri,368,,,,,223,145,17,368,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,20,Pitchatur,10136200050104,5,Ramagiri
148,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kadivedu,1528,1393,135,690,1528,,,,,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,19,Nagalapuram,10136190030104,3,Kadivedu
149,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,SS Puram,2336,,,,,2101,235,1114,2336,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,19,Nagalapuram,10136190040106,4,SS Puram
150,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Velluru,928,,,,,928,,672,928,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,19,Nagalapuram,10136190050107,5,Velluru
151,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Krishnapuram,523,,,,,516,7,280,523,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,19,Nagalapuram,10136190060108,6,Krishnapuram
152,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kalangeri,344,,,,,344,,198,344,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,19,Nagalapuram,10136190070109,7,Kalangeri
153,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Nagalapuam,1632,,,,,1632,,200,1632,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,19,Nagalapuram,10136190080110,8,Nagalapuam
154,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Vembakkam,1442,,,,,1442,,737,1442,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,19,Nagalapuram,10136190090111,9,Vembakkam
155,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Baitakodiyambedu,3788,,,,,3788,,2736,3788,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,19,Nagalapuram,10136190100113,10,Baitakodiyambedu
156,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Karani,2117,,,,,2117,,1049,2117,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,19,Nagalapuram,10136190110115,11,Karani
157,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Surutupalli,231,,,,,231,,52,231,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,19,Nagalapuram,10136190120119,12,Surutupalli
158,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kothamarikuppam,1752,1752,,1200,1752,,,,,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180160113,16,Kothamarikuppam
159,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,NR Agraharam,71,,,,,71,,,71,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180170115,17,NR Agraharam
160,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Dalavayi Agraharam,1400,,,,,1400,,864,1400,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180180116,18,Dalavayi Agraharam
161,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Satyavedu,1077,1077,,790,1077,,,,,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180190116,19,Satyavedu
162,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Venkatarajulakandriga,172,,,,,172,,,172,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180200117,20,Venkatarajulakandriga
163,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Madanambedu,1880,,,,,1880,,1293,1880,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180210118,21,Madanambedu
164,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Peradam,1309,,,,,1309,,1096,1309,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180230123,23,Peradam
165,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Sirunambuduru,372,,,,,372,,,372,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180240124,24,Sirunambuduru
166,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Madanamjeri,214,214,,,214,,,,,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180260124,26,Madanamjeri
167,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Ambakam,1250,,,,,1250,,1155,1250,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180280123,28,Ambakam
168,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Thaondukuli,166,,,,,166,,,166,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180270126,27,Thaondukuli
169,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Pudukuppam,924,,,,,924,,726,924,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180290127,29,Pudukuppam
170,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chenneri,922,,,,,922,,705,922,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180300128,30,Chenneri
171,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Dasukupam,734,,,,,734,,,734,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180310128,31,Dasukupam
172,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Vanellur,1861,,,,,1861,0,1432,1861,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180030104,3,Vanellur
173,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Rallakuppam,184,184,0,0,184,,,,,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180040104,4,Rallakuppam
174,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kolladam,398,,,,,398,0,0,398,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180130110,13,Kolladam
175,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chervi,656,656,0,0,656,,,,,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180060105,6,Chervi
176,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Gollavaripalem,81,,,,,81,0,0,81,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180070106,7,Gollavaripalem
177,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Madavapalem,289,,,,,289,0,0,289,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180050105,5,Madavapalem
178,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Irugulam,731,,,,,731,0,0,731,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180120109,12,Irugulam
179,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Mallavaripalem,771,771,0,0,771,,,,,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180100107,10,Mallavaripalem
180,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chengambakam,153,,,,,153,0,0,153,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180080106,8,Chengambakam
181,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chilamathuru,2002,2002,0,1288,2002,,,,,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,17,Varadaiahpalem,10136170280125,28,Chilamathuru
182,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Karepakam,1443,1443,0,917,1443,,,,,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,17,Varadaiahpalem,10136170160114,16,Karepakam
183,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Chedullapakam,1700,1700,0,1220,1700,,,,,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,17,Varadaiahpalem,10136170180116,18,Chedullapakam
184,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Mopuram palle,440,,,,,440,0,234,440,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,17,Varadaiahpalem,10136170270124,27,Mopuram palle
185,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,Kadir vedu,335,335,0,0,335,,,,,,,,,,,Arani,Nagalapuram,,10-C-78-46,Ctr-Arani-Nagalapuram-Nagalapuram,10,Chittoor,18,Satyavedu,10136180250125,51,Kadir vedu
186,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,Kandukur,3021,,,,,2560,461,0,3021,,,,,,,Penna,PAPAGHNI,PAPAGHNI,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,10,CHITTOOR,4,Pedda Thippa Samudram,10145040020102,2,Kandukur
187,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,Pattemvandla palle,2358,,,,,2330,28,24,2358,,,,,,,Penna,PAPAGHNI,PAPAGHNI,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,10,CHITTOOR,4,Pedda Thippa Samudram,10145040010101,1,Pattemvandla palle
188,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,T.Sadum,2064,,,,,2064,0,68,2064,,,,,,,Penna,PAPAGHNI,PAPAGHNI,10-C-69-1,CTR_C_69_PAPAGHNI_KANDUKURU,10,CHITTOOR,4,Pedda Thippa Samudram,10145040120112,12,T.Sadum
