"Sr.no",,,"Village name","T.Area (ha)","Watershed command area ",,,,"Watershed Non command Area",,,,"Watershed poor quality Area",,,
,"Water shed code","Watershed name",,,"Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total"
146,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","P.Gudipadu",1034,0,,,,1034,,,1034,0,,,
147,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Karavadi ",2643,0,,,,2643,,,2643,2643,,,2643
148,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Ulichi",1393,0,,,,1393,,,1393,1393,,,1393
149,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Chejerla",1034,0,,,,1034,,,1034,1034,,,1034
150,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Maddiralapadu",735,0,,,,735,,,735,0,,,
151,"08-c-58-29","PKM-C-G&M-CHEEMAKUTHY","Chekurapadu",472,0,,,,472,,,472,295,,,295
152,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Devarapalem",1061,1061,,0,1061,0,,0,,0,,,
153,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Nippatlapadu",1335,1335,,0,1335,0,,0,,0,,,
154,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Budavada",1106,1106,,,1106,0,,,,0,,,
155,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","R.L.Puram",925,925,,,925,0,,,,0,,,
156,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Mylavaram",524,524,,,524,0,,,,0,,,
157,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Pulikonda",966,966,,,966,0,,,,0,,,
158,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Ravipadu",745,745,,,745,0,,,,0,,,
159,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Busarlapalli",369,369,,,369,0,,,,0,,,
160,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","G.Lakshmipuram",860,860,,,860,0,,,,0,,,
161,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Ramachandrapuram",454,454,,,454,0,,,,0,,,
162,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Pidathalapudi",694,694,,,694,0,,,,0,,,
163,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Gonuguntla",3946,3946,,,3946,0,,,,0,,,
164,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Tripurasundaripuram",620,0,,0,,620,,0,620,175,,,175
165,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","China Uyyalavada",412,0,,0,,412,,0,412,120,,,120
166,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Gummalampadu",1141,1141,,,1141,0,,,,0,,,
167,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Enikapadu",613,613,,,613,0,,,,0,,,
168,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","B.Machavaram(Madduluru)",2127,2127,,,2127,0,,,,0,,,
169,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Mattipadu(Vemulapadu)",1286,0,,,,1286,,,1286,286,,,286
170,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Chilakapadu",985,985,,,985,0,,,,0,,,
171,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","P.Takkellapadu",457,457,,,457,0,,,,0,,,
172,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Konaganivaripalem",278,278,,,278,0,,,,112,,,112
173,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","S.N.Puram",510,510,,0,510,0,,0,,0,,,
174,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Boddikurapadu",2406,2406,,0,2406,0,,0,,0,,,
175,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Surayapalem",2227,2227,,0,2227,0,,0,,0,,,
176,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Karumanchi",1045,0,,,,1045,,,1045,550,,,550
177,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Nidamaluru",1436,0,,,,1436,,,1436,0,,,
178,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Ponduru",1319,1319,,,1319,0,,,,0,,,
179,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Turpu Naidupalem",289,289,,,289,0,,,,289,,,289
180,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","G.kattubadi",198,0,,,,198,,,198,0,,,
181,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Mallavarappadu",540,540,,,540,0,,,,251,,,251
182,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Kanduluru",1486,1486,,,1486,0,,,,0,,,
183,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Marlapadu",934,884,50,,934,0,,,,0,,,
184,"08-C-59-14(43)","PKM-C-MUSI-CHILAKAPADU","Konijedu",2789,2709,80,,2789,0,,,,0,,,
185,"08-C-56-22","PKM-c-Romperu-Karamchedu","Kunkalamarru",2212,2212,0,0,2212,0,0,0,0,2212,0,0,2212
186,"08-C-56-22","PKM-c-Romperu-Karamchedu","Karamchedu",3866,3866,0,0,3866,0,0,0,0,3866,0,0,3866
187,"08-C-56-22","PKM-c-Romperu-Karamchedu","Audipudi",1906,1906,0,0,1906,0,0,0,0,1906,0,0,1906
188,"08-C-56-22","PKM-c-Romperu-Karamchedu","Daggupadu",1705,1705,0,0,1705,0,0,0,0,1705,0,0,1705
189,"08-C-56-22","PKM-c-Romperu-Karamchedu","Kesavarappadu",354,354,0,0,354,0,0,0,0,354,0,0,354
190,"08-C-56-22","PKM-c-Romperu-Karamchedu","Swarna",3885,3885,0,0,3885,0,0,0,0,3885,0,0,3885
191,"08-C-56-22","PKM-c-Romperu-Karamchedu","Kodavalivaripalem",2284,2284,0,0,2284,0,0,0,0,2284,0,0,2284
192,"08_C_57_3","PKM_C_GKM_Tripuranthakam","Duvvali",557,0,,0,,557,0,,557,0,0,0,0
193,"08_C_57_3","PKM_C_GKM_Tripuranthakam","Madhavanipalle",155,0,,0,,155,,,155,0,0,0,0
194,"08_C_57_3","PKM_C_GKM_Tripuranthakam","Ramasamudram",817,0,,0,,817,0,,817,0,0,0,0
195,"08_C_57_3","PKM_C_GKM_Tripuranthakam","Mittapalem",1579,0,,0,,1504,75,,1579,0,0,0,0
196,"08_C_57_3","PKM_C_GKM_Tripuranthakam","Kankanalapalli",3628,3628,,0,3628,0,,,,0,0,0,0
197,"08_C_57_3","PKM_C_GKM_Tripuranthakam","Tripurantakam ",1637,1437,200,0,1637,0,,,,0,0,0,0
198,"08_C_57_3","PKM_C_GKM_Tripuranthakam","Rajupalem",654,554,100,0,654,0,,,,0,0,0,0
199,"08_C_57_3","PKM_C_GKM_Tripuranthakam","Lellapalli",1354,0,,0,,1304,50,,1354,0,0,0,0
