S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge
,,,,mts,mts,mts,( degrees ),mts,( m.sq mts.),( ha.m/d/m.sq.m ),Monsoon ,N-Monsoon,Monsoon ,Non-Monsoon,( ha.m )
121,07-C-54-59,GNT-C-54-Ponnuru,Mannava,700,2,6,45,9.3941125497,0.0065758788,15,90,90,8.8774363595,8.8774363595,17.7548727189
122,07-C-54-59,GNT-C-54-Ponnuru,Upparapalem,500,2,6,45,9.3941125497,0.0046970563,15,90,90,6.341025971,6.341025971,12.6820519421
123,07-C-54-59,GNT-C-54-Ponnuru,Ponnur,450,2,6,45,9.3941125497,0.0042273506,15,90,90,5.7069233739,5.7069233739,11.4138467479
124,07-C-54-59,GNT-C-54-Ponnuru,Kondamudi,250,2,6,45,9.3941125497,0.0023485281,15,90,90,3.1705129855,3.1705129855,6.341025971
125,07-C-54-59,GNT-C-54-Ponnuru,Jadavalli,350,2,6,45,9.3941125497,0.0032879394,15,90,90,4.4387181797,4.4387181797,8.8774363595
126,07-C-54-59,GNT-C-54-Ponnuru,Vaddimukkala,600,2,6,45,9.3941125497,0.0056364675,15,90,90,7.6092311653,7.6092311653,15.2184623305
127,07-C-54-59,GNT-C-54-Ponnuru,Chintalapudi,700,2,6,45,9.3941125497,0.0065758788,15,90,90,8.8774363595,8.8774363595,17.7548727189
128,07-C-54-59,GNT-C-54-Ponnuru,Vallabharaopalem,600,2,6,45,9.3941125497,0.0056364675,15,90,90,7.6092311653,7.6092311653,15.2184623305
129,07-C-54-59,GNT-C-54-Ponnuru,Nandur,650,2,6,45,9.3941125497,0.0061061732,15,90,90,8.2433337624,8.2433337624,16.4866675247
130,07-C-54-59,GNT-C-54-Ponnuru,Mulukuduru,1200,2,6,45,9.3941125497,0.0112729351,15,90,90,15.2184623305,15.2184623305,30.436924661
131,07-C-54-53,GNT-C-54-P.V.Palem,Komali,500,1.5,4,45,6.5455844123,0.0032727922,15,90,90,4.4182694783,4.4182694783,8.8365389566
132,07-C-54-53,GNT-C-54-P.V.Palem,Sangupalem Koduru,450,1.5,4,45,6.5455844123,0.002945513,15,90,90,3.9764425305,3.9764425305,7.9528850609
133,07-C-54-53,GNT-C-54-P.V.Palem,Chandole,600,1.5,4,45,6.5455844123,0.0039273506,15,90,90,5.3019233739,5.3019233739,10.6038467479
134,07-C-54-53,GNT-C-54-P.V.Palem,Pittalavanipalem,700,1.5,4,45,6.5455844123,0.0045819091,15,90,90,6.1855772696,6.1855772696,12.3711545392
135,07-C-54-53,GNT-C-54-P.V.Palem,Khajipalem,600,1.5,4,45,6.5455844123,0.0039273506,15,90,90,5.3019233739,5.3019233739,10.6038467479
136,07-C-54-53,GNT-C-54-P.V.Palem,Alluru,650,1.5,4,45,6.5455844123,0.0042546299,15,90,90,5.7437503218,5.7437503218,11.4875006435
