S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge,,,,,,,,,,,,,,
370,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,SARADHI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040090108,009,SARADHI
371,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,GOPALAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040100109,010,GOPALAPURAM
372,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,RAJAYYAPETA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040110110,011,RAJAYYAPETA
373,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,OMMI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040120111,012,OMMI
374,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,ILLAMANADIU VALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040130110,013,ILLAMANADIU VALASA
375,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,VIJAYARAMAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040140112,014,VIJAYARAMAPURAM
376,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,BOMMINAIDU VALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040150112,015,BOMMINAIDU VALASA
377,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,MUDDADAJOGI VALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040160113,016,MUDDADAJOGI VALASA
378,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,MAREDUBAKA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040170114,017,MAREDUBAKA
379,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,KOTHA VALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040180109,018,KOTHA VALASA
380,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,PENUBAKA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040190115,019,PENUBAKA
381,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,SYAMPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040200116,020,SYAMPURAM
382,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,RAMANUJULAPETA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040210116,021,RAMANUJULAPETA
383,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,ANTHAKAPALLI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040220117,022,ANTHAKAPALLI
384,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,V R AGRAHARAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01014040230118,023,V R AGRAHARAM
385,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,POGIRI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040240119,024,POGIRI
386,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,GUYYANNA VALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040250116,025,GUYYANNA VALASA
387,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,BODDAVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040260119,026,BODDAVALASA
388,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,NANDABALAGA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040270120,027,NANDABALAGA
389,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,KOTARIPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040280121,028,KOTARIPURAM
390,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,BODDAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040290122,029,BODDAM
391,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,G CHEEPURUPALLI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040300123,030,G CHEEPURUPALLI
392,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,SOPERU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,04,RAJAM,01013040310124,031,SOPERU
393,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,PONUGUTIVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100010101,001,PONUGUTIVALASA
394,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,BODDURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100020102,002,BODDURU
395,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,BILLANI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100030103,003,BILLANI
396,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,THALATAMPARA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100040104,004,THALATAMPARA
397,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,GULLASITHARAMAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100050105,005,GULLASITHARAMAPURAM
398,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,PULLITA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100300122,030,PULLITA
399,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,LINGAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100310123,031,LINGAPURAM
400,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,MAMIDIPALLE,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100320123,032,MAMIDIPALLE
401,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,SURAVARAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100330124,033,SURAVARAM
402,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,MIRTHIVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100400128,040,MIRTHIVALASA
403,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,APPALAAGRAHARAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100410129,041,APPALAAGRAHARAM
404,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,SESHADRIPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100420129,042,SESHADRIPURAM
405,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,MANDAVAKURITI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100430130,043,MANDAVAKURITI
406,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,JANAKIPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100440129,044,JANAKIPURAM
407,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,SIRIPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100450131,045,SIRIPURAM
408,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,G.N.PURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100500133,050,G.N.PURAM
409,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,VALTAIR,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100510134,051,VALTAIR
410,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,KAVALI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Relligedda,01_F_06_03,Skl_F_Nagavali_Relligedda_Rajam,1,Srikakulam,10,SANTHAKAVITI,01014100520135,052,KAVALI
411,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,ALLENA,16595,2.9261,29.2608,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,11,BOORJA,01015110160105,016,ALLENA
412,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,GOTTAMANGALAPURAM,11500.7530745,2.8956,28.3464,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,12,PALAKONDA,01014120370127,037,GOTTAMANGALAPURAM
413,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,ANNAVARAM,650,0.41,0.61,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,12,PALAKONDA,01014120400130,040,ANNAVARAM
414,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,SARASANA PALLE,860,0.38,0.43,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030010101,001,SARASANA PALLE
415,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KONDA VALASA,2260,0.36,0.91,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030020102,002,KONDA VALASA
416,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,JODU BANDALA,2030,0.6096,1.2192,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030030101,003,JODU BANDALA
417,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KANDISA,3048,0.4318,0.6096,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030040103,004,KANDISA
418,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,TUNIVADA,1170.1,0.3302,0.6096,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030050104,005,TUNIVADA
419,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,CHELI GANI VALASA,2487.8,0.508,1.6256,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030060105,006,CHELI GANI VALASA
420,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,RANGA RAYAPURAM,3600,0.4953,1.524,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030070106,007,RANGA RAYAPURAM
421,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,REGADI,220,0.3048,0.7366,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030080107,008,REGADI
422,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,BODDAVALASA,3710,0.95,0.9,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030090108,009,BODDAVALASA
423,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,SANKILI,600,0.95,3.35,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030100108,010,SANKILI
424,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,PURLI,1800,1.1,4.87,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030110109,011,PURLI
425,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,DEVUDALA,5020,1.8796,0.3683,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030120110,012,DEVUDALA
426,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,GOPEM PETA,1420,0.3886,0.3886,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030130110,013,GOPEM PETA
427,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,APPAPURAM,11900,1.3208,2.032,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030140111,014,APPAPURAM
428,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,AMADALAVALASA,860,0.6096,0.7366,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030150112,015,AMADALAVALASA
429,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,NAYURALA VALASA,50,0.3048,0.6096,45,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030160106,016,NAYURALA VALASA
430,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,AMBADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030170113,017,AMBADA
431,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,VENKAM PETA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030180114,018,VENKAM PETA
432,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KODISA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030190115,019,KODISA
433,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,VENKATAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030200113,020,VENKATAPURAM
434,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,PORAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030210116,021,PORAM
435,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,UNUKURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030220116,022,UNUKURU
436,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,VOPPANGI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030230117,023,VOPPANGI
437,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,PARAMPETA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030240118,024,PARAMPETA
438,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,PEDA SIRLAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030250119,025,PEDA SIRLAM
439,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,CHINA SIRLAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030260120,026,CHINA SIRLAM
440,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,VENKATA RANGARAYA PURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030270121,027,VENKATA RANGARAYA PURAM
441,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,LINGALA VALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030280122,028,LINGALA VALASA
442,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,LATCHA RAYAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030290121,029,LATCHA RAYAPURAM
443,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,GULLA PADU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030300123,030,GULLA PADU
444,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,UNGARADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030310123,031,UNGARADA
445,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KONDALA MAMIDI VALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030320124,032,KONDALA MAMIDI VALASA
446,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,VANDANAPETA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030330124,033,VANDANAPETA
447,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,LAXMIPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030340125,034,LAXMIPURAM
448,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KOMERA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030350126,035,KOMERA
449,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KHANDYAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030360127,036,KHANDYAM
450,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,ADAVARAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030370128,037,ADAVARAM
451,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,AKKANNA AGRAHARAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030380125,038,AKKANNA AGRAHARAM
452,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,UPPARA NAIDUVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030390129,039,UPPARA NAIDUVALASA
453,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,VANNALI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030400130,040,VANNALI
454,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,CHATAYA VALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030410129,041,CHATAYA VALASA
455,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,VAVILAVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030420131,042,VAVILAVALASA
