GW Watershed Name,Iwm basin names,GW Village Name,iwm village names
Kri-D-49-Vatsavai,KRI-D-49-VATSAVAI-MB,Lingagudem,Lingagudem
Kri-D-49-Penuganchiprolu,KRI-D-49-PENUGANCHIPROLU-MB,Lingala,Lingala-5
Kri-D-49-Gampalagudem,KRI-D-49-GAMPALAGUDEM-MB,Lingala,Lingala-5
Kri-D-49-Nandigama,KRI-D-49-NANDIGAMA-MB,Lingalapadu,Lingalapadu-1
Kri-I-40-Musunuru,KRI-I-40-MUSUNURU-MB,Lopudi,Lopudi
kri-I-42-Ganginenipalem,KRI-I-42-GANGINENIPALEM-MB,Loya,Loya
Kri-I-41-Nuzvid,KRI-I-41-NUZIVIDU-MB,M.N.Plem,Mokhasa Narasannapalem
Kri-D-49-Talluru,KRI-D-49-TALLURU-MB,Machinenipalem,Machinenipalem
Kri-I-42-Reddigudem,KRI-I-42-REDDIGUDEM-MB,Maddulaparva,Maddulaparva
Kri-I-42-Reddigudem,KRI-I-42-REDDIGUDEM-MB,Madhavaram(East),Madhavaram (East)
Kri-I-42-Reddigudem,KRI-I-42-REDDIGUDEM-MB,Madhavaram(West),Madhavaram (West)
Kri-I-42-Chillaboinapalli,KRI-I-40-CHILLABOYINAPAL-MB,Madicherla,Madicherla-2
Kri-D-49-Penuganchiprolu,KRI-D-49-PENUGANCHIPROLU-MB,Magallu,Magallu
Kri-D-49-Vatsavai,KRI-D-49-VATSAVAI-MB,Makkapeta,Makkapeta
Kri-D-49-Vatsavai,KRI-D-49-VATSAVAI-MB,Malkapuram,Malkapuram-2
Kri-I-42-G.Konduru,KRI-I-42-G.KONDURU-MB,Malkapuram,Malkapuram-2
Kri-I-42-Bapulapadu,KRI-I-42-BAPULAPADU-MB,Mallavalli,Mallavilli
Kri-D-49-A.Konduru,KRI-D-49-A.KONDURU-MB,Mallela,Mallela-2
Kri-I-42-Agiripalli,KRI-I-42-AGIRIPALLI-MB,Malliboinapalli,Malliboinapalle
Kri-D-48-Jaggaiahpeta,KRI-D-48-JAGGAYYAPETA-MB,Mangollu,Mangollu
Kri-I-40-Chatrai,KRI-I-40-CHATRAI-MB,Mankollu,Mankollu
Kri-D-49-A.Konduru,KRI-D-49-A.KONDURU-MB,Marepalli,Marepalle-1
Kri-I-41-Nuzvid,KRI-I-41-NUZIVIDU-MB,Marribandam,Marribandam
Kri-D-49-Nandigama,KRI-D-49-NANDIGAMA-MB,Medipalem,Medipalem
Kri-D-49-Gampalagudem,KRI-D-49-GAMPALAGUDEM-MB,Meduru,Meduru
Kri-I-41-Nuzvid,KRI-I-41-NUZIVIDU-MB,Meerjapuram,Mirijapuram
Kri-I-42-Agiripalli,KRI-I-42-AGIRIPALLI-MB,Metlapalli,Metlapalle
Kri-D-49-Nandigama,KRI-D-49-NANDIGAMA-MB,Moguluru,Moguluru-1
Kri-I-41-Nuzvid,KRI-I-41-NUZIVIDU-MB,Morsapudi,Morsapudi
Kri-I-42-Mylavaram,KRI-I-42-MYLAVARAM-MB,Morsumilli,Morusumilli
Kri-D-49-Vissannapeta,KRI-D-49-VISSANNAPETA-MB,Muchinapalli,Mutchinapalle-1
Kri-D-49-Penuganchiprolu,KRI-D-49-PENUGANCHIPROLU-MB,Muchintala,Muchintala @ Bodapadu
Kri-I-41-Nuzvid,KRI-I-41-NUZIVIDU-MB,Mukkullapadu,Mukkollupadu
Kri-D-48-Budawada,KRI-D-48-BUDAWADA-MB,Mukteswarapuram,Mukteswarapuram
Kri-I-42-Mylavaram,KRI-I-42-MYLAVARAM-MB,Mulakalapenta,Mulakalapanta
Kri-D-51-Kanchikacherla ,KRI-D-51-KANCHIKACHERLA-MB,Mulapadu,Mulapadu
Kri-D-49-Vatsavai,KRI-D-49-VATSAVAI-MB,Munagacherla,Munagacherla
Kri-D-49-Nandigama,KRI-D-49-NANDIGAMA-MB,Munagalapalli,Munagala Palle
kri-I-42-Ganginenipalem,KRI-I-42-GANGINENIPALEM-MB,Munagapadu,Munagapadu-2
Kri-D-49-Vatsavai,KRI-D-49-VATSAVAI-MB,Mundlapadu,Mundlapadu-1
Kri-D-49-Nandigama,KRI-D-49-NANDIGAMA-MB,Munnaluru,Munnaluru
Kri-D-49-Peddavaram,KRI-D-49-PEDDAVARAM-MB,Munukulla,Munukulla
Kri-D-49-Nandigama,KRI-D-49-NANDIGAMA-MB,Muppala,Muppalla-2
Kri-D-49-Peddavaram,KRI-D-49-PEDDAVARAM-MB,Mustikuntla,Mustikuntla
Kri-I-40-Musunuru,KRI-I-40-MUSUNURU-MB,Musunuru,Musunuru-1
Kri-I-42-G.Konduru,KRI-I-42-G.KONDURU-MB,Mylavaram,Mylavaram-3
Kri-D-51-Kanchikacherla ,KRI-D-51-KANCHIKACHERLA-MB,N.R.Palem,Narasimharaopalem
Kri-I-42-Reddigudem,KRI-I-42-REDDIGUDEM-MB,Naguluru,Naguluru
Kri-I-42-Gannavaram,KRI-I-42-GANNAVARAM-MB,Nainavaram,Phiryadi Nainavaram
Kri-D-49-Veerulapadu,KRI-D-49-VEERULAPADU-MB,Nandaluru,Nandaluru
Kri-D-49-Vatsavai,KRI-D-49-VATSAVAI-MB,Nandigama,Nandigama-1
Kri-I-42-G.Konduru,KRI-I-42-G.KONDURU-MB,Nandigama,Nandigama-1
Kri-I-42-Agiripalli,KRI-I-42-AGIRIPALLI-MB,Narasigapalem,Narasingapalem
Kri-D-49-Gampalagudem,KRI-D-49-GAMPALAGUDEM-MB,Narikampadu,Narikampadu
kri-I-42-Ganginenipalem,KRI-I-42-GANGINENIPALEM-MB,Narsaiahgudem,Narasayagudem
Kri-D-49-Vissannapeta,KRI-D-49-VISSANNAPETA-MB,Narsapuram,Narasapuram-9
Kri-I-42-Agiripalli,KRI-I-42-AGIRIPALLI-MB,Narsupeta,Narsupet
Kri-I-42-Reddigudem,KRI-I-42-REDDIGUDEM-MB,Narukullapadu,Narukullapadu
