,,,,"Command Area",,,,,,,"Non-Command Area",,,,,,,"Poor GW quality area",,,,,,,
,,,,"Irrigated",,,,,,,"Irrigated",,,,,,,"Irrigated",,,,,,,
"Sr.no","Watershed code","GW watershed name","village name","DW","DW PS","BW","STW","MTW","DTW","FP","DW","DW PS","BW","STW","MTW","DTW","FP","DW","DW PS","BW","STW","MTW","DTW","FP",
1004,"04_E_28_01-030","EG-G-Pm- Kutravada","JALAGALOVA",,,,,,,,,,,,,,,,,,,,,,
1005,"04_E_28_01-030","EG-G-Pm- Kutravada","POLAMANUGONDI",,,,,,,,,,,,,,,,,,,,,,
1006,"04_E_28_01-030","EG-G-Pm- Kutravada","KANIVADA",,,,,,,,,,,,,,,,,,,,,,
1007,"04_E_28_01-030","EG-G-Pm- Kutravada","JAJIVALASA",,,,,,,,,,,,,,,,,,,,,,
1008,"04_E_28_01-030","EG-G-Pm- Kutravada","BUSIKOTA",,,,,,,,,,,,,,,,,,,,,,
1009,"04_E_28_01-030","EG-G-Pm- Kutravada","BURADAVALASA",,,,,,,,,,,,,,,,,,,,,,
1010,"04_E_28_01-030","EG-G-Pm- Kutravada","KORAMATIGONDI",,,,,,,,,,,,,,,,,,,,,,
1011,"04_E_28_01-030","EG-G-Pm- Kutravada","IRLAVADA",,,,,,,,,,,,,,,,,,,,,,
1012,"04_E_28_01-030","EG-G-Pm- Kutravada","DUMPAVALASA",,,,,,,,,,,,,,,,,,,,,,
1013,"04_E_28_01-030","EG-G-Pm- Kutravada","PERIKIVALASA",,,,,,,,,,,,,,,,,,,,,,
1014,"04_E_28_01-030","EG-G-Pm- Kutravada","Forest",,,,,,,,,,,,,,,,,,,,,,
1015,"04_E_27-5_01-001","EG-G-Sb- Gudisa","GUDISE",,,,,,,,,,,,,,,,,,,,,,
1016,"04_E_27-4_01-041","EG-G-Sb- Ijjaluru","IJJALURU",,,,,,,,,,,,,,,,,,,,,,
1017,"04_E_27-3_01-027","EG-G-Sb- Nelluru","NELLURU",,,,,,,,,,,,,,,,,,,,,,
1018,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Ganganuru",,,,,,,,,,,,,,,,,,,,,,
1019,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Thangedukota",,,,,,,,,,,,,,,,,,,,,,
1020,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Doragondi",,,,,,,,,,,,,,,,,,,,,,
1021,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Singanakota",,,,,,,,,,,,,,,,,,,,,,
1022,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Palagondi",,,,,,,,,,,,,,,,,,,,,,
1023,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Koppulakota",,,,,,,,,,,,,,,,,,,,,,
1024,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Kothapakalu",,,,,,,,,,,,,,,,,,,,,,
1025,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Pathakota",,,,,,,,,,,,,,,,,,,,,,
1026,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Karnikota",,,,,,,,,,,,,,,,,,,,,,
1027,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Pulimetla",,,,,,,,,,,,,,,,,,,,,,
1028,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Chananuru",,,,,,,,,,,,,,,,,,,,,,
1029,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Chilakaveedhilanka",,,,,,,,,,,,,,,,,,,,,,
1030,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Revadikota",,,,,,,,,,,,,,,,,,,,,,
1031,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Kadarikota",,,,,,,,,,,,,,,,,,,,,,
1032,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Allurigedda",,,,,,,,,,,,,,,,,,,,,,
1033,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Gurtedu",,,,,,,,,,,,,,,,,,,,,,
1034,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Veerampalem",,,,,,,,,,,,,,,,,,,,,,
1035,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","G.Vattigedda",,,,,,,,,,,,,,,,,,,,,,
1036,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Kothakota",,,,,,,,,,,,,,,,,,,,,,
1037,"04_E_27-2_02-042","EG-G-Sb- Vattigedda","Edlakonda",,,,,,,,,,,,,,,,,,,,,,
1038,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","DARAVADA",,,,,,,,,,,,,,,,,,,,,,
1039,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","PEDDURU",,,,,,,,,,,,,,,,,,,,,,
1040,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","DORACHINTALAPALEM",,,,,,,,,,,,,,,,,,,,,,
1041,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","SRIPURAM",,,,,,,,,,,,,,,,,,,,,,
1042,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","NARSAPURAM",,,,,,,,,,,,,,,,,,,,,,
1043,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Forest",,,,,,,,,,,,,,,,,,,,,,
1044,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","KATHIRALLA",,,,,,,,,,,,,,,,,,,,,,
1045,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","PANCHADARALANKA",,,,,,,,,,,,,,,,,,,,,,
1046,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","PUTTAGANDI",,,,,,,,,,,,,,,,,,,,,,
1047,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","KUNKUMAMIDI",,,,,,,,,,,,,,,,,,,,,,
1048,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","RATSAVALASA",,,,,,,,,,,,,,,,,,,,,,
1049,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","DARAWADA",,,,,,,,,,,,,,,,,,,,,,
1050,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","DARALOVA",,,,,,,,,,,,,,,,,,,,,,
1051,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","GANNAVARAM",,,,,,,,,,,,,,,,,,,,,,
1052,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","NULAKAMAMIDI",,,,,,,,,,,,,,,,,,,,,,
1053,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","GORABANDA",,,,,,,,,,,,,,,,,,,,,,
1054,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","SESHARAI",,,,,,,,,,,,,,,,,,,,,,
1055,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","JANGALATHOTA",,,,,,,,,,,,,,,,,,,,,,
1056,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","BURADAKOTA",,,,,,,,,,,,,,,,,,,,,,
1057,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","JAJIGEDDA",,,,,,,,,,,,,,,,,,,,,,
1058,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","NELLIKOTA",,,,,,,,,,,,,,,,,,,,,,
1059,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","DADALIKAVADA",,,,,,,,,,,,,,,,,,,,,,
1060,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","SINGAVARAM",,,,,,,,,,,,,,,,,,,,,,
1061,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","CHAMAGADDA",,,,,,,,,,,,,,,,,,,,,,
1062,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","RAMULAKONDA",,,,,,,,,,,,,,,,,,,,,,
1063,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","DABBAMAMIDI",,,,,,,,,,,,,,,,,,,,,,
1064,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","BANDIGEDDA",,,,,,,,,,,,,,,,,,,,,,
1065,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","NAKKARATHIPALEM",,,,,,,,,,,,,,,,,,,,,,
1066,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Y. RAMAVARAM",,,,,,,,,1,,,,,,,,,,,,,
1067,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","CHINTHAKARRAPALEM",,,,,,,,,1,,,,,,,,,,,,,
1068,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","YARLAGADDA",,,,,,,,,,,,,,,,,,,,,,
1069,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","KOMARAVARAM",,,,,,,,,,,,,,,,,,,,,,
1070,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","PAIDIPUTTA",,,,,,,,,1,,,,,,,,,,,,,
1071,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","PASARUGINNI",,,,,,,,,,,,,,,,,,,,,,
1072,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","P. YERRAGONDA",,,,,,,,,,,,,,,,,,,,,,
1073,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","VATTIGADDA",,,,,,,,,,,,,,,,,,,,,,
1074,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","THADIKOTA",,,,,,,,,,,,,,,,,,,,,,
1075,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","DONARAI",,,,,,,,,,,,,,,,,,,,,,
1076,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","RAVVAGADDA",,,,,,,,,,,,,,,,,,,,,,
1077,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","BHEEMUDUGADDA",,,,,,,,,,,,,,,,,,,,,,
1078,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","CHINTHALAPUDI",,,,,,,,,,,,,,,,,,,,,,
1079,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","BODDAGUNTA",,,,,,,,,,,,,,,,,,,,,,
1080,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","CHINTA KOYYA",,,,,,,,,,,,,,,,,,,,,,
1081,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","VEDULLAPALLI",,,,,,,,,,,,,,,,,,,,,,
1082,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","SIRIMETLA",,,,,,,,,,,,,,,,,,,,,,
1083,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","AMMAPETA",,,,,,,,,,,,,,,,,,,,,,
1084,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","ANNAMPALEM",,,,,,,,,,,,,,,,,,,,,,
1085,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","BONANGIPALEM",,,,,,,,,,,,,,,,,,,,,,
1086,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","MUNAGALAPUDI",,,,,,,,,,,,,,,,,,,,,,
1087,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","PULUSUMAMIDI",,,,,,,,,,,,,,,,,,,,,,
1088,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","VANAMAMIDIGONDI",,,,,,,,,,,,,,,,,,,,,,
1089,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","KOKITAGONDI",,,,,,,,,,,,,,,,,,,,,,
1090,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","RACHAPALEM",,,,,,,,,,,,,,,,,,,,,,
1091,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","KAPPALABANDA",,,,,,,,,,,,,,,,,,,,,,
1092,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","KANATALABANDA",,,,,,,,,,,,,,,,,,,,,,
1093,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","PANASALAPALEM",,,,,,,,,,,,,,,,,,,,,,
1094,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","BURUGUVADA",,,,,,,,,,,,,,,,,,,,,,
1095,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","MUVVALAVADA",,,,,,,,,,,,,,,,,,,,,,
1096,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","GOBBILAPANUKULU",,,,,,,,,,,,,,,,,,,,,,
1097,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","PUTIKUNTA",,,,,,,,,,,,,,,,,,,,,,
1098,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","TOTAKURAPALEM",,,,,,,,,,,,,,,,,,,,,,
1099,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","GUMMARAPALEM",,,,,,,,,,,,,,,,,,,,,,
1100,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","CHAVITIDIBBALU",,,,,,,,,,,,,,,,,,,,,,
1101,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","DEVARAMADUGULA",,,,,,,,,,,,,,,,,,,,,,
1102,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","GODUGURAYI",,,,,,,,,2,,,,,,,,,,,,,
1103,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","DALIPADU",,,,,,,,,,,,,,,,,,,,,,
1104,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","PEDAVULEMPADU",,,,,,,,,,,,,,,,,,,,,,
1105,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","CHENDURTHI",,,,,,,,,,,,,,,,,,,,,,
1106,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","KOTA",,,,,,,,,,,,,,,,,,,,,,
1107,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","PUTTAPALLI",,,,,,,,,2,,,,,,,,,,,,,
1108,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","BULLOJUPALEM",,,,,,,,,,,,,,,,,,,,,,
1109,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","KBCHIPPALAMAMIDI",,,,,,,,,,,,,,,,,,,,,,
1110,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","CHINAVULEMPADU",,,,,,,,,,,,,,,,,,,,,,
1111,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","REGADIPALEM",,,,,,,,,,,,,,,,,,,,,,
1112,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","TUMIKELAPADU",,,,,,,,,,,,,,,,,,,,,,
1113,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","NAKKALAPADU",,,,,,,,,,,,,,,,,,,,,,
1114,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","K. YERRAGONDA",,,,,,,,,,,,,,,,,,,,,,
1115,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","SIMHADRIPALEM",1,,,,,,,,1,,,,,,,,,,,,,
1116,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","NUVVUGANTIPALEM",,,,,,,,,,,,,,,,,,,,,,
1117,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","YERRAMREDDIPALEM",,,,,,,,,,,,,,,,,,,,,,
1118,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","MULASALAPALEM",,,,,,,,,,,,,,,,,,,,,,
1119,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","BODDAPALLI",,,,,,,,,,,,,,,,,,,,,,
1120,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","GANDEMPALLI",,,,,,,,,,,,,,,,,,,,,,
1121,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Forest",,,,,,,,,,,,,,,,,,,,,,
1122,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Chikkapugadda",,,,,,,,,,,,,,,,,,,,,,
1123,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Seetharampadu",,,,,,,,,,,,,,,,,,,,,,
1124,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Rollagedda",,,,,,,,,,,,,,,,,,,,,,
1125,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Dabbapalem",,,,,,,,,,,,,,,,,,,,,,
1126,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Chakirevulapalem",,,,,,,,,,,,,,,,,,,,,,
1127,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Makaram",,,,,,,,,,,,,,,,,,,,,,
1128,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Veeravaram",,,,,,,,,,,,,,,,,,,,,,
1129,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Peddavadisakarra",,,,,,,,,,,,,,,,,,,,,,
1130,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Penikelapadu",,,,,,,,,,,,,,,,,,,,,,
1131,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Vangalamadugu",,,,,,,,,,,,,,,,,,,,,,
1132,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Chinnapadu",,,,,,,,,,,,,,,,,,,,,,
1133,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Chinavadisakarra",,,,,,,,,,,,,,,,,,,,,,
1134,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Choppanagadda",,,,,,,,,,,,,,,,,,,,,,
1135,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Rayapalli",,,,,,,,,,,,,,,,,,,,,,
1136,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Vedullakonda",,,,,,,,,,,,,,,,,,,,,,
1137,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Annampalem",,,,,,,,,,,,,,,,,,,,,,
1138,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Vutlapalem",,,,,,,,,,,,,,,,,,,,,,
1139,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Anukulapalem",,,,,,,,,,,,,,,,,,,,,,
1140,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Ravulapalem",,,,,,,,,,,,,,,,,,,,,,
1141,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Ravigudem",,,,,,,,,,,,,,,,,,,,,,
1142,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Settipalli",,,,,,,,,,,,,,,,,,,,,,
1143,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Chaparathipalem",,,,,,,,,,,,,1,,,,,,,,,
1144,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Jalluru",,,,,,,,,,,,,,,,,,,,,,
1145,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Thungamadugula",,,,,,,,,,,,,,,,,,,,,,
1146,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Ratnampalem",,,,,,,,,,,,,,,,,,,,,,
1147,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Mamidipalem",,,,,,,,,,,,,,,,,,,,,,
1148,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Tiyyamamidi",,,,,,,,,,,,,,,,,,,,,,
1149,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Dhanyampalem",,,,,,,,,,,,,,,,,,,,,,
1150,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Pedamunakanagedda",,,,,,,,,,,,,,,,,,,,,,
1151,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Paidiputtapadu",,,,,,,,,,,,,,,,,,,,,,
1152,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Chinamunakanagedda",,,,,,,,,,,,,,,,,,,,,,
1153,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Mitlapalem",,,,,,,,,,,,,,,,,,,,,,
1154,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Panukuratipalem",,,,,,,,,,,,,,,,,,,,,,
1155,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Latchireddipalem",,,,,,,,,,,,,,,,,,,,,,
1156,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Forest",,,,,,,,,,,,,,,,,,,,,,
1157,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","LAKSHMIPURAM",,,,,,,,,,,,,,,,,,,,,,
1158,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","SEETHARAMPADU",,,,,,,,,,,,,,,,,,,,,,
1159,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","NUVVUMAMIDI",,,,,,,,,,,,,,,,,,,,,,
1160,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","NEELAVARAM",,,,,,,,,,,,,,,,,,,,,,
1161,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","MOHANAPURAM",,,,,,,,,4,,,,,,,,,,,,,
1162,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","PANDRAPROLU",,,,,,,,,,,,,,,,,,,,,,
1163,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","POTHANDORAPALEM",,,,,,,,,1,,,,,,,,,,,,,
1164,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","KARAKAPADU",,,,,,,,,,,,,,,,,,,,,,
1165,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","BARRIMAMIDI",,,,,,,,,,,,,,,,,,,,,,
1166,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","YELLAPURAM",,,,,,,,,,,,,,,,,,,,,,
1167,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","MARRIPALEM",,,,,,,,,,,,,,,,,,,,,,
1168,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","E. RAMAVARAM",,,,,,,,,,,,,,,,,,,,,,
1169,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","PEDA ADDAPALLI",,,,,,,,,,,,,,,,,,,,,,
1170,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","ZADERU",,,,,,,,,,,,,,,,,,,,,,
1171,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","KURAMGONDI",,,,,,,,,,,,,,,,,,,,,,
1172,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","SARABHAVARAM",,,,,,,,,,,,,,,,,,,,,,
1173,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","YETIPALLI",,,,,,,,,1,,,,,,,,,,,,,
1174,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","CHINA ADDAPALLI",,,,,,,,,,,,,,,,,,,,,,
1175,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","CHEEDIPALEM",,,,,,,,,,,,,,,,,,,,,,
1176,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","Forest",,,,,,,,,,,,,,,,,,,,,,
1177,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","VADAPALLE",,,,,,,,,,,,,,,,,,,,,,
1178,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","NIMMALAPALEM",,,,,,,,,,,,,,,,,,,,,,
1179,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","CHERUVURU",,,,,,,,,,,,,,,,,,,,,,
1180,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","BOLAGONDA",,,,,,,,,,,,,,,,,,,,,,
1181,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","CHUPPARIPALEM",,,,,,,,,,,,,,,,,,,,,,
1182,"04_F_19-4_02-083","EG-MHG-Pd- Y.Ramavaram","FOREST AREA",,,,,,,,,,,,,,,,,,,,,,
1183,"04_E_29_14-001","EG-G-Mv- Kondamodalu","MUNJAMAMIDI",,,,,,,,,,,,,,,,,,,,,,
1184,"04_E_29_14-001","EG-G-Mv- Kondamodalu","KUNDADA",,,,,,,,,,,,,,,,,,,,,,
1185,"04_E_29_14-001","EG-G-Mv- Kondamodalu","MUSURU",,,,,,,,,,,,,,,,,,,,,,
1186,"04_E_29_14-001","EG-G-Mv- Kondamodalu","M.MADDULURU",,,,,,,,,,,,,,,,,,,,,,
1187,"04_E_29_14-001","EG-G-Mv- Kondamodalu","Forest",,,,,,,,,,,,,,,,,,,,,,
1188,"04_E_29_14-001","EG-G-Mv- Kondamodalu","KINTUKURU",,,,,,,,,,,,,,,,,,,,,,
1189,"04_E_29_14-001","EG-G-Mv- Kondamodalu","EETHAPALLE",,,,,,,,,,,,,,,,,,,,,,
1190,"04_E_29_14-001","EG-G-Mv- Kondamodalu","KOYYALAGUDEM",,,,,,,,,,,,,,,,,,,,,,
1191,"04_E_29_14-001","EG-G-Mv- Kondamodalu","LANKAPAKALU",,,,,,,,,,,,,,,,,,,,,,
1192,"04_E_29_14-001","EG-G-Mv- Kondamodalu","VEERLAMAMIDI",,,,,,,,,,,,,,,,,,,,,,
1193,"04_E_29_14-001","EG-G-Mv- Kondamodalu","KAKAVADA",,,,,,,,,,,,,,,,,,,,,,
1194,"04_E_29_14-001","EG-G-Mv- Kondamodalu","CHELAKAVEEDHI",,,,,,,,,,,,,,,,,,,,,,
1195,"04_E_29_14-001","EG-G-Mv- Kondamodalu","VEMULAKONDA",,,,,,,,,,,,,,,,,,,,,,
1196,"04_E_29_14-001","EG-G-Mv- Kondamodalu","TIRUGATIRALLU",,,,,,,,,,,,,,,,,,,,,,
1197,"04_E_29_14-001","EG-G-Mv- Kondamodalu","AKURU",,,,,,,,,0,,,,,,,,,,,,,
1198,"04_E_29_14-001","EG-G-Mv- Kondamodalu","SUVARLAVADA",,,,,,,,,,,,,,,,,,,,,,
1199,"04_E_29_14-001","EG-G-Mv- Kondamodalu","VATTICHELAKALU",,,,,,,,,,,,,,,,,,,,,,
1200,"04_E_29_14-001","EG-G-Mv- Kondamodalu","Forest",,,,,,,,,,,,,,,,,,,,,,
1201,"04_E_29_14-001","EG-G-Mv- Kondamodalu","KONDAMODALU",,,,,,,,,,,,,,,,,,,,,,
1202,"04_E_29_14-001","EG-G-Mv- Kondamodalu","CHINTALAGUDEM",,,,,,,,,,,,,,,,,,,,,,
1203,"04_E_29_14-001","EG-G-Mv- Kondamodalu","MAMIDIVALASA",,,,,,,,,,,,,,,,,,,,,,
1204,"04_E_29_14-001","EG-G-Mv- Kondamodalu","THUMMURU",,,,,,,,,,,,,,,,,,,,,,
1205,"04_E_29_14-001","EG-G-Mv- Kondamodalu","GONDURU",,,,,,,,2,,,,,,,,,,,,,,
1206,"04_E_29_14-001","EG-G-Mv- Kondamodalu","KATCHULURU",,,,,,,,,,,,,,,,,,,,,,
1207,"04_E_29_14-001","EG-G-Mv- Kondamodalu","MANTURU",,,,,,,,,,,,,,,,,,,,,,
1208,"04_E_29_14-001","EG-G-Mv- Kondamodalu","LINGAVARAM",,,,,,,,,,,,,,,,,,,,,,
1209,"04_E_29_14-001","EG-G-Mv- Kondamodalu","THOYYERU",,,,,,,,,,,,,,,,,,,,,,
1210,"04_E_29_14-001","EG-G-Mv- Kondamodalu","DEVIPATNAM",,,,,,,,,12,,,,,,,,,,,,,
1211,"04_E_29_14-001","EG-G-Mv- Kondamodalu","GANUGULAGONDI",,,,,,,,,,,,,,,,,,,,,,
